input,output
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Firman berharap temuan dugaan pelanggaran hukum yang diklaimnya bisa dibuktikan di persidangan PN Jakarta Pusat .",<extra_id_0> Firman <extra_id_1> person ; <extra_id_2> PN Jakarta Pusat <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dia juga meminta Pengadilan cepat merespons gugatan tersebut .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Hasil persidangan atas gugatan tersebut , menurut Firman , tak bisa menjadi novum untuk menggugat hasil pemilihan presiden ke Mahkamah Konstitusi .",<extra_id_0> Firman <extra_id_1> person ; <extra_id_2> Mahkamah Konstitusi <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Gugatan itu dilayangkan semata - mata untuk membuktikan adanya perbuatan melawan hukum yang dilakukan KPU , "" kata Firman .",<extra_id_0> KPU <extra_id_1> organization ; <extra_id_2> Firman <extra_id_3> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Gugatan ini disampaikan pada 14 Agustus 2014 .",<extra_id_0> 14 Agustus 2014 <extra_id_1> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Tim hukum Prabowo - Hatta menuntut KPU membayar kerugian materiil Rp 120 juta kepada delapan klien tersebut .",<extra_id_0> KPU <extra_id_1> organization ; <extra_id_2> Rp 120 juta <extra_id_3> quantity
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Pasangan Joko Widodo - Jusuf Kalla dan KPU DKI Jakarta dimasukkan dalam gugatan sebagai pihak terkait .",<extra_id_0> Joko Widodo - Jusuf Kalla <extra_id_1> person ; <extra_id_2> KPU DKI Jakarta <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Politisi Partai Demokrat Ruhut Sitompul mengaku heran masih saja banyak lembaga survei yang menempatkan Joko Widodo alias Jokowi sebagai calon presiden potensial periode 2014 - 2019 mendatang .",<extra_id_0> Partai Demokrat <extra_id_1> organization ; <extra_id_2> Ruhut Sitompul <extra_id_3> person ; <extra_id_4> Joko Widodo <extra_id_5> person ; <extra_id_6> Jokowi <extra_id_7> person ; <extra_id_8> 2014 - 2019 <extra_id_9> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Ruhut melihat justru kinerja Jokowi sebagai Gubernur DKI Jakarta masih berantakan .",<extra_id_0> Jokowi <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Satu tahun masa jabatan , persoalan ibukota seperti kemacetan , banjir dan lain sebagainya tidak ada satu pun yang dituntaskan .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Masih ada yang jagoin ? hancur begitu . Itu . survei dulu , sekarang lihat jalan makin macet , banjir dimana - mana , sudah enggak pantas dia jadi Presiden . Gimana jadi Wali Kota Solo saja gagal , tukang mebel mau jadi capres , "" kata Ruhut kepada Tribunnews , Minggu ( 19/5/2013 ) .",<extra_id_0> Ruhut <extra_id_1> person ; <extra_id_2> Tribunnews <extra_id_3> organization ; <extra_id_4> Minggu ( 19/5/2013 ) <extra_id_5> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Publik kata Ruhut jangan sampai tertipu oleh upaya pencitraan yang terus dibangunnya lewat banyak media massa demi meraih kursi nomor satu di Indonesia .",<extra_id_0> Ruhut <extra_id_1> person ; <extra_id_2> Indonesia <extra_id_3> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Jangan jadi korban pencitraan , aduh , masih saja jagokan dia , "" kata Ruhut .",<extra_id_0> Ruhut <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Pengacara senior ini juga mengklaim tidak ada satupun partai politik yang menjagokan Jokowi menjadi Presiden tahun 2014 mendatang , bahkan PDI Perjuangan sekalipun .",<extra_id_0> Jokowi <extra_id_1> person ; <extra_id_2> PDI Perjuangan <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dengan tidak adanya dukungan tersebut , lanjut Ruhut , mustahil Jokowi akan maju jadi calon presiden tahun 2014 mendatang , karena dalam Undang - undang tidak diperbolehkan kandidat presiden dari kalangan independen mencalonkan diri .",<extra_id_0> Ruhut <extra_id_1> person ; <extra_id_2> Jokowi <extra_id_3> person ; <extra_id_4> tahun 2014 <extra_id_5> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" PDIP saja enggak calonin dia , siapa yang mau dukung , mau maju jadi calon independen ? ya enggak bisa , itu ada Undang - undang , ini kan negara hukum , kalau Gubernur , Wali Kota , Bupati bisa , "" katanya .",<extra_id_0> PDIP <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | KH Abdurrahman Wahid ( Gus Dur ) menyatakan tidak akan menggunakan hak pilihnya pada Pemilu Presiden dan Wakil Presiden ( Pilpres ) 2009 .",<extra_id_0> KH Abdurrahman Wahid ( Gus Dur ) <extra_id_1> person ; <extra_id_2> 2009 <extra_id_3> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Alasannya , kata Gus Dur di Jakarta , Selasa ( 7/7 ) , ia menilai masih banyak kecurangan yang dilakukan Komisi Pemilihan Umum ( KPU ) .",<extra_id_0> Gus Dur <extra_id_1> person ; <extra_id_2> Jakarta <extra_id_3> location ; <extra_id_4> Selasa ( 7/7 ) <extra_id_5> time ; <extra_id_6> Komisi Pemilihan Umum ( KPU ) <extra_id_7> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Mantan Presiden itu juga menandaskan tidak akan mendatangi tempat pemungutan suara ( TPS ) .",<extra_id_0> tempat pemungutan suara ( TPS ) <extra_id_1> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Namun , di sisi lain , ia mengatakan kepada warga PKB seluruh Indonesia dipersilakan menggunakan hak pilihnya sesuai keyakinan masing - masing .",<extra_id_0> PKB <extra_id_1> organization ; <extra_id_2> Indonesia <extra_id_3> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Soal pilpres besok , saya tidak akan datang ke TPS untuk menggunakan hak pilih saya karena masih banyak kecurangan yang dilakukan KPU terutama masalah daftar pemilih tetap ( DPT ) , "" kata Gus Dur yang didepak dari PKB pimpinan Muhaimin Iskandar setelah kalah tuntutan di pengadilan .",<extra_id_0> TPS <extra_id_1> location ; <extra_id_2> pengadilan <extra_id_3> location ; <extra_id_4> KPU <extra_id_5> organization ; <extra_id_6> PKB <extra_id_7> organization ; <extra_id_8> Gus Dur <extra_id_9> person ; <extra_id_10> Muhaimin Iskandar <extra_id_11> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Gus Dur mengatakan , dari laporan yang ia terima , masih banyak warga bangsa yang tidak dipanggil untuk ikut pemilu .",<extra_id_0> Gus Dur <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Menurut dia , meskipun Mahkamah Konstitusi telah memutuskan kartu tanda penduduk ( KTP ) atau paspor bisa digunakan sebagai bukti pemilih , hal itu tidak akan berpengaruh besar terhadap kualitas pilpres kali ini .",<extra_id_0> Mahkamah Konstitusi <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Apalagi waktu sosialisasi yang mepet dan aturan penggunaan KTP yang juga tidak mudah , seperti pemberlakuan waktu tertentu yang dibatasi bagi pemegang KTP , "" katanya .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Ketua Umum Partai Golkar Aburizal Bakrie terlihat akrab saat berbuka puasa dengan Ketua Umum Partai NasDem Surya Paloh .",<extra_id_0> Ketua Umum Partai Golkar Aburizal Bakrie <extra_id_1> person ; <extra_id_2> Ketua Umum Partai NasDem Surya Paloh <extra_id_3> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Wasekjen Golkar Tantowi Yahya menilai pertemuan tersebut hanya untuk bersilahturahmi saja .",<extra_id_0> Wasekjen Golkar Tantowi Yahya <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Pertama itu , tidak mengindikasikan apa - apa , kedua tokoh ini memanfaatkan bulan suci ramadan sebagai bulan yag tepat untuk menegakkan silaturahmi , "" kata Tantowi di Gedung DPR , Jakarta , Kamis ( 11/7/2013 ) .","<extra_id_0> Tantowi <extra_id_1> person ; <extra_id_2> Gedung DPR , Jakarta <extra_id_3> location ; <extra_id_4> Kamis ( 11/7/2013 ) <extra_id_5> time"
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Ia mengatakan pertemuan kemarin membantah adanya ketegangan antara Surya Paloh dan Ical yang selama ini berkembang .",<extra_id_0> Surya Paloh <extra_id_1> person ; <extra_id_2> Ical <extra_id_3> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Antara Surya Paloh dan Aburizal Bakrie tetap teman baik , apalagi dua - duanya tokoh Golkar . Mereka tetap berteman , "" ujarnya .",<extra_id_0> Surya Paloh <extra_id_1> person ; <extra_id_2> Aburizal Bakrie <extra_id_3> person ; <extra_id_4> Golkar <extra_id_5> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Tetapi , Tantowi mengatakan tidak ada agenda poltik apapun dalam pertemuan tersebut .",<extra_id_0> Tantowi <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Ia mengungkapkan bahwa Aburizal Bakrie tidak hanya menjalin silahturahmi dengan Suryo Palih tetap juga ke tokoh - tokoh lain .",<extra_id_0> Aburizal Bakrie <extra_id_1> person ; <extra_id_2> Suryo Palih <extra_id_3> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Anggota Komisi I DPR , mengatakan partai berlambang pohon beringin tersebut membuka koalisi dengan partai manapun .",<extra_id_0> Anggota Komisi I DPR <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dengan mengusung Aburizal Bakrie sebagai presiden , maka Golkar akan mengutamakan koalisi .",<extra_id_0> Aburizal Bakrie <extra_id_1> person ; <extra_id_2> Golkar <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Bagi kita , yang pada tataran politiknya , apa sistem presidensial , koalisi adalah keniscayaan , "" tuturnya .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Partai Golongan Karya hanya diangap berpura - pura menolak kenaikan harga bahan bakar minyak ( BBM ) dalam rangkaian pembahasan usulan kenaikan bahan bakar minyak di Dewan Perwakilan Rakyat , pekan lalu .",<extra_id_0> Partai Golongan Karya <extra_id_1> organization ; <extra_id_2> Dewan Perwakilan Rakyat <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Menurut anggota Dewan Pembina Partai Demokrat , Ahmad Mubarok , pihaknya sudah mengetahui permainan Partai Beringin itu .",<extra_id_0> Dewan Pembina Partai Demokrat <extra_id_1> organization ; <extra_id_2> Partai Beringin <extra_id_3> organization ; <extra_id_4> Ahmad Mubarok <extra_id_5> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Manuver Golkar kami sudah tahu , itu bagian dari permainan politik . Golkar itu kan pemain politik yang sudah matang , "" ujarnya kepada Tempo , Senin 2 April 2012 .",<extra_id_0> Golkar <extra_id_1> organization ; <extra_id_2> Golkar <extra_id_3> organization ; <extra_id_4> Tempo <extra_id_5> organization ; <extra_id_6> Senin 2 April 2012 <extra_id_7> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dalam rapat paripurna lalu Golkar sendiri tetap menyatakan menolak kenaikan harga BBM . Namun sikap Golkar tampak melunak dengan menyatakan menyerahkan kebijakan kenaikan harga BBM kepada pemerintah .",<extra_id_0> Golkar <extra_id_1> organization ; <extra_id_2> Golkar <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Golkar juga mengajukan syarat harga rata - rata minyak dunia harus naik sebesar 15 persen dalam enam bulan terakhir .",<extra_id_0> Golkar <extra_id_1> organization ; <extra_id_2> 15 persen <extra_id_3> quantity
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Opsi Golkar ini bertentangan dengan sikap Fraksi Partai Demokrat dan partai koalisi lainnya selain PKS .",<extra_id_0> Golkar <extra_id_1> organization ; <extra_id_2> Fraksi Partai Demokrat <extra_id_3> organization ; <extra_id_4> PKS <extra_id_5> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Mereka mengusulkan syarat kenaikan 10 persen dalam tiga bulan terakhir .",<extra_id_0> 10 persen <extra_id_1> quantity
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Menurut Mubarok , dengan manuver - manuver Golkar itu Partai Demokrat tak bereaksi karena sudah tahu tujuan sebenarnya .",<extra_id_0> Mubarok <extra_id_1> person ; <extra_id_2> Golkar <extra_id_3> organization ; <extra_id_4> Partai Demokrat <extra_id_5> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Partai Demokrat sendiri , kata dia , yakin Golkar akan bersama dengan Demokrat .",<extra_id_0> Partai Demokrat <extra_id_1> organization ; <extra_id_2> Golkar <extra_id_3> organization ; <extra_id_4> Demokrat <extra_id_5> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Tidak seperti PKS yang menyatakan tegas menolak kenaikan BBM .",<extra_id_0> PKS <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Kami yakin sejak awal Golkar tidak akan meninggalkan Demokrat , "" ujarnya .",<extra_id_0> Golkar <extra_id_1> organization ; <extra_id_2> Demokrat <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Keyakinan ini , menurut Mubarok , karena Ketua Umum Partai Golkar Aburizal Bakrie dan Presiden SBY terus berkomunikasi .",<extra_id_0> Mubarok <extra_id_1> person ; <extra_id_2> Ketua Umum Partai Golkar Aburizal Bakrie <extra_id_3> person ; <extra_id_4> Presiden SBY <extra_id_5> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Arahan Ical ke anak buahnya kami sudah tahu , ujungnya kami sudah tahu . Itu nggak masalah . Nggak seriusan , "" ujarnya .",<extra_id_0> Ical <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Pengamat politik dari Universitas Negeri Jakarta ( UNJ ) Ubedillah Badrun menilai , Menteri Hukum dan HAM keliru dan ikut campur terlalu jauh dalam konflik PPP .",<extra_id_0> Universitas Negeri Jakarta ( UNJ ) <extra_id_1> organization ; <extra_id_2> PPP <extra_id_3> organization ; <extra_id_4> Ubedillah Badrun <extra_id_5> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Jadi Mahkamah Partai belum selesai menyelesaikan tugasnya , Menkum dan HAM mendahului . Ini faktor penyebab konflik PPP makin meruncing , "" kata Ubedillah kepada wartawan , Rabu ( 29/10/2014 ) .",<extra_id_0> PPP <extra_id_1> organization ; <extra_id_2> Ubedillah <extra_id_3> person ; <extra_id_4> Rabu ( 29/10/2014 ) <extra_id_5> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Menurutnya , konflik ini merupakan design atau bagian kerja dari kutub politik KIH .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Wajar saja jika beberapa anggota DPR melakukan Hak Interpelasi akibat kecerobohan Menkum dan HAM , "" ungkapnya .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Seperti diketahui , Menteri Hukum dan HAM Yasonna H Laoly mengaku telah telah menyelesaikan kisruh PPP menurut ketentuan yang berlaku .",<extra_id_0> Yasonna H Laoly <extra_id_1> person ; <extra_id_2> PPP <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Saya tidak mau menimbulkan banyak masalah . Kita selesaikan sepanjang sudah ketentuannya begitu , "" kata Yasonna usai menghadiri perayaan HUT 50 Golkar di Kemayoran Jakarta Pusat , Selasa ( 28/10 ) malam .",<extra_id_0> Yasonna <extra_id_1> person ; <extra_id_2> Golkar <extra_id_3> organization ; <extra_id_4> Kemayoran Jakarta Pusat <extra_id_5> location ; <extra_id_6> Selasa ( 28/10 ) malam <extra_id_7> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Politisi PDIP ini mengatakan langkahnya mengesahkan kepengurusan PPP kubu Romahurmuziy sebagai upaya menjalankan amanat Presiden Jokowi yang memintanya segera menyelesaikan masalah kepengurusan PPP agar tidak memperkeruh keadaan .",<extra_id_0> PDIP <extra_id_1> organization ; <extra_id_2> PPP <extra_id_3> organization ; <extra_id_4> PPP <extra_id_5> organization ; <extra_id_6> Romahurmuziy <extra_id_7> person ; <extra_id_8> Jokowi <extra_id_9> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Sementara itu , Sekretaris Fraksi Partai Demokrat , Didik Mukriyanto menyatakan , sangat wajar kalau DPR RI mengajukan hak interpelasi ( bertanya ) kepada Menteri Hukum dan HAM .",<extra_id_0> Didik Mukriyanto <extra_id_1> person ; <extra_id_2> DPR RI <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Kita punya hak untuk bertanya kepada Menteri Hukum dan HAM terkait surat keputusannya tentang pengesahan hasil Muktamar PPP ke VIII Surabaya . Apa yang melatarbelakangi keluarnya SK tersebut . Apa urgensinya , "" kata Didik di Gedung DPR RI , Jakarta , Rabu ( 29/11 ) .","<extra_id_0> PPP <extra_id_1> organization ; <extra_id_2> Didik <extra_id_3> person ; <extra_id_4> Gedung DPR RI , Jakarta <extra_id_5> location ; <extra_id_6> Rabu ( 29/11 ) <extra_id_7> time"
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Didik menyebutkan , keluarnya SK tersebut merupakan kewenangan Menkumham .",<extra_id_0> Didik <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Tapi dari kacamata politik , ada ketidaklaziman , padahal baru dilantik , belum ada konsolidasi internal di Kemenkumham , tiba - tiba keluarkan SK . Dari sisi politik , ada keputusan politik luar biasa dampaknya , "" kata Didik .",<extra_id_0> Didik <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Partai Demokrasi Indonesia Perjuangan ( PDIP ) mengapresiasi prakarsa Presiden Joko Widodo bertemu Ketua Umum Gerindra Prabowo Subianto di Istana Bogor .",<extra_id_0> Partai Demokrasi Indonesia Perjuangan ( PDIP ) <extra_id_1> organization ; <extra_id_2> Joko Widodo <extra_id_3> person ; <extra_id_4> Ketua Umum Gerindra Prabowo Subianto <extra_id_5> person ; <extra_id_6> Istana Bogor <extra_id_7> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Demikian dikatakan Wakil Sekretaris Jenderal PDIP Ahmad Basarah melalui pesan singkat , Kamis ( 29/1/2015 ) .",<extra_id_0> Wakil Sekretaris Jenderal PDIP Ahmad Basarah <extra_id_1> person ; <extra_id_2> Kamis ( 29/1/2015 ) <extra_id_3> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Menurut Basarah , pertemuan dua tokoh bangsa itu akan mencairkan suasana dan ketegangan politik antara pemerintah dan parlemen .",<extra_id_0> Basarah <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Terutama terkait dengan dukungan Fraksi Gerindra di parlemen terhadap pencalonan Budi Gunawan sebagai Calon Kapolri .",<extra_id_0> Gerindra <extra_id_1> organization ; <extra_id_2> Budi Gunawan <extra_id_3> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Diketahui , kata Basarah , melalui anggotanya di Komisi III DPR RI , Gerindra mendukung penuh pencalonan Budi Gunawan , bahkan selalu mendesak agar Jokowi segera melantik Budi Gunawan sebagai Kapolri .",<extra_id_0> Basarah <extra_id_1> person ; <extra_id_2> Budi Gunawan <extra_id_3> person ; <extra_id_4> Jokowi <extra_id_5> person ; <extra_id_6> Budi Gunawan <extra_id_7> person ; <extra_id_8> Komisi III DPR RI <extra_id_9> organization ; <extra_id_10> Gerindra <extra_id_11> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Bahkan sebelumnya , Gerindra dan KMP sudah menyiapkan sejumlah hak interpelasi dan hak angket kepada pemerintahan Jokowi .",<extra_id_0> Gerindra <extra_id_1> organization ; <extra_id_2> KMP <extra_id_3> organization ; <extra_id_4> Jokowi <extra_id_5> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Mudah - mudahan dengan pertemuan tersebut , apalagi dengan pernyataan Prabowo akan mendukung pemerintahan Jokowi akan semakin mencairkan hubungan antara pemerintah dan parlemen , juga antara fraksi - fraksi KIH dengan KMP , "" kata Basarah .",<extra_id_0> Prabowo <extra_id_1> person ; <extra_id_2> Jokowi <extra_id_3> person ; <extra_id_4> Basarah <extra_id_5> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Basarah menyadari bahwa dalam dunia politik tidak ada yang pasti kecuali ketidakpastian itu sendiri .",<extra_id_0> Basarah <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Namun pertemuan Presiden Jokowi dan Ketua Umum Gerindra akan mencairkan suasana politik yang kurang kondusif sebagai akibat dampak pilpres 2014 yang lalu , "" tuturnya .",<extra_id_0> Jokowi <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dewan Pimpinan Daerah Partai Demokrat Bali menyatakan kesiapannya menyelenggarakan Kongres Luar Biasa ( KLB ) yang rencananya akan dilakukan pada akhir bulan Maret ini .",<extra_id_0> Dewan Pimpinan Daerah Partai Demokrat <extra_id_1> organization ; <extra_id_2> Maret <extra_id_3> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | DPD Partai Demokrat Bali pun sudah menggodok sejumlah nama yang akan diusulkan dalam forum KLB .",<extra_id_0> DPD Partai Demokrat Bali <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Kemarin kami sudah godok . Ada beberapa nama seperti Jero Wacik , Marzuki Alie , Toto Riyanto , Syarief Hasan , dan Hadi Utomo . Belum mengerucut lagi . Nanti kami akan adakan rapat lagi , "" ujar Ketua DPD Partai Demokrat Bali I Made Mudharta saat dihubungi , Senin ( 11/3/2013 ) .",<extra_id_0> Jero Wacik <extra_id_1> person ; <extra_id_2> Marzuki Alie <extra_id_3> person ; <extra_id_4> Toto Riyanto <extra_id_5> person ; <extra_id_6> Syarief Hasan <extra_id_7> person ; <extra_id_8> Hadi Utomo <extra_id_9> person ; <extra_id_10> I Made Mudharta <extra_id_11> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Made menjelaskan , terkait kriteria calon ketua umum ( ketum ) Partai Demokrat dalam KLB nantinya , DPD Bali juga sudah menyepakati sejumlah kriteria .",<extra_id_0> Made <extra_id_1> person ; <extra_id_2> Partai Demokrat <extra_id_3> organization ; <extra_id_4> DPD <extra_id_5> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Kami inginkan calon yang berintegritas , punya rekam jejak yang baik , kader asli Demokrat , dan tidak berambisi menjadi capres atau cawapres karena waktunya tinggal 1 tahun lagi . Dia harus fokus membenahi partai saja , "" ucap Made .",<extra_id_0> Demokrat <extra_id_1> organization ; <extra_id_2> Made <extra_id_3> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Made pun berharap agar calon ketua umum nantinya dipilih secara musyawarah sehingga bisa lebih mensolidkan partai .",<extra_id_0> Made <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Kalaupun mentok , baru voting dilakukan , "" katanya .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Demokrat Bali , lanjut Made , sudah berdiskusi dengan Dewan Pimpinan Pusat Partai Demokrat terkait penyelenggaraan KLB di Bali .",<extra_id_0> Demokrat <extra_id_1> organization ; <extra_id_2> Dewan Pimpinan Pusat Partai Demokrat <extra_id_3> organization ; <extra_id_4> Made <extra_id_5> person ; <extra_id_6> Bali <extra_id_7> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Kota yang akan menjadi tuan rumah KLB dipastikan adalah Denpasar .",<extra_id_0> Denpasar <extra_id_1> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Namun , terkait persoalan waktu , Made mengaku belum menemukan waktu yang tepat .",<extra_id_0> Made <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Made optimistis penyelenggaraan KLB di Bali bisa berlangsung dengan lancar .",<extra_id_0> Made <extra_id_1> person ; <extra_id_2> Bali <extra_id_3> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Ada beberapa alasan mengapa akhirnya Bali yang dipilih sebagai tempat penyelenggaraan KLB .",<extra_id_0> Bali <extra_id_1> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Pertama , Bali penyumbang suara terbanyak bagi Demokrat . Selain itu juga Bali sempat menjadi tuan rumah kongres pertama yang menghasilkan Ketua Umum Pak Hadi Utomo . Bali juga merupakan tempat kumpul para dewa , jadi semoga Tuhan memberikan yang terbaik bagi partai kami , "" kata Made .",<extra_id_0> Bali <extra_id_1> location ; <extra_id_2> Bali <extra_id_3> location ; <extra_id_4> Bali <extra_id_5> location ; <extra_id_6> Demokrat <extra_id_7> organization ; <extra_id_8> Hadi Utomo <extra_id_9> person ; <extra_id_10> Made <extra_id_11> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Anggota pansus dari PDIP Ganjar Pranowo mengatakan imbauan nonaktif bagi pejabat yang akan diperiksa adalah soal moral .",<extra_id_0> PDIP <extra_id_1> organization ; <extra_id_2> Ganjar Pranowo <extra_id_3> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dasarnya adalah hasil audit investigasi BPK yang menyebutkan sejumlah nama diduga bertanggung jawab dalam kasus bailout Bank Century .",<extra_id_0> BPK <extra_id_1> organization ; <extra_id_2> Bank Century <extra_id_3> organization
