input,output,se_order,paradigm
"stick with the chicken , beef , and lamb dishes .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> stick <extra_id_1> chicken ; <extra_id_2> stick <extra_id_3> beef ; <extra_id_4> stick <extra_id_5> lamb dishes,oa,extraction
"You can not go wrong with this place .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> place <extra_id_1> positive,as,extraction
"My friend devoured her chicken and mashed potatos .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"Do n ' t judge this place prima facie , you have to try it to believe it , a home away from home for the literate heart .| aspect : <extra_id_0>",<extra_id_0> place,a,extraction
Service was good and food is wonderful .| category : <extra_id_0>,<extra_id_0> service general ; <extra_id_1> food quality,c,extraction
"The mussles were the fishiest things I ' ve ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w / chicken had bones in it . . . It was disgusting .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> fishiest <extra_id_1> mussles ; <extra_id_2> bland <extra_id_3> seabass ; <extra_id_4> missing <extra_id_5> goat cheese salad ; <extra_id_6> disgusting <extra_id_7> penne w / chicken,oa,extraction
"Try the sea bass .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
Make sure you try this place as often as you can .| opinion : <extra_id_0>,<extra_id_0> try,o,extraction
We all felt it was worth it .| opinion : <extra_id_0>,<extra_id_0> worth,o,extraction
"Big Wong gets big Ups for a fine establishment .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Big Wong <extra_id_1> positive ; <extra_id_2> Big Wong <extra_id_3> positive,as,extraction
"All in all , the food was great ( except for the dessserts ) .| category : <extra_id_0>",<extra_id_0> food quality,c,extraction
Delivery can be spot on or lacking depending on the weather and the day of the week .| aspect : <extra_id_0>,<extra_id_0> Delivery,a,extraction
"The quantity is also very good , you will come out satisfied .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food style_options ; <extra_id_2> positive <extra_id_3> food style_options,sc,extraction
"Not sure where the previous reviewer , lonk , dined , but Saul is in a great neighborhood and has great food !| category : <extra_id_0>",<extra_id_0> location general ; <extra_id_1> food quality,c,extraction
"A little crowded but they move that line really fast !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive ; <extra_id_2> NULL <extra_id_3> negative,as,extraction
Stepping into Casa La Femme last night was a true experience unlike any other in New York !| opinion : <extra_id_0>,<extra_id_0> true,o,extraction
The flavors robust and subtle .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> food quality,c,extraction
"Average to good Thai food , but terrible delivery .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> service general,c,extraction
"Do not get the Go Go Hamburgers , no matter what the reviews say .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Go Go Hamburgers <extra_id_1> negative,as,extraction
"At this point , the waitress comes over and asks us if everything was okay , I was literally so shocked that I was speechless and didn ' t say anything , and guess what , the waitress WALKED away .| opinion : <extra_id_0>",<extra_id_0> speechless,o,extraction
It ' s one of our favorite places to eat in NY .| opinion : <extra_id_0>,<extra_id_0> favorite,o,extraction
The duck confit is always amazing and the foie gras terrine with figs was out of this world .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> food quality,c,extraction
"The food is decent at best , and the ambience , well , it ' s a matter of opinion , some may consider it to be a sweet thing , I thought it was just annoying .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food <extra_id_1> negative ; <extra_id_2> ambience <extra_id_3> negative,as,extraction
"Its location is good and the fact that Hutner College is near and their prices are very reasonable , makes students go back to Suan again and again .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> location <extra_id_1> positive ; <extra_id_2> Suan <extra_id_3> positive,as,extraction
"the drinks are amazing and half off till 8pm .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> drinks quality ; <extra_id_2> positive <extra_id_3> drinks prices,sc,extraction
The fish was not fresh and the rice tasted old and stale .| opinion : <extra_id_0>,<extra_id_0> not fresh ; <extra_id_1> old ; <extra_id_2> stale,o,extraction
"Steamed fresh so brought hot hot hot to your table .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"The view is spectacular , and the food is great .| opinion : <extra_id_0>",<extra_id_0> spectacular ; <extra_id_1> great,o,extraction
"I do not recommend .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> do not recommend <extra_id_1> NULL,oa,extraction
Zero ambiance to boot .| aspect : <extra_id_0>,<extra_id_0> ambiance,a,extraction
"Food was okay , nothing great .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> okay <extra_id_1> Food ; <extra_id_2> nothing great <extra_id_3> Food,oa,extraction
Service is not what one would expect from a joint in this price category .| opinion : <extra_id_0>,<extra_id_0> not what one would expect,o,extraction
"Myagi is one of my favorite restaurants in the City ; the place the negative reviews describe sound like they were somewhere else .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> favorite <extra_id_1> Myagi,oa,extraction
"The food was great and tasty , but the sitting space was too small , I do n ' t like being cramp in a corner .| aspect : <extra_id_0>",<extra_id_0> food ; <extra_id_1> food ; <extra_id_2> sitting space,a,extraction
"As a retired hipster , I can say with some degree of certainty that for the last year Lucky Strike has been the best laid - back late night in the city .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> best <extra_id_1> Lucky Strike,oa,extraction
"Indoor was very cozy and cute .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> cozy <extra_id_1> Indoor ; <extra_id_2> cute <extra_id_3> Indoor,oa,extraction
Our experience did not ever get any better .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
"Overall , excellent restaurant !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant <extra_id_1> positive,as,extraction
"The location and ambience is Ok but the food is what makes up for it .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> location <extra_id_1> neutral ; <extra_id_2> ambience <extra_id_3> neutral ; <extra_id_4> food <extra_id_5> positive,as,extraction
The bar is very well stocked with interesting beers and well priced wines .| category : <extra_id_0>,<extra_id_0> drinks style_options ; <extra_id_1> drinks style_options ; <extra_id_2> drinks prices,c,extraction
"The servers at Flatbush Farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> servers <extra_id_1> negative,as,extraction
"Once you step into Cosette , you ' re miraculously in a small , off - the - beaten path Parisian bistro .| opinion : <extra_id_0>",<extra_id_0> off - the - beaten,o,extraction
Our server was very helpful and friendly .| aspect : <extra_id_0>,<extra_id_0> server ; <extra_id_1> server,a,extraction
"The blond wood decor is very soothing , the premium sake is excellent and the service is great .| opinion : <extra_id_0>",<extra_id_0> soothing ; <extra_id_1> soothing ; <extra_id_2> great,o,extraction
"You can get a completely delish martini in a glass ( that ' s about 2 1 / 2 drinks ) for $ 8 . 50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> drinks quality ; <extra_id_2> positive <extra_id_3> drinks style_options ; <extra_id_4> positive <extra_id_5> drinks prices ; <extra_id_6> positive <extra_id_7> drinks quality ; <extra_id_8> positive <extra_id_9> ambience general ; <extra_id_10> positive <extra_id_11> ambience general,sc,extraction
"The place is beautiful !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> place <extra_id_1> positive,as,extraction
"We ' ve tried before but it always packed and doesn ' t take reservations .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> neutral,as,extraction
"Watch the talented belly dancers as you enjoy delicious baba ganoush that ' s more lemony than smoky .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> ambience general,sc,extraction
My fav was the sassy lassi . . .| category : <extra_id_0>,<extra_id_0> drinks quality,c,extraction
"Even though its good seafood , the prices are too high .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> seafood <extra_id_1> positive ; <extra_id_2> NULL <extra_id_3> negative,as,extraction
"The meat is fresh , the sauces are great , you get kimchi and a salad free with your meal and service is good too .| aspect : <extra_id_0>",<extra_id_0> meat ; <extra_id_1> sauces ; <extra_id_2> service ; <extra_id_3> kimchi ; <extra_id_4> salad,a,extraction
"Amazing !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"Moules were excellent , lobster ravioli was VERY salty !| opinion : <extra_id_0>",<extra_id_0> excellent ; <extra_id_1> salty,o,extraction
"Try the Pad Thai , it ' s fabulous and their prices are so cheap !| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> food quality ; <extra_id_2> restaurant prices,c,extraction
"The menu is fairly simple without much descriptions .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> neutral <extra_id_1> food style_options,sc,extraction
"the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"It ' s a rather cramped and busy restaurant and it closes early .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> restaurant miscellaneous ; <extra_id_2> negative <extra_id_3> ambience general ; <extra_id_4> negative <extra_id_5> ambience general,sc,extraction
Who has room for Cheesesticks with the best pizza in NYC !| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"i ' ve been to sapphire twice and both times the food was fine , if not good .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> fine <extra_id_1> food,oa,extraction
"lobster was good , nothing spectacular .| aspect : <extra_id_0>",<extra_id_0> lobster,a,extraction
"Give it a try and enjoy .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> enjoy <extra_id_1> NULL,oa,extraction
"Bukhara Grill , the tagline says it all . . `` INDIAN SPICE RAVE ``| opinion : <extra_id_0>",<extra_id_0> RAVE,o,extraction
"We ate out in the back patio , which is worth it as it ' s cool and the music is hear well there .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> back patio <extra_id_1> positive ; <extra_id_2> back patio <extra_id_3> positive ; <extra_id_4> music <extra_id_5> positive,as,extraction
All the people that I bring there go back on their own and bring THEIR friends !| opinion : <extra_id_0>,<extra_id_0> go back,o,extraction
I felt as though I were eating in Paris .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
A great choice at any cost and a great deal .| category : <extra_id_0>,<extra_id_0> restaurant general ; <extra_id_1> restaurant prices,c,extraction
I will go back to Suan soon !| opinion : <extra_id_0>,<extra_id_0> go back,o,extraction
"The atmosphere is nothing special , but it feels like a Sushi establishment in Tokyo .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> atmosphere <extra_id_1> positive,as,extraction
"The wine the service was very good too .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> wine <extra_id_1> positive ; <extra_id_2> service <extra_id_3> positive,as,extraction
"The food is delicious - from the specials to the regular menu - fare , the dishes are never a disappointment .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> positive <extra_id_5> food quality ; <extra_id_6> positive <extra_id_7> food quality,sc,extraction
The pizza was great .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"Yes , they use fancy ingredients , but even fancy ingredients do n ' t make for good pizza unless someone knows how to get the crust right .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> fancy <extra_id_1> ingredients ; <extra_id_2> do n ' t make for good pizza <extra_id_3> pizza,oa,extraction
"I recieved prompt service with a smile .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> service general,sc,extraction
"This was the perfect quiet , relaxing , and delicious accompaniment to our afternoon of theater .| aspect : <extra_id_0>",<extra_id_0> NULL ; <extra_id_1> NULL ; <extra_id_2> NULL,a,extraction
The only beverage we did receive was water in dirty glasses !| category : <extra_id_0>,<extra_id_0> service general,c,extraction
Favorite Sushi in NYC| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
Good Experience| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"Thanks Bloom ' s for a lovely trip .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general ; <extra_id_2> positive <extra_id_3> restaurant general,sc,extraction
It ' s a great place to order from or sit - in .| aspect : <extra_id_0>,<extra_id_0> place,a,extraction
The servers at Flatbush Farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention .| opinion : <extra_id_0>,<extra_id_0> perfected,o,extraction
"Definitely a great spot for a nice occasion or date .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> great <extra_id_1> spot,oa,extraction
The location and ambience is Ok but the food is what makes up for it .| category : <extra_id_0>,<extra_id_0> location general ; <extra_id_1> ambience general ; <extra_id_2> food quality,c,extraction
"it was really good pizza .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> pizza <extra_id_1> positive,as,extraction
"The bagels always warm , soft on the inside , crispy on the outside and enormous in size .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> warm <extra_id_1> bagels ; <extra_id_2> soft <extra_id_3> bagels ; <extra_id_4> crispy <extra_id_5> bagels ; <extra_id_6> enormous <extra_id_7> bagels,oa,extraction
We all agreed that mare is one of the best seafood restaurants in New York .| aspect : <extra_id_0>,<extra_id_0> mare,a,extraction
We will be back .| opinion : <extra_id_0>,<extra_id_0> be back,o,extraction
"This quaint and romantic trattoria is at the top of my Manhattan restaurant list .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> trattoria <extra_id_1> positive ; <extra_id_2> trattoria <extra_id_3> positive,as,extraction
"The pizza was delivered cold and the cheese was n ' t even fully melted !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> cold <extra_id_1> pizza ; <extra_id_2> was n ' t even fully melted <extra_id_3> cheese,oa,extraction
"Atmosphere is nice and relaxed too . . .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> nice <extra_id_1> Atmosphere ; <extra_id_2> relaxed <extra_id_3> Atmosphere,oa,extraction
"My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary , and to our surprise it was fantastic .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> great <extra_id_1> Jekyll and Hyde Pub ; <extra_id_2> fantastic <extra_id_3> Jekyll and Hyde Pub,oa,extraction
"The seafood is amazing , there ' s a good wine list , and the ever - changing menu always offers some great surprises .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> seafood <extra_id_1> positive ; <extra_id_2> wine list <extra_id_3> positive ; <extra_id_4> menu <extra_id_5> positive ; <extra_id_6> menu <extra_id_7> positive,as,extraction
"This place is worth an one - hour drive .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> worth <extra_id_1> place,oa,extraction
"I have been going there since it opened and I ca n ' t get enough .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> ca n ' t get enough <extra_id_1> NULL,oa,extraction
"I picked the Grilled Black Cod as my entree , which I absolutely devoured while someone commented that the Grilled Salmon dish was better .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> devoured <extra_id_1> Grilled Black Cod ; <extra_id_2> better <extra_id_3> Grilled Salmon dish,oa,extraction
"A few tips : skip the turnip cake , roast pork buns and egg custards .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> turnip cake <extra_id_1> negative ; <extra_id_2> roast pork buns <extra_id_3> negative ; <extra_id_4> egg custards <extra_id_5> negative,as,extraction
"The fish was not fresh and the rice tasted old and stale .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food quality ; <extra_id_2> negative <extra_id_3> food quality ; <extra_id_4> negative <extra_id_5> food quality,sc,extraction
"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner , which would have been acceptable if we got to enjoy the experience of good food and belly dancers !| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> restaurant prices ; <extra_id_2> restaurant miscellaneous,c,extraction
"They charge different prices all the time .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
"My husbands was perfect , my was well done and dry .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> food quality ; <extra_id_2> food quality,c,extraction
"i love their chicken pasta cant remember the name but is sooo good| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"Service was prompt , friendly and great .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Service <extra_id_1> positive ; <extra_id_2> Service <extra_id_3> positive ; <extra_id_4> Service <extra_id_5> positive,as,extraction
the last time i walked by it looked pretty empty . hmmm .| category : <extra_id_0>,<extra_id_0> restaurant miscellaneous,c,extraction
"Very pleased| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> pleased <extra_id_1> NULL,oa,extraction
but the service was a bit slow .| opinion : <extra_id_0>,<extra_id_0> slow,o,extraction
"The food is tasty and portion sizes are appropriate .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> tasty <extra_id_1> food ; <extra_id_2> appropriate <extra_id_3> portion sizes,oa,extraction
"For those that go once and do n ' t enjoy it , all I can say is that they just do n ' t get it .| category : <extra_id_0>",<extra_id_0> restaurant miscellaneous,c,extraction
"Planet Thailand has always been a hit with me , I go there usually for the sushi , which is great , the thai food is excellent too .| opinion : <extra_id_0>",<extra_id_0> great ; <extra_id_1> excellent ; <extra_id_2> hit,o,extraction
"Try the congee and the donut like deep fried dough they call Ow Ley Soh , a delicious and sweet tasting bread .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> food quality ; <extra_id_2> food quality,c,extraction
Try the lobster teriyaki and the rose special roll .| opinion : <extra_id_0>,<extra_id_0> Try ; <extra_id_1> Try,o,extraction
"With so many good restaurants on the UWS , I do n ' t need overpriced food , absurdly arrogant wait - staff who do n ' t recognize they work at a glorified diner , clumsy service , and management that does n ' t care .| aspect : <extra_id_0>",<extra_id_0> food ; <extra_id_1> wait - staff ; <extra_id_2> service ; <extra_id_3> management,a,extraction
Food was OK .| aspect : <extra_id_0>,<extra_id_0> Food,a,extraction
"bottles of wine are cheap and good .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> drinks prices ; <extra_id_2> positive <extra_id_3> drinks quality,sc,extraction
"For authentic Thai food , look no further than Toons .| aspect : <extra_id_0>",<extra_id_0> Thai food,a,extraction
"I was there for brunch recently , and we were tag teamed by a waitress and a waiter .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> tag teamed <extra_id_1> waitress ; <extra_id_2> tag teamed <extra_id_3> waiter,oa,extraction
"I would highly recommand requesting a table by the window .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> location general,sc,extraction
"DO not try unless you ' re just going there to hang out like the rest of the hipsters who apparently have no sense of taste .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> DO not try <extra_id_1> NULL,oa,extraction
The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal .| aspect : <extra_id_0>,<extra_id_0> brioche and lollies ; <extra_id_1> brioche and lollies,a,extraction
"Good food .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food <extra_id_1> positive,as,extraction
BEST DINING EXPERIENCE IN THE WEST VILLAGE !| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
The only problem is that the manager is a complete incompetent .| category : <extra_id_0>,<extra_id_0> service general,c,extraction
"Bukhara is on my top 5 Indian places in NYC| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Bukhara <extra_id_1> positive,as,extraction
"Everyone must come here at least once .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
We were ushered to the bar to wait momentarily and upon arrival were so excited .| opinion : <extra_id_0>,<extra_id_0> excited,o,extraction
A quintessential slice of NYC pizza .| opinion : <extra_id_0>,<extra_id_0> quintessential,o,extraction
"I had their eggs benedict for brunch , which were the worst in my entire life , I tried removing the hollondaise sauce completely that was how failed it was .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> eggs benedict <extra_id_1> negative,as,extraction
It ' s great to go for a quick lunch either alone or with a friend .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"I ' m not picky - but it was actually gross .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
"I have known about this secret for the last 13 years , Emilio ( the Godfather ) has continued to serve food and wine for the gods at mortal prices .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> drinks quality ; <extra_id_4> positive <extra_id_5> food prices ; <extra_id_6> positive <extra_id_7> drinks prices,sc,extraction
"The service was impeccable and unobtrusive - - the staff knows what they are there to do - - to know their menu , present your meal , and attend to your needs .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> impeccable <extra_id_1> service ; <extra_id_2> unobtrusive <extra_id_3> service,oa,extraction
It is expensive but well worth the money .| aspect : <extra_id_0>,<extra_id_0> NULL ; <extra_id_1> NULL,a,extraction
I think the pizza is so overrated and was under cooked .| aspect : <extra_id_0>,<extra_id_0> pizza,a,extraction
"Inside is a little cramped , but to be expected .| opinion : <extra_id_0>",<extra_id_0> to be expected,o,extraction
"Fish was overdone .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food quality,sc,extraction
"The drinks are always welll made and wine selection is fairly priced .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> drinks <extra_id_1> positive ; <extra_id_2> wine selection <extra_id_3> positive,as,extraction
The food was exceptional .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"great for a romantic evening , or a fun evening with friends . . .| aspect : <extra_id_0>",<extra_id_0> NULL ; <extra_id_1> NULL,a,extraction
"Also , because it is so thin , it gets cold very quickly and its not that filling .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative ; <extra_id_2> NULL <extra_id_3> negative,as,extraction
I ' ve waited over one hour for food .| category : <extra_id_0>,<extra_id_0> service general,c,extraction
A beautifully designed dreamy Egyptian restaurant that gets sceney at night .| category : <extra_id_0>,<extra_id_0> ambience general,c,extraction
"Again , I ' d be super upset if that were my employee .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> upset <extra_id_1> NULL,oa,extraction
Not what I would expect for the price and prestige of this location .| category : <extra_id_0>,<extra_id_0> restaurant prices ; <extra_id_1> restaurant miscellaneous,c,extraction
"We were less than impressed .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> less than impressed <extra_id_1> NULL,oa,extraction
Fish was overdone .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
The family seafood entree was very good .| aspect : <extra_id_0>,<extra_id_0> family seafood entree,a,extraction
"LOVE the atmosphere - felt like I was in Paris .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> LOVE <extra_id_1> atmosphere,oa,extraction
"If you are going for the food , it will not be worth it .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> worth <extra_id_1> food,oa,extraction
"It ' s a nice place to relax and have conversation .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> nice <extra_id_1> place,oa,extraction
"Surprisingly nothing could be further from the truth .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant miscellaneous,sc,extraction
"I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> disappointed <extra_id_1> service ; <extra_id_2> pricey <extra_id_3> food ; <extra_id_4> overated <extra_id_5> food,oa,extraction
"Authentic Shanghai style and I can not recommend a better Shanghai place in New York .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant miscellaneous,sc,extraction
"I had a great experience .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> great <extra_id_1> NULL,oa,extraction
"The hostess was rude and I got a distinct feeling that they did not want to serve us .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> hostess <extra_id_1> negative ; <extra_id_2> NULL <extra_id_3> negative,as,extraction
"Haru on Park S is simply disgusting .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> disgusting <extra_id_1> Haru on Park S,oa,extraction
"The boths are not as small as some of the reviews make them out to look they ' re perfect for 2 people .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> boths <extra_id_1> positive,as,extraction
"If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> meal <extra_id_1> negative ; <extra_id_2> NULL <extra_id_3> negative,as,extraction
"The in - house lady DJ on Saturday nights has outrageously good taste in music , and moreover , takes requests .| opinion : <extra_id_0>",<extra_id_0> good taste,o,extraction
Right off the L in Brooklyn this is a nice cozy place with good pizza .| aspect : <extra_id_0>,<extra_id_0> pizza ; <extra_id_1> place,a,extraction
"Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> service general,sc,extraction
"I read reviews that called the restaurant too expensive and I thought to myself , but may be it is worth it .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> restaurant prices ; <extra_id_2> negative <extra_id_3> restaurant general,sc,extraction
"Consequently , their burgers fell apart in their hands and made such a mess that they did ' nt feel like finishing them .| opinion : <extra_id_0>",<extra_id_0> fell apart,o,extraction
But the best pork souvlaki I ever had is the main thing .| opinion : <extra_id_0>,<extra_id_0> best,o,extraction
"It ' s somewhere you can eat and be happy .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"im not necessarily fanatical about this place , but it was a fun time for low pirces .| category : <extra_id_0>",<extra_id_0> restaurant general ; <extra_id_1> restaurant prices,c,extraction
They were served warm and had a soft fluffy interior .| aspect : <extra_id_0>,<extra_id_0> NULL ; <extra_id_1> NULL,a,extraction
"I was so stunned , and I left the dinner hungry and majorly disappointing .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> disappointing <extra_id_1> NULL,oa,extraction
"I take all my NYC guests to VT ' s .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> take all my NYC guests <extra_id_1> VT ' s,oa,extraction
I loved this place ! !| opinion : <extra_id_0>,<extra_id_0> loved,o,extraction
The cream cheeses are out of this world and I love that coffee ! !| aspect : <extra_id_0>,<extra_id_0> cream cheeses ; <extra_id_1> coffee,a,extraction
