input,output,se_order,paradigm
"Myagi is one of my favorite restaurants in the City ; the place the negative reviews describe sound like they were somewhere else .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> favorite <extra_id_1> Myagi,oa,extraction
The food was delicious but do not come here on a empty stomach .| aspect : <extra_id_0>,<extra_id_0> food,a,extraction
"I took one look at the chicken and I was appalled .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> appalled <extra_id_1> chicken,oa,extraction
"Again , no apology , no is there anything else I can get you , no can I get you a drink to make up for it , nothing ! ! ! !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> service general,sc,extraction
"Love this place , every time we are in the city this is one of the places we always go .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Love <extra_id_1> place <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
This place is a must visit !| aspect : <extra_id_0>,<extra_id_0> place,a,extraction
"whoever the jazz duo was , they were on POINT .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> jazz duo <extra_id_1> positive,as,extraction
"This place is always packed .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> neutral <extra_id_1> ambience general,sc,extraction
"The wine list was extensive - though the staff did not seem knowledgeable about wine pairings .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> extensive <extra_id_1> wine list <extra_id_2> positive <extra_id_3> drinks style_options ; <extra_id_4> not seem knowledgeable <extra_id_5> staff <extra_id_6> negative <extra_id_7> service general,oasc,extraction
"Interesting selection , good wines , service fine , fun decor .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> good <extra_id_1> wines ; <extra_id_2> fine <extra_id_3> service ; <extra_id_4> fun <extra_id_5> decor ; <extra_id_6> Interesting <extra_id_7> selection,oa,extraction
"The Dancing , White River and Millenium rolls are musts .| category : <extra_id_0>",<extra_id_0> food quality,c,extraction
Go there to relax and feel like your somewhere else .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"The food was exceptional .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> exceptional <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"Service was also horrible and the ambience is not that great .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Service <extra_id_1> negative ; <extra_id_2> ambience <extra_id_3> negative,as,extraction
"A guaranteeed delight !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"It was served with skin , over a bed of extremely undercooked spinach and mashed potatoes .| aspect : <extra_id_0>",<extra_id_0> NULL ; <extra_id_1> spinach,a,extraction
"The fried dumplings are GREAT !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> GREAT <extra_id_1> fried dumplings <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"What a great place .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> great <extra_id_1> place <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"The food is outstanding and the service is quick , friendly and very professional .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> outstanding <extra_id_1> food ; <extra_id_2> quick <extra_id_3> service ; <extra_id_4> friendly <extra_id_5> service ; <extra_id_6> professional <extra_id_7> service,oa,extraction
"delicious simple food in nice outdoor atmosphere .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> delicious simple <extra_id_1> food ; <extra_id_2> delicious simple <extra_id_3> food ; <extra_id_4> nice <extra_id_5> outdoor atmosphere,oa,extraction
The pizza is yummy and I like the atmoshpere .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> ambience general,c,extraction
"Service was also horrible and the ambience is not that great .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> horrible <extra_id_1> Service <extra_id_2> negative <extra_id_3> service general ; <extra_id_4> not that great <extra_id_5> ambience <extra_id_6> negative <extra_id_7> ambience general,oasc,extraction
This establishment is the real deal .| opinion : <extra_id_0>,<extra_id_0> real deal,o,extraction
"The service was impeccable and unobtrusive - - the staff knows what they are there to do - - to know their menu , present your meal , and attend to your needs .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> impeccable <extra_id_1> service <extra_id_2> positive <extra_id_3> service general ; <extra_id_4> unobtrusive <extra_id_5> service <extra_id_6> positive <extra_id_7> service general,oasc,extraction
Nice value .| category : <extra_id_0>,<extra_id_0> restaurant prices,c,extraction
I would definitely recommend SEA if you like thai cuisine !| aspect : <extra_id_0>,<extra_id_0> thai cuisine,a,extraction
"The drinks are always welll made and wine selection is fairly priced .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> drinks quality ; <extra_id_2> positive <extra_id_3> drinks prices,sc,extraction
"It ' s somewhere you can eat and be happy .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> happy <extra_id_1> NULL,oa,extraction
"And really large portions .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food style_options,sc,extraction
"Drinks way over priced .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Drinks <extra_id_1> negative,as,extraction
"The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> fast <extra_id_1> service ; <extra_id_2> friendly <extra_id_3> service ; <extra_id_4> tasty <extra_id_5> food ; <extra_id_6> best <extra_id_7> hot sauce,oa,extraction
"Our food was great too !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> great <extra_id_1> food,oa,extraction
"Food is usually very good , though ocasionally I wondered about freshmess of raw vegatables in side orders .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Food <extra_id_1> positive ; <extra_id_2> raw vegatables in side orders <extra_id_3> negative,as,extraction
"When we sat , we got great and fast service .| category : <extra_id_0>",<extra_id_0> service general ; <extra_id_1> service general,c,extraction
"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best , freshly baked bread !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> food quality,sc,extraction
"Patroon features a nice cigar bar and has great staff .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> nice <extra_id_1> cigar bar <extra_id_2> positive <extra_id_3> ambience general ; <extra_id_4> great <extra_id_5> staff <extra_id_6> positive <extra_id_7> service general,oasc,extraction
"Quick and friendly service .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Quick <extra_id_1> service <extra_id_2> positive <extra_id_3> service general ; <extra_id_4> friendly <extra_id_5> service <extra_id_6> positive <extra_id_7> service general,oasc,extraction
"those rolls were big , but not good and sashimi was n ' t fresh .| opinion : <extra_id_0>",<extra_id_0> big ; <extra_id_1> not good ; <extra_id_2> was n ' t fresh,o,extraction
great toppings definitely a place you need to check out for late night munchies or a mid day boost !| aspect : <extra_id_0>,<extra_id_0> toppings ; <extra_id_1> place,a,extraction
"Overall , decent food at a good price , with friendly people .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> decent <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> good <extra_id_5> food <extra_id_6> positive <extra_id_7> food prices ; <extra_id_8> friendly <extra_id_9> people <extra_id_10> positive <extra_id_11> service general,oasc,extraction
"Very cozy and warm inside . . .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> cozy <extra_id_1> NULL ; <extra_id_2> warm <extra_id_3> NULL,oa,extraction
"This little place definitely exceeded my expectations and you sure get a lot of food for your money .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> lot <extra_id_1> food <extra_id_2> positive <extra_id_3> food style_options ; <extra_id_4> exceeded my expectations <extra_id_5> place <extra_id_6> positive <extra_id_7> restaurant general ; <extra_id_8> lot <extra_id_9> food <extra_id_10> positive <extra_id_11> food prices,oasc,extraction
"Best restaurant in Brooklyn| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant <extra_id_1> positive,as,extraction
"But the best part about LS is the late night atmosphere , delightfully free of the BTs .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> best <extra_id_1> late night atmosphere,oa,extraction
"You should pass on the calamari .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food quality,sc,extraction
"When you add it all together , it just does n ' t seem worth it to me . . . especially considering the prices .| opinion : <extra_id_0>",<extra_id_0> does n ' t seem worth it,o,extraction
"We were ushered to the bar to wait momentarily and upon arrival were so excited .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> excited <extra_id_1> NULL,oa,extraction
"Try it !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Try <extra_id_1> NULL <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
Definitely worth the trip to Battery Park City !| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"LLOOVVE THIS PLACE .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> LLOOVVE <extra_id_1> PLACE <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"A guaranteeed delight !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> delight <extra_id_1> NULL <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"Best restaurant in Brooklyn| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
My friend devoured her chicken and mashed potatos .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
Big thumbs up !| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
Definately check it out ! ! !| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
"I went there for lunch and it was not as good as I expected from the reviews I read .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food quality,sc,extraction
"My friends settled for rice dishes , but we came back the following day to try the dim sum , which was good . . . not outstanding , but good .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> good <extra_id_1> dim sum ; <extra_id_2> not outstanding <extra_id_3> dim sum,oa,extraction
The food was ok and fair nothing to go crazy .| aspect : <extra_id_0>,<extra_id_0> food,a,extraction
"Still , any quibbles about the bill were off - set by the pour - your - own measures of liquers which were courtesey of the house . . .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> neutral <extra_id_1> restaurant prices ; <extra_id_2> positive <extra_id_3> drinks style_options ; <extra_id_4> positive <extra_id_5> drinks style_options,sc,extraction
"It is also extremely well priced .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
Awsome Pizza especially the Margheritta slice .| opinion : <extra_id_0>,<extra_id_0> Awsome ; <extra_id_1> Awsome,o,extraction
"Even though its good seafood , the prices are too high .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> restaurant prices,c,extraction
"Luckily we saved room for the BBQ Salmon , Sea Bass and Crispy Duck .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> food quality ; <extra_id_2> food quality,c,extraction
"We wo n ' t go to this place again for a good meal .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> meal <extra_id_1> negative,as,extraction
"Their calzones are horrific , bad , vomit - inducing , YUCK .| opinion : <extra_id_0>",<extra_id_0> horrific ; <extra_id_1> bad ; <extra_id_2> vomit - inducing ; <extra_id_3> YUCK,o,extraction
This is one of my favorite restaurants and it is not to be missed .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
The owner and staff are all Japanese as well and that adds to the entire ambiance .| category : <extra_id_0>,<extra_id_0> ambience general,c,extraction
"The manager was rude and handled the situation extremely poorly .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> manager <extra_id_1> negative,as,extraction
"We had the scallops as an appetizer and they were delicious and the sauce was wonderful .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> scallops <extra_id_1> positive ; <extra_id_2> sauce <extra_id_3> positive,as,extraction
"Even if the food was n ' t this good , the garden is a great place to sit outside and relax .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> great <extra_id_1> garden <extra_id_2> positive <extra_id_3> ambience general ; <extra_id_4> was n ' t this good <extra_id_5> food <extra_id_6> positive <extra_id_7> food quality,oasc,extraction
Make sure you have the Spicy Scallop roll . . .| aspect : <extra_id_0>,<extra_id_0> Spicy Scallop roll,a,extraction
"The atmosphere was great .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> great <extra_id_1> atmosphere <extra_id_2> positive <extra_id_3> ambience general,oasc,extraction
"Their bagels are fine , but they are a little overcooked , and not really a ' special ' bagel experience .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food quality ; <extra_id_2> negative <extra_id_3> food quality,sc,extraction
"Drinks way over priced .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> over priced <extra_id_1> Drinks <extra_id_2> negative <extra_id_3> drinks prices,oasc,extraction
"Somehow working the italian charm with constant mille grazie does not constitute proper service .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> not constitute proper <extra_id_1> service,oa,extraction
I can not imagine a friendlier staff working in a restaurant .| aspect : <extra_id_0>,<extra_id_0> staff,a,extraction
Such a disappointment . . .| opinion : <extra_id_0>,<extra_id_0> disappointment,o,extraction
"Best of all is the warm vibe , the owner is super friendly and service is fast .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> warm <extra_id_1> vibe ; <extra_id_2> friendly <extra_id_3> owner ; <extra_id_4> fast <extra_id_5> service,oa,extraction
You will find yourself returning quite often .| opinion : <extra_id_0>,<extra_id_0> returning quite often,o,extraction
One of us actually liked the expresso - that ' s it .| opinion : <extra_id_0>,<extra_id_0> liked,o,extraction
Had an awful experience at Casa la Femme on a Saturday dinner .| aspect : <extra_id_0>,<extra_id_0> Casa la Femme,a,extraction
"You can get a table without a reservation if you get there early I they do n ' t make you by bottles .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
Service not the friendliest to our `` large party `` !| category : <extra_id_0>,<extra_id_0> service general,c,extraction
"She just nodded and walked off .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> walked off <extra_id_1> NULL,oa,extraction
"Even after they overcharged me the last time I was there .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> overcharged <extra_id_1> NULL <extra_id_2> negative <extra_id_3> service general,oasc,extraction
Yakitori ( bbq meats ) is tasty too .| aspect : <extra_id_0>,<extra_id_0> Yakitori ( bbq meats ),a,extraction
"I also ordered the Change Mojito , which was out of this world .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> out of this world <extra_id_1> Change Mojito,oa,extraction
I have never before eaten 40 pieces of relatively good nigiri .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"I have never before eaten 40 pieces of relatively good nigiri .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> good <extra_id_1> nigiri <extra_id_2> neutral <extra_id_3> food quality,oasc,extraction
"In summer - eat outside on a terrace ( another great feature of Suan ) ! ! !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> ambience general,sc,extraction
We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai .| aspect : <extra_id_0>,<extra_id_0> beef and noodle soup dishes,a,extraction
"I came across Village Underground by accident , now I go there all the time .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"A classic !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> classic <extra_id_1> NULL,oa,extraction
"They have great rolls , the triple color and norwegetan rolls , are awesome and filling .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> great <extra_id_1> rolls <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> awesome <extra_id_5> triple color and norwegetan rolls <extra_id_6> positive <extra_id_7> food quality ; <extra_id_8> filling <extra_id_9> triple color and norwegetan rolls <extra_id_10> positive <extra_id_11> food style_options,oasc,extraction
"MMmmm . . . it was delicious .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
i love margherita pizza – i looove east village pizza| category : <extra_id_0>,<extra_id_0> restaurant general ; <extra_id_1> food quality,c,extraction
"We recently decided to try this location , and to our delight , they have outdoor seating , perfect since I had my yorkie with me .| category : <extra_id_0>",<extra_id_0> ambience general,c,extraction
"They were such a rip - off ( $ 8 . 95 for four small meat patties in steamed buns ) and not worth trying .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> rip - off <extra_id_1> NULL <extra_id_2> negative <extra_id_3> food quality ; <extra_id_4> small <extra_id_5> NULL <extra_id_6> negative <extra_id_7> food style_options ; <extra_id_8> not worth <extra_id_9> NULL <extra_id_10> negative <extra_id_11> food prices,oasc,extraction
"Went here last night - nice decor , good service , but the food was surprisingly excellent .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> ambience general ; <extra_id_2> positive <extra_id_3> service general ; <extra_id_4> positive <extra_id_5> food quality,sc,extraction
"Dumbfoundingly Poor| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Dumbfoundingly Poor <extra_id_1> NULL <extra_id_2> negative <extra_id_3> restaurant general,oasc,extraction
Prices too high for this cramped and unappealing resturant .| opinion : <extra_id_0>,<extra_id_0> high ; <extra_id_1> cramped ; <extra_id_2> unappealing,o,extraction
We were greeted promptly by the waiter who was very nice and cordial .| aspect : <extra_id_0>,<extra_id_0> waiter ; <extra_id_1> waiter,a,extraction
I really like both the scallops and the mahi mahi ( on saffron risotto yum ! ) .| aspect : <extra_id_0>,<extra_id_0> scallops ; <extra_id_1> mahi mahi ( on saffron risotto,a,extraction
"It ' s a nice place to relax and have conversation .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> nice <extra_id_1> place,oa,extraction
"The only fallback on this restaurant is the prices .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> restaurant prices,sc,extraction
"MY husbands birthday and my sons was not as it was intended . . . and we drove two hours to spend too much money to be treated terribly !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> too much money <extra_id_1> NULL ; <extra_id_2> treated terribly <extra_id_3> NULL,oa,extraction
"Their pad penang is delicious and everything else is fantastic .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> delicious <extra_id_1> pad penang <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> fantastic <extra_id_5> NULL <extra_id_6> positive <extra_id_7> food quality,oasc,extraction
"I highly recommend the fish tacos , everything else was ok .| aspect : <extra_id_0>",<extra_id_0> fish tacos ; <extra_id_1> NULL,a,extraction
"The service is ok , some of the people did n ' t get what they asked for .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> ok <extra_id_1> service <extra_id_2> neutral <extra_id_3> service general,oasc,extraction
"The tuna and wasabe potatoes are excellent .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> excellent <extra_id_1> tuna ; <extra_id_2> excellent <extra_id_3> wasabe potatoes,oa,extraction
"Look , the appetizers were really good .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> good <extra_id_1> appetizers <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"When we threatened to leave , we were offered a meager discount even though half the order was missing .| aspect : <extra_id_0>",<extra_id_0> NULL,a,extraction
"The only problem is that the manager is a complete incompetent .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> incompetent <extra_id_1> manager,oa,extraction
"The food and service were fine , however the maitre - D was incredibly unwelcoming and arrogant .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> fine <extra_id_1> food ; <extra_id_2> fine <extra_id_3> service ; <extra_id_4> unwelcoming <extra_id_5> maitre - D ; <extra_id_6> arrogant <extra_id_7> maitre - D,oa,extraction
"If you ' ve ever been along the river in Weehawken you have an idea of the top of view the chart house has to offer .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> view <extra_id_1> positive,as,extraction
"You ca n ' t go wrong here .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> ca n ' t go wrong <extra_id_1> NULL,oa,extraction
"The space is limited so be prepared to wait up to 45 minutes - 1 hour , but be richly rewarded when you savor the delicious indo - chinese food .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> limited <extra_id_1> space <extra_id_2> negative <extra_id_3> restaurant miscellaneous ; <extra_id_4> delicious <extra_id_5> indo - chinese food <extra_id_6> positive <extra_id_7> food quality,oasc,extraction
"Awesome| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
We will definitely go back .| opinion : <extra_id_0>,<extra_id_0> go back,o,extraction
"My son and his girlfriend both wanted cheeseburgers and they were huge !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> neutral <extra_id_1> food style_options,sc,extraction
The dining room is quietly elegant with no music to shout over - - how refreshing !| opinion : <extra_id_0>,<extra_id_0> elegant ; <extra_id_1> refreshing,o,extraction
If you want something really different than try Jekyll and Hyde .| aspect : <extra_id_0>,<extra_id_0> Jekyll and Hyde,a,extraction
"I choose to go with one of the special , the braised lamb shank in red wine , which was excellent .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> excellent <extra_id_1> braised lamb shank in red wine,oa,extraction
I wo n ' t go back unless someone else is footing the bill .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"I have NEVER been disappointed in the Red Eye .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> NEVER been disappointed <extra_id_1> Red Eye,oa,extraction
Hands down the best pizza on the planet .| aspect : <extra_id_0>,<extra_id_0> pizza,a,extraction
I was almost amused by the fact that she was turning away customers at 9pm on a Friday night because she `` had a BBQ to go to `` that night - WTF ? ?| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"The food was excellent as well as service , however , I left The Four Seasons very dissappointed .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> excellent <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> excellent <extra_id_5> service <extra_id_6> positive <extra_id_7> service general ; <extra_id_8> dissappointed <extra_id_9> The Four Seasons <extra_id_10> negative <extra_id_11> restaurant general,oasc,extraction
Service was good and food is wonderful .| opinion : <extra_id_0>,<extra_id_0> good ; <extra_id_1> wonderful,o,extraction
"Highly recommended to all !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> recommended <extra_id_1> NULL,oa,extraction
"The food was average or above including some surprising tasty dishes .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> average or above <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> tasty <extra_id_5> dishes <extra_id_6> positive <extra_id_7> food quality,oasc,extraction
"Not a great place for family or general dining .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> restaurant miscellaneous,sc,extraction
"We were very pleasantly surprised .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
Too bad I had paid an extra $ 2 for the stone bowl .| category : <extra_id_0>,<extra_id_0> food prices,c,extraction
A guaranteeed delight !| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"We wo n ' t go to this place again for a good meal .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> good <extra_id_1> meal <extra_id_2> negative <extra_id_3> food quality,oasc,extraction
"Love Pizza 33 . . .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Pizza 33 <extra_id_1> positive,as,extraction
They even scoop it out nice ( for those on a diet ) not too much not to little .| category : <extra_id_0>,<extra_id_0> food style_options,c,extraction
"To be completely fair , the only redeeming factor was the food , which was above average , but could n ' t make up for all the other deficiencies of Teodora .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food <extra_id_1> positive ; <extra_id_2> Teodora <extra_id_3> negative,as,extraction
"Our teenage kids love it , too .| aspect : <extra_id_0>",<extra_id_0> NULL,a,extraction
The food is authentic Italian - delicious !| opinion : <extra_id_0>,<extra_id_0> authentic Italian ; <extra_id_1> delicious,o,extraction
My friend got the mushroom pizza which tasted better .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"The food arrived 20 minutes after I called , cold and soggy .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> cold <extra_id_1> food ; <extra_id_2> soggy <extra_id_3> food ; <extra_id_4> 20 minutes <extra_id_5> NULL,oa,extraction
I can not imagine better Indian food in all of the city .| aspect : <extra_id_0>,<extra_id_0> Indian food,a,extraction
"The food here is rather good , but only if you like to wait for it .| opinion : <extra_id_0>",<extra_id_0> good ; <extra_id_1> wait for it,o,extraction
"Personal pans are the perfect size for those hungry nights .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> perfect <extra_id_1> Personal pans,oa,extraction
"Delivery guy sometimes get upset if you do n ' t tip more than 10 % .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> service general,sc,extraction
"On a recent Sunday afternoon , a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> great <extra_id_1> restaurant <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"great for a romantic evening , or a fun evening with friends . . .| category : <extra_id_0>",<extra_id_0> ambience general ; <extra_id_1> restaurant miscellaneous,c,extraction
