input,output,se_order,paradigm
I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .| category : <extra_id_0>,<extra_id_0> service general ; <extra_id_1> food prices ; <extra_id_2> food quality,c,extraction
"Good spreads , great beverage selections and bagels really tasty .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> drinks style_options ; <extra_id_2> food quality,c,extraction
"Try the lobster teriyaki and the rose special roll .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Try <extra_id_1> lobster teriyaki <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> Try <extra_id_5> rose special roll <extra_id_6> positive <extra_id_7> food quality,oasc,extraction
"Best Reuben sandwich ever !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Best <extra_id_1> Reuben sandwich <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"Not one of our meals was edible - bland and / or made with weird rosemary or orange flavoring .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> edible <extra_id_1> meals <extra_id_2> negative <extra_id_3> food quality ; <extra_id_4> weird <extra_id_5> rosemary or orange flavoring <extra_id_6> negative <extra_id_7> food quality,oasc,extraction
"As a Japanese native , I ' ve lived in the Tristate area for over 8 years , but I was just so amazed at this place .| category : <extra_id_0>",<extra_id_0> restaurant general,c,extraction
"I attended a holiday dinner at the restaurant , and the food was majorly disappointing .| opinion : <extra_id_0>",<extra_id_0> disappointing,o,extraction
too large for just two people but nothing was left .| category : <extra_id_0>,<extra_id_0> food style_options ; <extra_id_1> food quality,c,extraction
Thank you everyone at Water ' s Edge .| aspect : <extra_id_0>,<extra_id_0> Water ' s Edge,a,extraction
"Good food .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Good <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
The wine the service was very good too .| category : <extra_id_0>,<extra_id_0> drinks quality ; <extra_id_1> service general,c,extraction
How do you rate home ?| opinion : <extra_id_0>,<extra_id_0> home,o,extraction
"i happen to have a policy that goes along with a little bit of self - respect , which includes not letting a waiter intimidate me , i . e . make me feel bad asking for trivialities like water , or the check .| aspect : <extra_id_0>",<extra_id_0> waiter,a,extraction
The mussels were fantastic and so was the dessert . . . definitely going to be back very soon .| aspect : <extra_id_0>,<extra_id_0> mussels ; <extra_id_1> dessert ; <extra_id_2> NULL,a,extraction
We ate at this Thai place following the reviews but very unhappy with the foods .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"The food is delicious - from the specials to the regular menu - fare , the dishes are never a disappointment .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> food quality ; <extra_id_2> food quality ; <extra_id_3> food quality,c,extraction
"peppers , onions , relish , chilli , cheeses , you NAME it .| aspect : <extra_id_0>",<extra_id_0> NULL,a,extraction
"For authentic Thai food , look no further than Toons .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> authentic <extra_id_1> Thai food <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
Not the typical NYC gimmick theme restaurant .| category : <extra_id_0>,<extra_id_0> ambience general,c,extraction
The staff offers impeccable service .| opinion : <extra_id_0>,<extra_id_0> impeccable,o,extraction
"We arrived and were seated immediately , which made us both happy .| category : <extra_id_0>",<extra_id_0> service general,c,extraction
"The place is a bit hidden away , but once you get there , it ' s all worth it .| category : <extra_id_0>",<extra_id_0> location general ; <extra_id_1> restaurant general,c,extraction
"They ' re rude at times , and not very friendly .| opinion : <extra_id_0>",<extra_id_0> rude,o,extraction
"They have it all - - great price , food , and service .| aspect : <extra_id_0>",<extra_id_0> NULL ; <extra_id_1> food ; <extra_id_2> service,a,extraction
"The view is spectacular , and the food is great .| category : <extra_id_0>",<extra_id_0> location general ; <extra_id_1> food quality,c,extraction
AMAZING MY FAVORITE ! ! !| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
"This place is really trendi but they have forgotten about the most important part of a restaurant , the food .| opinion : <extra_id_0>",<extra_id_0> forgotten ; <extra_id_1> trendi,o,extraction
"( The asparagus , truffle oil , parmesan bruschetta is a winner ! )| category : <extra_id_0>",<extra_id_0> food quality,c,extraction
"After all that , they complained to me about the small tip .| aspect : <extra_id_0>",<extra_id_0> NULL,a,extraction
The food is okay and the prices here are mediocre .| aspect : <extra_id_0>,<extra_id_0> food ; <extra_id_1> NULL,a,extraction
"Myagi is one of my favorite restaurants in the City ; the place the negative reviews describe sound like they were somewhere else .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> favorite <extra_id_1> Myagi <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
skip dessert .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
Can ' t wait to go back .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
The bagel was huge .| opinion : <extra_id_0>,<extra_id_0> huge,o,extraction
"So close , but not good enough .| aspect : <extra_id_0>",<extra_id_0> NULL,a,extraction
The food is good .| aspect : <extra_id_0>,<extra_id_0> food,a,extraction
I go and eat out at many different restaurants and this is one place you have go and try .| opinion : <extra_id_0>,<extra_id_0> have go and try,o,extraction
"There was no tap beer that evening , which was a disappointment .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> disappointment <extra_id_1> beer <extra_id_2> negative <extra_id_3> drinks style_options,oasc,extraction
"For the people who want great food plus great service , Roxy is a place to AVOID !| opinion : <extra_id_0>",<extra_id_0> great ; <extra_id_1> great,o,extraction
we love th pink pony .| opinion : <extra_id_0>,<extra_id_0> love,o,extraction
"Great wine selection , Gigondas is worth the price , and the house champagne is a great value .| opinion : <extra_id_0>",<extra_id_0> Great ; <extra_id_1> worth the price ; <extra_id_2> great value,o,extraction
"Great spot , whether looking for a couple of drinks or quiet dinner .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Great <extra_id_1> spot <extra_id_2> positive <extra_id_3> restaurant general ; <extra_id_4> Great <extra_id_5> spot <extra_id_6> positive <extra_id_7> restaurant miscellaneous,oasc,extraction
A little overpriced but worth it once you take a bite .| category : <extra_id_0>,<extra_id_0> food prices ; <extra_id_1> food quality,c,extraction
The prices were CHEAP compared to the quality of service and food .| category : <extra_id_0>,<extra_id_0> restaurant prices,c,extraction
Love YUKA .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
fresh restaurant was amazing . . . . . . . . food was delicious and of course fresh .| category : <extra_id_0>,<extra_id_0> restaurant general ; <extra_id_1> restaurant general ; <extra_id_2> food quality ; <extra_id_3> food quality,c,extraction
"The dessert ( we had a pear torte ) was good - but , once again , the staff was unable to provide appropriate drink suggestions .| opinion : <extra_id_0>",<extra_id_0> good ; <extra_id_1> unable to provide,o,extraction
Guaranteed to be a tasty experience ! )| opinion : <extra_id_0>,<extra_id_0> tasty,o,extraction
"Try the congee and the donut like deep fried dough they call Ow Ley Soh , a delicious and sweet tasting bread .| opinion : <extra_id_0>",<extra_id_0> Try ; <extra_id_1> delicious ; <extra_id_2> sweet,o,extraction
The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
The menu is very limited - i think we counted 4 or 5 entrees .| opinion : <extra_id_0>,<extra_id_0> limited,o,extraction
"It just was n ' t Thai .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> was n ' t Thai <extra_id_1> NULL <extra_id_2> negative <extra_id_3> food quality,oasc,extraction
"Small servings for main entree , i had salmon ( wasnt impressed ) girlfriend had chicken , it was good .| opinion : <extra_id_0>",<extra_id_0> wasnt impressed ; <extra_id_1> good ; <extra_id_2> Small,o,extraction
"The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> enjoy <extra_id_1> meal <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> great <extra_id_5> meal <extra_id_6> positive <extra_id_7> food quality ; <extra_id_8> noisy <extra_id_9> restaurant <extra_id_10> negative <extra_id_11> ambience general,oasc,extraction
"For desserts , we tried the frozen black sesame mousse ( interesting but not extraordinary ) and matcha ( powdered green tea ) and blueberry cheesecake , which was phenomenal .| aspect : <extra_id_0>",<extra_id_0> frozen black sesame mousse ; <extra_id_1> frozen black sesame mousse ; <extra_id_2> matcha ( powdered green tea ) and blueberry cheesecake,a,extraction
"Looking around , I saw a room full of New Yorkers enjoying a real meal in a real restaurant , not a clubhouse of the fabulous trying to be seen .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> ambience general,c,extraction
"However , our main course was wonderful .| aspect : <extra_id_0>",<extra_id_0> main course,a,extraction
"One of the best , if not THE best , restaurants in Park Slope ( and NY in general )| opinion : <extra_id_0>",<extra_id_0> best,o,extraction
I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED !| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty .| opinion : <extra_id_0>,<extra_id_0> beautiful,o,extraction
Somehow working the italian charm with constant mille grazie does not constitute proper service .| aspect : <extra_id_0>,<extra_id_0> service,a,extraction
I have never before eaten 40 pieces of relatively good nigiri .| opinion : <extra_id_0>,<extra_id_0> good,o,extraction
"When we sat , we got great and fast service .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> great <extra_id_1> service <extra_id_2> positive <extra_id_3> service general ; <extra_id_4> fast <extra_id_5> service <extra_id_6> positive <extra_id_7> service general,oasc,extraction
I ' m still mad that i had to pay for lousy food .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
Food is great .| aspect : <extra_id_0>,<extra_id_0> Food,a,extraction
"I would highly recommend it .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> highly recommend <extra_id_1> NULL <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation .| aspect : <extra_id_0>,<extra_id_0> Traditional French decour ; <extra_id_1> hall,a,extraction
I will go back to Suan soon !| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
Truly the mark of an attentive waiter .| category : <extra_id_0>,<extra_id_0> service general,c,extraction
"The staff has been nice , but they seemed really stressed and the unisex bathroom needs to be cleaned more often .| category : <extra_id_0>",<extra_id_0> service general ; <extra_id_1> service general ; <extra_id_2> ambience general,c,extraction
Everyone raved about the atmosphere ( elegant rooms and absolutely incomparable views ) and the fabulous food !| aspect : <extra_id_0>,<extra_id_0> atmosphere ; <extra_id_1> rooms ; <extra_id_2> views ; <extra_id_3> food,a,extraction
Highly recommended to all !| opinion : <extra_id_0>,<extra_id_0> recommended,o,extraction
we love th pink pony .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
We went around 9:30 on a Friday and it had died down a bit by then so the service was great !| category : <extra_id_0>,<extra_id_0> service general,c,extraction
"They have it all - - great price , food , and service .| category : <extra_id_0>",<extra_id_0> restaurant prices ; <extra_id_1> food quality ; <extra_id_2> service general,c,extraction
This place has got to be the best japanese restaurant in the new york area .| aspect : <extra_id_0>,<extra_id_0> place,a,extraction
Problem is nothing at Prune is particularly memorable .| aspect : <extra_id_0>,<extra_id_0> Prune,a,extraction
I am reluctant to write because I would not want my jem of a pizza place to become overcrowded .| opinion : <extra_id_0>,<extra_id_0> overcrowded,o,extraction
Mazing interior .| aspect : <extra_id_0>,<extra_id_0> interior,a,extraction
Great food and the prices are very reasonable .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> restaurant prices,c,extraction
"The seafood is amazing , there ' s a good wine list , and the ever - changing menu always offers some great surprises .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> amazing <extra_id_1> seafood <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> good <extra_id_5> wine list <extra_id_6> positive <extra_id_7> drinks style_options ; <extra_id_8> ever - changing <extra_id_9> menu <extra_id_10> positive <extra_id_11> food style_options ; <extra_id_12> great surprises <extra_id_13> menu <extra_id_14> positive <extra_id_15> food style_options,oasc,extraction
It ' s one of our favorite places to eat in NY .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
I completely recommend Casa La Femme for any special occasion and to REALLY impress your date .| opinion : <extra_id_0>,<extra_id_0> recommend,o,extraction
THe Pizza and wine were excellent - - the service too - - but what really MADE this place was the backyard dining area .| aspect : <extra_id_0>,<extra_id_0> Pizza ; <extra_id_1> wine ; <extra_id_2> service,a,extraction
"The service is good and ambience is good for a date or group outing .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> good <extra_id_1> service <extra_id_2> positive <extra_id_3> service general ; <extra_id_4> good <extra_id_5> ambience <extra_id_6> positive <extra_id_7> ambience general,oasc,extraction
"The restaurant has a Family feel , not least with regard to the portions which are enormous ; the veal alone could have single - handedly solved third world famine .| opinion : <extra_id_0>",<extra_id_0> Family feel ; <extra_id_1> enormous ; <extra_id_2> have single - handedly solved third world famine,o,extraction
"also it ' s great to have dinner in a very romantic and comfortable place , the service it ' s just perfect . . . they ' re so frendly that we never want to live the place !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> romantic <extra_id_1> place <extra_id_2> positive <extra_id_3> ambience general ; <extra_id_4> comfortable <extra_id_5> place <extra_id_6> positive <extra_id_7> ambience general ; <extra_id_8> perfect <extra_id_9> service <extra_id_10> positive <extra_id_11> service general,oasc,extraction
"Everytime I decide to try another place on the UES , I get angry that I did n ' t just go to Zucchero Pomodori .| aspect : <extra_id_0>",<extra_id_0> Zucchero Pomodori,a,extraction
DO not try unless you ' re just going there to hang out like the rest of the hipsters who apparently have no sense of taste .| category : <extra_id_0>,<extra_id_0> restaurant miscellaneous,c,extraction
He offers subpar service and has no personality .| opinion : <extra_id_0>,<extra_id_0> subpar,o,extraction
A little crowded but they move that line really fast !| opinion : <extra_id_0>,<extra_id_0> fast ; <extra_id_1> crowded,o,extraction
"For authentic Thai food , look no further than Toons .| category : <extra_id_0>",<extra_id_0> food quality,c,extraction
The waitress was not attentive at all .| category : <extra_id_0>,<extra_id_0> service general,c,extraction
Warm and friendly in the winter and terrific outdoor seating in the warmer months .| aspect : <extra_id_0>,<extra_id_0> NULL ; <extra_id_1> NULL ; <extra_id_2> outdoor seating,a,extraction
It is definitely a good spot for snacks and chat .| aspect : <extra_id_0>,<extra_id_0> spot,a,extraction
"The food was exceptional .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> exceptional <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"The service leaves much to be desired , from feeling like you are rushed the place your order , to being ignored the rest of the night .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> leaves much to be desired <extra_id_1> service <extra_id_2> negative <extra_id_3> service general,oasc,extraction
"To me it exemplifies Soho , cute , artsy , interesting .| aspect : <extra_id_0>",<extra_id_0> NULL ; <extra_id_1> NULL ; <extra_id_2> NULL,a,extraction
"Luckily we saved room for the BBQ Salmon , Sea Bass and Crispy Duck .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> food quality ; <extra_id_2> food quality,c,extraction
"We ordered the chicken casserole , but what we got were a few small pieces of chicken , all dark meat and on the bone .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> food style_options,c,extraction
Amazing !| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"If you are going for the food , it will not be worth it .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> worth <extra_id_1> food <extra_id_2> negative <extra_id_3> food quality,oasc,extraction
"Seriously , this place kicks ass .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> kicks ass <extra_id_1> place <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"Mine tasted like the bartender had forgotten to add the tequila .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> forgotten <extra_id_1> NULL <extra_id_2> negative <extra_id_3> drinks quality,oasc,extraction
Thanks Bloom ' s for a lovely trip .| aspect : <extra_id_0>,<extra_id_0> Bloom ' s ; <extra_id_1> Bloom ' s,a,extraction
"Love YUKA .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Love <extra_id_1> YUKA <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
A great choice at any cost and a great deal .| category : <extra_id_0>,<extra_id_0> restaurant general ; <extra_id_1> restaurant prices,c,extraction
"The food was lousy - too sweet or too salty and the portions tiny .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> lousy <extra_id_1> food <extra_id_2> negative <extra_id_3> food quality ; <extra_id_4> too sweet <extra_id_5> food <extra_id_6> negative <extra_id_7> food quality ; <extra_id_8> too salty <extra_id_9> food <extra_id_10> negative <extra_id_11> food quality ; <extra_id_12> tiny <extra_id_13> portions <extra_id_14> negative <extra_id_15> food style_options,oasc,extraction
amazing fresh dogs but best of all endless toppings ! ! !| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> food style_options ; <extra_id_2> food style_options,c,extraction
"Great service , great food .| aspect : <extra_id_0>",<extra_id_0> service ; <extra_id_1> food,a,extraction
"The food they serve is not comforting , not appetizing and uncooked .| opinion : <extra_id_0>",<extra_id_0> not comforting ; <extra_id_1> not appetizing,o,extraction
I ' ve lived in NY for 5 years and this place has it all .| aspect : <extra_id_0>,<extra_id_0> place,a,extraction
My fav was the sassy lassi . . .| category : <extra_id_0>,<extra_id_0> drinks quality,c,extraction
"Nobody at this restaurant will give firm answers about anything and in the end , not one person takes responsibility for anything .| aspect : <extra_id_0>",<extra_id_0> NULL,a,extraction
"What really makes it shine is the food , which is aggressively seasoned with Cyrpriot spices , and all made in - house ( even the gyro meat and sausages ) , and made of much higher quality ingredients that might otherwise be expected .| aspect : <extra_id_0>",<extra_id_0> food ; <extra_id_1> gyro meat ; <extra_id_2> sausages ; <extra_id_3> ingredients,a,extraction
"Eating in , the atmosphere saves it , but at your desk , it ' s a very disappointing experience .| opinion : <extra_id_0>",<extra_id_0> saves ; <extra_id_1> disappointing,o,extraction
Service is top notch .| category : <extra_id_0>,<extra_id_0> service general,c,extraction
The waiter was attentive .| aspect : <extra_id_0>,<extra_id_0> waiter,a,extraction
"Consequently , their burgers fell apart in their hands and made such a mess that they did ' nt feel like finishing them .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> fell apart <extra_id_1> burgers <extra_id_2> negative <extra_id_3> food style_options,oasc,extraction
"The manager was rude and handled the situation extremely poorly .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> rude <extra_id_1> manager <extra_id_2> negative <extra_id_3> service general,oasc,extraction
Have frequented ' ino for several years and the food remains excellent .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
But the pizza is way to expensive .| category : <extra_id_0>,<extra_id_0> food prices,c,extraction
Okay - i do n ' t mind the oily part ( cause most are cooked that way ) but it was way too bland .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> food quality,c,extraction
The food was exceptional .| opinion : <extra_id_0>,<extra_id_0> exceptional,o,extraction
"In the end you end up with a fair tab and NOTHING BUT A GREAT TIME ! ! !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> fair <extra_id_1> NULL <extra_id_2> positive <extra_id_3> restaurant prices ; <extra_id_4> GREAT <extra_id_5> NULL <extra_id_6> positive <extra_id_7> restaurant general,oasc,extraction
"Overall the food quality was pretty good , though I hear the salmon is much better when it has n ' t sat cooling in front of the guest .| aspect : <extra_id_0>",<extra_id_0> food,a,extraction
"I am so coming back here again , as much as I can .| aspect : <extra_id_0>",<extra_id_0> NULL,a,extraction
This is by far my favorite place in the neighborhood .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
I agree that dining at Casa La Femme is like no other dining experience !| aspect : <extra_id_0>,<extra_id_0> Casa La Femme,a,extraction
So rushing us out was absolutely unnecessary !| category : <extra_id_0>,<extra_id_0> service general,c,extraction
Not the typical NYC gimmick theme restaurant .| opinion : <extra_id_0>,<extra_id_0> Not the typical,o,extraction
"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .| aspect : <extra_id_0>",<extra_id_0> Leon ; <extra_id_1> Leon ; <extra_id_2> specials ; <extra_id_3> atmosphere ; <extra_id_4> atmosphere ; <extra_id_5> French bistro fare,a,extraction
The portions are small but being that the food was so good makes up for that .| category : <extra_id_0>,<extra_id_0> food style_options ; <extra_id_1> food quality,c,extraction
They smell like they stuff them with old canned vegetables like the spinach mushroom calzone .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
This was my frist time at Cafe St . Bart ' s and I must say how delicious the food and the service was .| aspect : <extra_id_0>,<extra_id_0> food,a,extraction
I took one look at the chicken and I was appalled .| aspect : <extra_id_0>,<extra_id_0> chicken,a,extraction
Rao ' s has the best service and atmosphere in NYC .| category : <extra_id_0>,<extra_id_0> service general ; <extra_id_1> ambience general,c,extraction
"With so many good restaurants on the UWS , I do n ' t need overpriced food , absurdly arrogant wait - staff who do n ' t recognize they work at a glorified diner , clumsy service , and management that does n ' t care .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> overpriced <extra_id_1> food <extra_id_2> negative <extra_id_3> food prices ; <extra_id_4> arrogant <extra_id_5> wait - staff <extra_id_6> negative <extra_id_7> service general ; <extra_id_8> clumsy <extra_id_9> service <extra_id_10> negative <extra_id_11> service general ; <extra_id_12> does n ' t care <extra_id_13> management <extra_id_14> negative <extra_id_15> service general,oasc,extraction
"I highly recommend visiting this restaurant and having dinner and drinks !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> recommend <extra_id_1> restaurant <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
It ' s a great place to order from or sit - in .| aspect : <extra_id_0>,<extra_id_0> place,a,extraction
"Once we finally got a table , despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed !| category : <extra_id_0>",<extra_id_0> service general,c,extraction
"The service was friendly and the atmosphere was casual .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> friendly <extra_id_1> service <extra_id_2> positive <extra_id_3> service general ; <extra_id_4> casual <extra_id_5> atmosphere <extra_id_6> neutral <extra_id_7> ambience general,oasc,extraction
"A beautifully designed dreamy Egyptian restaurant that gets sceney at night .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> dreamy <extra_id_1> Egyptian restaurant <extra_id_2> positive <extra_id_3> ambience general,oasc,extraction
The place was nice and calm .| aspect : <extra_id_0>,<extra_id_0> place ; <extra_id_1> place,a,extraction
"Bukhara Grill , the tagline says it all . . `` INDIAN SPICE RAVE ``| aspect : <extra_id_0>",<extra_id_0> Bukhara Grill,a,extraction
"A little overpriced but worth it once you take a bite .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> overpriced <extra_id_1> NULL <extra_id_2> negative <extra_id_3> food prices ; <extra_id_4> worth <extra_id_5> NULL <extra_id_6> positive <extra_id_7> food quality,oasc,extraction
"Wonderful strawberry daiquiries as well !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Wonderful <extra_id_1> strawberry daiquiries <extra_id_2> positive <extra_id_3> drinks quality,oasc,extraction
I was here a few weeks back and we had the worst customer service experience at a restaurant ever .| aspect : <extra_id_0>,<extra_id_0> customer service,a,extraction
"The service was excellent - friendly and attentive .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> excellent <extra_id_1> service <extra_id_2> positive <extra_id_3> service general ; <extra_id_4> friendly <extra_id_5> service <extra_id_6> positive <extra_id_7> service general ; <extra_id_8> attentive <extra_id_9> service <extra_id_10> positive <extra_id_11> service general,oasc,extraction
It ’ s just you and your date and an occasional cute ‘ excuse me ’ before the waiter opens the little curtain to your booth !| aspect : <extra_id_0>,<extra_id_0> waiter,a,extraction
I had the best ravioli ever .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
Hands down the best pizza on the planet .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"I like the ambience , it ' s very dark and original .| aspect : <extra_id_0>",<extra_id_0> ambience ; <extra_id_1> ambience ; <extra_id_2> ambience,a,extraction
Great bagels made the old - fashioned way .| opinion : <extra_id_0>,<extra_id_0> Great ; <extra_id_1> Great,o,extraction
"Saul is the best restaurant on Smith Street and in Brooklyn .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> best <extra_id_1> Saul <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"I was very disappointed with this restaurant .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> disappointed <extra_id_1> restaurant <extra_id_2> negative <extra_id_3> restaurant general,oasc,extraction
"Just because it ' s cheap does NOT mean the portions are small or the food is nasty , IT IS GREAT !| aspect : <extra_id_0>",<extra_id_0> food ; <extra_id_1> NULL,a,extraction
"We paid a fixed pricce but got nothing ! !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> got nothing <extra_id_1> NULL <extra_id_2> negative <extra_id_3> service general,oasc,extraction
"It ' s boring on the inside , and our sushi was pretty below average . . . the tuna was soggy and the other rolls had no flavor .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> boring <extra_id_1> NULL <extra_id_2> negative <extra_id_3> ambience general ; <extra_id_4> below average <extra_id_5> sushi <extra_id_6> negative <extra_id_7> food quality ; <extra_id_8> soggy <extra_id_9> tuna <extra_id_10> negative <extra_id_11> food quality ; <extra_id_12> no flavor <extra_id_13> rolls <extra_id_14> negative <extra_id_15> food quality,oasc,extraction
amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out ! ! ! !| opinion : <extra_id_0>,<extra_id_0> check this place out ; <extra_id_1> amazing fun,o,extraction
