text_a,text_b,label
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",processor-many,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",memory-faster,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",memory-more,1
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",memory-bigger,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",memory-better,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",memory-nicer,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",memory-many,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",hard drive-faster,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",hard drive-more,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",hard drive-bigger,1
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",hard drive-better,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",hard drive-nicer,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",hard drive-many,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",web cam-faster,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",web cam-more,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",web cam-bigger,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",web cam-better,1
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",web cam-nicer,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",web cam-many,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",screen-faster,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",screen-more,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",screen-bigger,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",screen-better,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",screen-nicer,1
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",screen-many,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",features-faster,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",features-more,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",features-bigger,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",features-better,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",features-nicer,0
"The dv4 boasted a faster processor , more memory , and a bigger hard drive than my old computer , plus a better quality web cam , nicer screen , and many other features .",features-many,1
The only downfall is the battery only last 1.5-2.0 hrs when not plugged in .,battery-downfall,1
The graphics on this computer are also stellar - very clear and vivid .,graphics-stellar,1
The graphics on this computer are also stellar - very clear and vivid .,graphics-clear,1
The graphics on this computer are also stellar - very clear and vivid .,graphics-vivid,1
"Aside from the trial software and the short battery life , lack of a webcam , its great .",battery life-short,1
"Aside from the trial software and the short battery life , lack of a webcam , its great .",battery life-lack,0
"Aside from the trial software and the short battery life , lack of a webcam , its great .",webcam-short,0
"Aside from the trial software and the short battery life , lack of a webcam , its great .",webcam-lack,1
"The newer black keyboard took a little bit away from the previous gray one which looked really slick , but it is still a great notebook !",black keyboard-newer,1
"The newer black keyboard took a little bit away from the previous gray one which looked really slick , but it is still a great notebook !",black keyboard-great,1
Sony parts reliability and quality of service is recenlty the worst .,service-worst,1
"As with any laptop not purchased with software options , it comes with a lot of what I consider useless applications .",applications-useless,1
"Its Office compatible , but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs .",features-new,1
"Its Office compatible , but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs .",features-compatible,0
"Its Office compatible , but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs .",functioning-new,1
"Its Office compatible , but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs .",functioning-compatible,0
"Its Office compatible , but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs .",office-new,0
"Its Office compatible , but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs .",office-compatible,1
It just works flawlessly !,works-flawlessly,1
I 'm having the laptop returned unrepaired since paying $ 176 every 3 months just is n't worth it ( that 's about how long the port seems to last ) .,port-worth,1
also the battery is completely shot .,battery-completely shot,1
/ awesome cooling system / much better grafics card ( ATI 5870 ) / 8GB RAM / LED backlit screen ...,cooling system-awesome,1
/ awesome cooling system / much better grafics card ( ATI 5870 ) / 8GB RAM / LED backlit screen ...,cooling system-better,0
/ awesome cooling system / much better grafics card ( ATI 5870 ) / 8GB RAM / LED backlit screen ...,grafics card-awesome,0
/ awesome cooling system / much better grafics card ( ATI 5870 ) / 8GB RAM / LED backlit screen ...,grafics card-better,1
/ awesome cooling system / much better grafics card ( ATI 5870 ) / 8GB RAM / LED backlit screen ...,led backlit screen-awesome,0
/ awesome cooling system / much better grafics card ( ATI 5870 ) / 8GB RAM / LED backlit screen ...,led backlit screen-better,1
/ awesome cooling system / much better grafics card ( ATI 5870 ) / 8GB RAM / LED backlit screen ...,8gb ram-awesome,0
/ awesome cooling system / much better grafics card ( ATI 5870 ) / 8GB RAM / LED backlit screen ...,8gb ram-better,1
The biggest problem is that the box had no instructions in it .,instructions-problem,1
The biggest problem is that the box had no instructions in it .,instructions-no,1
"Compared to similarly spec 'd PCs , this machine is good value , well built and works easily right out of the box .",value-good,1
"Compared to similarly spec 'd PCs , this machine is good value , well built and works easily right out of the box .",value-well,0
"Compared to similarly spec 'd PCs , this machine is good value , well built and works easily right out of the box .",value-easily,0
"Compared to similarly spec 'd PCs , this machine is good value , well built and works easily right out of the box .",built-good,0
"Compared to similarly spec 'd PCs , this machine is good value , well built and works easily right out of the box .",built-well,1
"Compared to similarly spec 'd PCs , this machine is good value , well built and works easily right out of the box .",built-easily,0
"Compared to similarly spec 'd PCs , this machine is good value , well built and works easily right out of the box .",works-good,0
"Compared to similarly spec 'd PCs , this machine is good value , well built and works easily right out of the box .",works-well,0
"Compared to similarly spec 'd PCs , this machine is good value , well built and works easily right out of the box .",works-easily,1
Screen is crystal clear and the system is very responsive .,screen-crystal clear,1
Screen is crystal clear and the system is very responsive .,screen-responsive,0
Screen is crystal clear and the system is very responsive .,system-crystal clear,0
Screen is crystal clear and the system is very responsive .,system-responsive,1
It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops .,software-more,1
It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops .,software-easy,0
It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops .,operate-more,0
It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops .,operate-easy,1
It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops .,gadgets-more,1
It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops .,gadgets-easy,0
"it might be something deep within Windows , for I was unable to create a disk image on my hard drive .",windows-unable,1
"it might be something deep within Windows , for I was unable to create a disk image on my hard drive .",hard drive-unable,1
"it might be something deep within Windows , for I was unable to create a disk image on my hard drive .",disk image-unable,1
"The track pad to me is what really stands out though , you can do several different things with it just depending on how many fingers you use on the track pad , awesome thinking Apple !",track pad-stands out,1
"Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one , so back it went to get the correct drive .",disc drive-replaced,1
"First , you ll discover that the word processing program known as Appleworks rarely translates perfectly on anyone else s computer , if it translates at all .",appleworks-rarely translates perfectly,1
"First , you ll discover that the word processing program known as Appleworks rarely translates perfectly on anyone else s computer , if it translates at all .",word processing program-rarely translates perfectly,1
Battery is not upgradable to a longer life battery .,battery-not upgradable,1
apple has a reputation and is well known for its easy usage .,usage-easy,1
Returned laptop for a 3rd repair and it came back with previous problems fixed ( except for speaker grill ) but the unit started locking up during use and eventually would not operate at all .,speaker grill-problems,1
"Love the graphics , awesome programs ( including Garageband ) , and really cool default background .",graphics-love,1
"Love the graphics , awesome programs ( including Garageband ) , and really cool default background .",graphics-awesome,0
"Love the graphics , awesome programs ( including Garageband ) , and really cool default background .",graphics-cool,0
"Love the graphics , awesome programs ( including Garageband ) , and really cool default background .",programs-love,0
"Love the graphics , awesome programs ( including Garageband ) , and really cool default background .",programs-awesome,1
"Love the graphics , awesome programs ( including Garageband ) , and really cool default background .",programs-cool,0
"Love the graphics , awesome programs ( including Garageband ) , and really cool default background .",garageband-love,0
"Love the graphics , awesome programs ( including Garageband ) , and really cool default background .",garageband-awesome,1
"Love the graphics , awesome programs ( including Garageband ) , and really cool default background .",garageband-cool,0
"Love the graphics , awesome programs ( including Garageband ) , and really cool default background .",default background-love,0
"Love the graphics , awesome programs ( including Garageband ) , and really cool default background .",default background-awesome,0
"Love the graphics , awesome programs ( including Garageband ) , and really cool default background .",default background-cool,1
"Screen , keyboard , and mouse : If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen , responsive island backlit keyboard , and fun multi-touch mouse is worth the extra money to me alone .",screen-beautiful,1
"Screen , keyboard , and mouse : If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen , responsive island backlit keyboard , and fun multi-touch mouse is worth the extra money to me alone .",screen-responsive,0
"Screen , keyboard , and mouse : If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen , responsive island backlit keyboard , and fun multi-touch mouse is worth the extra money to me alone .",screen-fun,0
"Screen , keyboard , and mouse : If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen , responsive island backlit keyboard , and fun multi-touch mouse is worth the extra money to me alone .",island backlit keyboard-beautiful,0
"Screen , keyboard , and mouse : If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen , responsive island backlit keyboard , and fun multi-touch mouse is worth the extra money to me alone .",island backlit keyboard-responsive,1
"Screen , keyboard , and mouse : If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen , responsive island backlit keyboard , and fun multi-touch mouse is worth the extra money to me alone .",island backlit keyboard-fun,0
"Screen , keyboard , and mouse : If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen , responsive island backlit keyboard , and fun multi-touch mouse is worth the extra money to me alone .",multi-touch mouse-beautiful,0
"Screen , keyboard , and mouse : If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen , responsive island backlit keyboard , and fun multi-touch mouse is worth the extra money to me alone .",multi-touch mouse-responsive,0
"Screen , keyboard , and mouse : If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen , responsive island backlit keyboard , and fun multi-touch mouse is worth the extra money to me alone .",multi-touch mouse-fun,1
"Overall , I experienced a huge change in that my mac runs pretty fast compared to my old PC .",runs-fast,1
When I got the computer back and realizwed it still was not correct HP told me it was out of warranty and now it was my problem .,warranty-out of,1
It also came with a built it web cam which is great because I can see an communicate with my family members back home .,built it web cam-great,1
It was secure and easy to navigate .,navigate-easy,1
I was a little weary at purchasing another 13 '' macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around .,graphics cards-in order,1
They are by far the easiest systems to actually learn about computers with .,systems-easiest,1
"The video card is great for media , and above average for gaming , but not a gamers first choice .",gaming-above average,1
"The video card is great for media , and above average for gaming , but not a gamers first choice .",gaming-great,0
"The video card is great for media , and above average for gaming , but not a gamers first choice .",media-above average,0
"The video card is great for media , and above average for gaming , but not a gamers first choice .",media-great,1
"Apparently there is a manufacturing defect , something with the amount of thermal paste .",thermal paste-defect,1
Asus facial recognition does n't work and windows logon is n't either .,facial recognition-does n't work,1
Asus facial recognition does n't work and windows logon is n't either .,windows logon-does n't work,1
Windows Vista makes this computer almost unusable for online service .,windows vista-unusable,1
Windows Vista makes this computer almost unusable for online service .,online service-unusable,1
"I contacted Acer and they are giving me FREE recovery DVDs , so do n't go and pay for them , just ask for them and they should give them to you .",recovery dvds-free,1
Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag .,carry-easy,1
Can listen to my music and watch my videos with ease and with a great display .,display-great,1
The performance is awesome .,performance-awesome,1
The display is beyond horrible .,display-horrible,1
There is hardly any memory on the computer 's hard drive .,memory-hardly,1
the laptop preformed pretty well .,preformed-well,1
"The minute you fire it up it 's all good , very easy user interface .",user interface-good,1
"The minute you fire it up it 's all good , very easy user interface .",user interface-easy,1
I actually contact Toshiba before I started having problem and was given run around after I supplied serial number in order to delay me sending in laptop until after warrenty expired .,warrenty-expired,1
After replacing the hard drive the battery stopped working ( 3 months of use ) which was frustrating .,battery-stopped working,1
After replacing the hard drive the battery stopped working ( 3 months of use ) which was frustrating .,battery-frustrating,1
"I love the easy to see screen , and It works well for work , persoal or just play .",screen-love,1
"I love the easy to see screen , and It works well for work , persoal or just play .",screen-easy,1
"I love the easy to see screen , and It works well for work , persoal or just play .",screen-well,0
"I love the easy to see screen , and It works well for work , persoal or just play .",works-love,0
"I love the easy to see screen , and It works well for work , persoal or just play .",works-easy,0
"I love the easy to see screen , and It works well for work , persoal or just play .",works-well,1
Awesome graphics !,graphics-awesome,1
"The pro is a great product , I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge ( the edges hurt my wrists ) .",edge-comfortable,1
One drawback I noticed was sound quality via USB .,sound quality via usb-drawback,1
"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to , so much for that warranty covering all the products we purchased .",battery life-sucked,1
"I have had another Mac , but it got slow due to an older operating system .",operating system-slow,1
"I have had another Mac , but it got slow due to an older operating system .",operating system-older,1
"I'ts nice to have the higher-end laptops , but this fits my budget and the features I need .",features-nice,1
"Was disappointed to find out that the model had been discontinued , apparently because of known motherboard problems .",motherboard-disappointed,1
"Was disappointed to find out that the model had been discontinued , apparently because of known motherboard problems .",motherboard-problems,1
"Also the speakers are not very loud , But it is a netbook .",speakers-not very loud,1
LOVE THIS LAPTOP WONDERFUL PRICE FOR WHAT YOU GET !,price-love,1
LOVE THIS LAPTOP WONDERFUL PRICE FOR WHAT YOU GET !,price-wonderful,1
A key contributor that led me to Mac is the art aspect .,art aspect-contributor,1
"Accordingly , I have decided to NEVER purchase another HP product ( my five year old Compaq ) lasted 5-years before the hard drive crashed .",hard drive-crashed,1
"I know that everyone thinks Macs are overpriced and overrated , but once you get past the initial expense you 'll find that they 're worth every penny ( besides , there 's always the financing plan that Best Buy offers ) .",expense-worth,1
I love the multi-touch trackpad .,multi-touch trackpad-love,1
HP is more interested in selling extended warranties ( which cost more than the netbook new ) then they are in helping or fixing .,extended warranties-cost more,1
HP is more interested in selling extended warranties ( which cost more than the netbook new ) then they are in helping or fixing .,extended warranties-more,0
HP is more interested in selling extended warranties ( which cost more than the netbook new ) then they are in helping or fixing .,cost-cost more,0
HP is more interested in selling extended warranties ( which cost more than the netbook new ) then they are in helping or fixing .,cost-more,1
Not too much `` junk '' software to remove .,software-junk,1
System is loosing about 20 % of performance because of that .,performance-loosing,1
System is loosing about 20 % of performance because of that .,system-loosing,1
"The difference in the Apple keyboard from a PC 's keyboard took a bit of tim to get used to , but overall it 's worth it !",apple keyboard-worth,1
"The difference in the Apple keyboard from a PC 's keyboard took a bit of tim to get used to , but overall it 's worth it !",pc 's keyboard-worth,1
"Only issue is that it is a little slow , and I 'm fixing that by adding more RAM .",ram-more,1
"The hard drive crashed as well , and I had to buy a new power cord .",hard drive-crashed,1
Another issue I have with it is the battery .,battery-issue,1
"My MacBook Pro works like a dream , it has never overheated , or even been slightly warm for that matter .",works-dream,1
"My MacBook Pro works like a dream , it has never overheated , or even been slightly warm for that matter .",works-never overheated,1
"I get a ton of compliments on its size , and speaking as someone who regularly commutes on a bus , I can attest to the fact that this is the perfect size computer if you 're restricted to the width of your body for computing room .",size-compliments,1
"I get a ton of compliments on its size , and speaking as someone who regularly commutes on a bus , I can attest to the fact that this is the perfect size computer if you 're restricted to the width of your body for computing room .",size-perfect,1
"Easy to carry , can be taken anywhere , can be hooked up to printers , headsets .",carry-easy,1
"When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again , everything from programs and drivers failing again , to it powering off for no reason , to locking up and freezing and just all sorts of issues .",programs-issues,1
"When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again , everything from programs and drivers failing again , to it powering off for no reason , to locking up and freezing and just all sorts of issues .",programs-failing,1
"When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again , everything from programs and drivers failing again , to it powering off for no reason , to locking up and freezing and just all sorts of issues .",drivers-issues,1
"When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again , everything from programs and drivers failing again , to it powering off for no reason , to locking up and freezing and just all sorts of issues .",drivers-failing,1
Love that it does n't take up space like a regular computer .,space-love,1
"So , I took it back to the apple store and they narcissist genius bar staff ) fixed it by resetting the fan at boot up .",fan-fixed,1
"the mouse on the pad , the left button always sticks .",mouse on the pad-sticks,1
"the mouse on the pad , the left button always sticks .",left button-sticks,1
"We use the built in tools often , iTunes is open nearly every day and works great with my iPhone .",built in tools-great,1
"We use the built in tools often , iTunes is open nearly every day and works great with my iPhone .",itunes-great,1
the size of has actually help me out quite a bit by me being able to fit it in an already full backpack and to use it at a resturant where the food on the table is always so space consuming .,size-able to fit,1
True quality at a great price !,quality-true,1
True quality at a great price !,quality-great,0
True quality at a great price !,price-true,0
True quality at a great price !,price-great,1
The programs that come standard with the Leopard running system are enough for the average person to run all the basics .,programs-enough,1
So what am I supposed to do ? The LG service center can not provide me the `` service '' when it is called the `` service center '' .,service center-can not provide,1
The Material this Pro is made out of seems a lot nicer than any PC Specs : Like I said this performs a lot better than any computer I 've had in the past .,material-nicer,1
"After doing extensive research , macconnection had the lowest price on the 15 '' MBP i5 .",price-lowest,1
I am ADDICTED to photo booth !,photo booth-addicted,1
"The operating system and user interface is very intuitive , and the large multi-touch track pad is amazing .",operating system-intuitive,1
"The operating system and user interface is very intuitive , and the large multi-touch track pad is amazing .",operating system-large,0
"The operating system and user interface is very intuitive , and the large multi-touch track pad is amazing .",operating system-amazing,0
"The operating system and user interface is very intuitive , and the large multi-touch track pad is amazing .",user interface-intuitive,1
"The operating system and user interface is very intuitive , and the large multi-touch track pad is amazing .",user interface-large,0
"The operating system and user interface is very intuitive , and the large multi-touch track pad is amazing .",user interface-amazing,0
"The operating system and user interface is very intuitive , and the large multi-touch track pad is amazing .",multi-touch track pad-intuitive,0
"The operating system and user interface is very intuitive , and the large multi-touch track pad is amazing .",multi-touch track pad-large,1
"The operating system and user interface is very intuitive , and the large multi-touch track pad is amazing .",multi-touch track pad-amazing,1
Hard disk - The new editions gives you more hard disk space ( 500GB instead of 320GB ) but time has taught me never to trust an internal hard disk .,hard disk space-more,1
Hard disk - The new editions gives you more hard disk space ( 500GB instead of 320GB ) but time has taught me never to trust an internal hard disk .,hard disk space-never to trust,0
Hard disk - The new editions gives you more hard disk space ( 500GB instead of 320GB ) but time has taught me never to trust an internal hard disk .,internal hard disk-more,0
Hard disk - The new editions gives you more hard disk space ( 500GB instead of 320GB ) but time has taught me never to trust an internal hard disk .,internal hard disk-never to trust,1
It is extremely portable and easily connects to WIFI at the library and elsewhere .,connects to wifi-easily,1
"First things first , Macbook pro has many applications to make life easier , unlike the windows computers .",applications-many,1
"First things first , Macbook pro has many applications to make life easier , unlike the windows computers .",applications-easier,1
And the screen on this thing is absolutely amazing for high quality videos and movies and gaming .,screen-amazing,1
And the screen on this thing is absolutely amazing for high quality videos and movies and gaming .,screen-high,0
And the screen on this thing is absolutely amazing for high quality videos and movies and gaming .,gaming-amazing,0
And the screen on this thing is absolutely amazing for high quality videos and movies and gaming .,gaming-high,1
"I considered I may have too much on the computer , but after looking , there was plenty of space and that is not the issue .",space-plenty,1
"Now mainboard is broken , have to wait for a new one .",mainboard-broken,1
"The speed difference is next to NOTHING for a mac , and the hard drive can be manually upgraded or you could just buy a $ 60 500gb external hard drive .",speed-nothing,1
"The people are frustrating to work with , the product itself is very cheaply made , and the accessories are less than satisfactory .",accessories-less than satisfactory,1
"everything about a mac is wonderful , it takes a little used to learning and getting used to the new system , but you will learn fast and its all worth it .",system-new,1
"everything about a mac is wonderful , it takes a little used to learning and getting used to the new system , but you will learn fast and its all worth it .",system-learn fast,1
"everything about a mac is wonderful , it takes a little used to learning and getting used to the new system , but you will learn fast and its all worth it .",system-worth,1
i love the size of the computer since i play games on it .,size-love,1
"You know , using the computer should be fun , not aggrevation , especially when you are playing games or working with photos .",playing games-fun,1
"You know , using the computer should be fun , not aggrevation , especially when you are playing games or working with photos .",playing games-not aggrevation,1
To be honest i think it was faulty equipment or something but idk .,equipment-faulty,1
"I also love the small , convenient size of my laptop , making it a perfect tool for my academic studies .",size-small,1
"I also love the small , convenient size of my laptop , making it a perfect tool for my academic studies .",size-convenient,1
"I love its solid build , light wt and excellent battery life ( for now ) .",build-love,1
"I love its solid build , light wt and excellent battery life ( for now ) .",build-solid,1
"I love its solid build , light wt and excellent battery life ( for now ) .",build-light,0
"I love its solid build , light wt and excellent battery life ( for now ) .",build-excellent,0
"I love its solid build , light wt and excellent battery life ( for now ) .",wt-love,1
"I love its solid build , light wt and excellent battery life ( for now ) .",wt-solid,0
"I love its solid build , light wt and excellent battery life ( for now ) .",wt-light,1
"I love its solid build , light wt and excellent battery life ( for now ) .",wt-excellent,0
"I love its solid build , light wt and excellent battery life ( for now ) .",battery life-love,1
"I love its solid build , light wt and excellent battery life ( for now ) .",battery life-solid,0
"I love its solid build , light wt and excellent battery life ( for now ) .",battery life-light,0
"I love its solid build , light wt and excellent battery life ( for now ) .",battery life-excellent,1
"The battery holds up well , it 's built very solidly , and runs fast .",battery-holds up well,1
"The battery holds up well , it 's built very solidly , and runs fast .",battery-solidly,0
"The battery holds up well , it 's built very solidly , and runs fast .",battery-fast,0
"The battery holds up well , it 's built very solidly , and runs fast .",built-holds up well,0
"The battery holds up well , it 's built very solidly , and runs fast .",built-solidly,1
"The battery holds up well , it 's built very solidly , and runs fast .",built-fast,0
"The battery holds up well , it 's built very solidly , and runs fast .",runs-holds up well,0
"The battery holds up well , it 's built very solidly , and runs fast .",runs-solidly,0
"The battery holds up well , it 's built very solidly , and runs fast .",runs-fast,1
Sound card is limited though .,sound card-limited,1
This is a nicely sized laptop with lots of processing power and long battery life .,processing power-lots of,1
This is a nicely sized laptop with lots of processing power and long battery life .,processing power-long,0
This is a nicely sized laptop with lots of processing power and long battery life .,processing power-nicely,0
This is a nicely sized laptop with lots of processing power and long battery life .,battery life-lots of,0
This is a nicely sized laptop with lots of processing power and long battery life .,battery life-long,1
This is a nicely sized laptop with lots of processing power and long battery life .,battery life-nicely,0
This is a nicely sized laptop with lots of processing power and long battery life .,sized-lots of,0
This is a nicely sized laptop with lots of processing power and long battery life .,sized-long,0
This is a nicely sized laptop with lots of processing power and long battery life .,sized-nicely,1
-Computer crashed frequently and battery life decreased very quickly .,battery life-decreased very quickly,1
-I propose that they can just swap the hard drives .,hard drives-swap,1
It 's also fairly easy to use the Operating System .,operating system-easy,1
So having the AC plug go out on me and get lose or I could actually here it inside my computer on two of the three times is not good .,ac plug-not good,1
Peformance is good for the price .,peformance-good,1
Peformance is good for the price .,price-good,1
Summary : HP knew they were shipping out bad BIOS and did nothing proactive to resolve it .,bios-bad,1
I had 3 months when the ports started going out .,ports-going out,1
"The improvements to the OS have been relatively gradual , but substantive .",os-improvements,1
"The improvements to the OS have been relatively gradual , but substantive .",os-relatively gradual,1
"The improvements to the OS have been relatively gradual , but substantive .",os-substantive,1
It is super easy to use .,use-easy,1
Many of my classmates computers hard drives crashed .,hard drives-crashed,1
Ease of use is just one of the benefits I love about my Mac .,use-ease,1
Ease of use is just one of the benefits I love about my Mac .,use-benefits,1
Ease of use is just one of the benefits I love about my Mac .,use-love,1
The 13 '' Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product .,shipping-free,1
The 13 '' Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product .,shipping-best,0
The 13 '' Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product .,shipping-fits,0
The 13 '' Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product .,price-free,0
The 13 '' Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product .,price-best,1
The 13 '' Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product .,price-fits,0
The 13 '' Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product .,budget-free,0
The 13 '' Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product .,budget-best,0
The 13 '' Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product .,budget-fits,1
The sheer power and flexibility makes the MacBook Pro a must have for any techie !,power-must,1
The sheer power and flexibility makes the MacBook Pro a must have for any techie !,flexibility-must,1
The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV .,hdmi port-lacking,1
The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV .,s-video port-lacking,1
Battery is lasting about 6 hours as I am surfing the web on Sundays while checking football scores and watching funny Youtube videos .,battery-lasting,1
Iphoto is great for adding pictures right to facebook and other social networking sites .,iphoto-great,1
"Some features arent friendly ( volume wheel , sound quality , etc .",volume wheel-arent friendly,1
"Some features arent friendly ( volume wheel , sound quality , etc .",sound quality-arent friendly,1
"Some features arent friendly ( volume wheel , sound quality , etc .",features-arent friendly,1
A cheaper price should not equal a `` cheap '' product .,price-cheaper,1
"After a couple of years , my battery life began to diminish but was replaced for free due to a company-wide recall of my particular battery .",battery-particular,1
"The system constantly overheats , the battery life is too short , the case is coming apart , and my core applications that I use every day in my work as a graphic artist run poorly .",battery life-short,1
"The system constantly overheats , the battery life is too short , the case is coming apart , and my core applications that I use every day in my work as a graphic artist run poorly .",battery life-coming apart,0
"The system constantly overheats , the battery life is too short , the case is coming apart , and my core applications that I use every day in my work as a graphic artist run poorly .",battery life-poorly,0
"The system constantly overheats , the battery life is too short , the case is coming apart , and my core applications that I use every day in my work as a graphic artist run poorly .",battery life-overheats,0
"The system constantly overheats , the battery life is too short , the case is coming apart , and my core applications that I use every day in my work as a graphic artist run poorly .",case-short,0
"The system constantly overheats , the battery life is too short , the case is coming apart , and my core applications that I use every day in my work as a graphic artist run poorly .",case-coming apart,1
"The system constantly overheats , the battery life is too short , the case is coming apart , and my core applications that I use every day in my work as a graphic artist run poorly .",case-poorly,0
