text,prompt,target,raw_prediction,editdistance_prediction,cut_predictions,remove_predictions,string_preds
Service was awful - mostly because staff were overwhelmed on a Saturday night .,extract uabsa duplet :,"[{'aspect': 'Service', 'sentiment': 'negative'}, {'aspect': 'staff', 'sentiment': 'negative'}]","[{'aspect': 'staff', 'sentiment': 'negative'}, {'aspect': 'Service', 'sentiment': 'negative'}]","[{'aspect': 'staff', 'sentiment': 'negative'}, {'aspect': 'Service', 'sentiment': 'negative'}]","[{'aspect': 'staff', 'sentiment': 'negative'}, {'aspect': 'Service', 'sentiment': 'negative'}]","[{'aspect': 'staff', 'sentiment': 'negative'}, {'aspect': 'Service', 'sentiment': 'negative'}]","( Service, negative ) ; ( staff, negative )"
"There restaurant is very casual , but perfect for lunch , and their delivery service is always very fast .",extract opinion :,"[{'opinion': 'perfect'}, {'opinion': 'fast'}]","[{'opinion': 'casual'}, {'opinion': 'fast'}, {'opinion': 'perfect'}]","[{'opinion': 'casual'}, {'opinion': 'fast'}, {'opinion': 'perfect'}]","[{'opinion': 'casual'}, {'opinion': 'fast'}, {'opinion': 'perfect'}]","[{'opinion': 'casual'}, {'opinion': 'fast'}, {'opinion': 'perfect'}]",( casual ) ; ( perfect ) ; ( fast )
Food portion was SMALL and below average .,extract opinion :,"[{'opinion': 'SMALL'}, {'opinion': 'below average'}]","[{'opinion': 'SMALL'}, {'opinion': 'below average'}]","[{'opinion': 'SMALL'}, {'opinion': 'below average'}]","[{'opinion': 'SMALL'}, {'opinion': 'below average'}]","[{'opinion': 'SMALL'}, {'opinion': 'below average'}]",( SMALL ) ; ( below average )
"I love the drinks , esp lychee martini , and the food is also VERY good .",extract opinion :,"[{'opinion': 'love'}, {'opinion': 'good'}]","[{'opinion': 'good'}, {'opinion': 'love'}]","[{'opinion': 'good'}, {'opinion': 'love'}]","[{'opinion': 'good'}, {'opinion': 'love'}]","[{'opinion': 'good'}, {'opinion': 'love'}]",( love ) ; ( good )
"Huge portions , great and attentive service , and pretty good prices .",extract opinion :,"[{'opinion': 'Huge'}, {'opinion': 'great'}, {'opinion': 'attentive'}, {'opinion': 'good'}]","[{'opinion': 'attentive'}, {'opinion': 'great'}, {'opinion': 'good'}, {'opinion': 'Huge'}]","[{'opinion': 'attentive'}, {'opinion': 'great'}, {'opinion': 'good'}, {'opinion': 'Huge'}]","[{'opinion': 'attentive'}, {'opinion': 'great'}, {'opinion': 'good'}, {'opinion': 'Huge'}]","[{'opinion': 'attentive'}, {'opinion': 'great'}, {'opinion': 'good'}, {'opinion': 'Huge'}]",( Huge ) ; ( great ) ; ( attentive ) ; ( good )
"The one positive thing I can say is that the service was prompt , we got seated right away and the server was very friendly .",extract uabsa duplet :,"[{'aspect': 'service', 'sentiment': 'positive'}, {'aspect': 'server', 'sentiment': 'positive'}]","[{'aspect': 'service', 'sentiment': 'positive'}, {'aspect': 'server', 'sentiment': 'positive'}]","[{'aspect': 'service', 'sentiment': 'positive'}, {'aspect': 'server', 'sentiment': 'positive'}]","[{'aspect': 'service', 'sentiment': 'positive'}, {'aspect': 'server', 'sentiment': 'positive'}]","[{'aspect': 'service', 'sentiment': 'positive'}, {'aspect': 'server', 'sentiment': 'positive'}]","( service, positive ) ; ( server, positive )"
They have very quick service which is great when you do n't have much time .,extract aste triplet :,"[{'aspect': 'service', 'opinion': 'quick', 'sentiment': 'positive'}, {'aspect': 'service', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'service', 'opinion': 'quick', 'sentiment': 'positive'}]","[{'aspect': 'service', 'opinion': 'quick', 'sentiment': 'positive'}]","[{'aspect': 'service', 'opinion': 'quick', 'sentiment': 'positive'}]","[{'aspect': 'service', 'opinion': 'quick', 'sentiment': 'positive'}]","( service, quick, positive )"
The falafal was rather over cooked and dried but the chicken was fine .,extract aste triplet :,"[{'aspect': 'falafal', 'opinion': 'over cooked', 'sentiment': 'negative'}, {'aspect': 'falafal', 'opinion': 'dried', 'sentiment': 'negative'}, {'aspect': 'chicken', 'opinion': 'fine', 'sentiment': 'positive'}]","[{'aspect': 'falafal', 'opinion': 'dried', 'sentiment': 'negative'}, {'aspect': 'chicken', 'opinion': 'fine', 'sentiment': 'positive'}, {'aspect': 'falafal', 'opinion': 'over cooked', 'sentiment': 'negative'}]","[{'aspect': 'falafal', 'opinion': 'dried', 'sentiment': 'negative'}, {'aspect': 'chicken', 'opinion': 'fine', 'sentiment': 'positive'}, {'aspect': 'falafal', 'opinion': 'over cooked', 'sentiment': 'negative'}]","[{'aspect': 'falafal', 'opinion': 'dried', 'sentiment': 'negative'}, {'aspect': 'chicken', 'opinion': 'fine', 'sentiment': 'positive'}, {'aspect': 'falafal', 'opinion': 'over cooked', 'sentiment': 'negative'}]","[{'aspect': 'falafal', 'opinion': 'dried', 'sentiment': 'negative'}, {'aspect': 'chicken', 'opinion': 'fine', 'sentiment': 'positive'}, {'aspect': 'falafal', 'opinion': 'over cooked', 'sentiment': 'negative'}]","( falafal, over cooked, negative ) ; ( falafal, dried, negative ) ; ( chicken, fine, positive )"
"the icing MADE this cake , it was fluffy , not ultra sweet , creamy and light .",extract aspect :,[{'aspect': 'cake'}],[{'aspect': 'icing'}],[{'aspect': 'icing'}],[{'aspect': 'icing'}],[{'aspect': 'icing'}],( icing )
This place has the best pizza .,extract aope duplet :,"[{'aspect': 'pizza', 'opinion': 'best'}]","[{'aspect': 'pizza', 'opinion': 'best'}]","[{'aspect': 'pizza', 'opinion': 'best'}]","[{'aspect': 'pizza', 'opinion': 'best'}]","[{'aspect': 'pizza', 'opinion': 'best'}]","( pizza, best )"
The avocado salad is a personal fave .,extract aste triplet :,"[{'aspect': 'avocado salad', 'opinion': 'fave', 'sentiment': 'positive'}]","[{'aspect': 'avocado salad', 'opinion': 'fave', 'sentiment': 'positive'}]","[{'aspect': 'avocado salad', 'opinion': 'fave', 'sentiment': 'positive'}]","[{'aspect': 'avocado salad', 'opinion': 'fave', 'sentiment': 'positive'}]","[{'aspect': 'avocado salad', 'opinion': 'fave', 'sentiment': 'positive'}]","( avocado salad, fave, positive )"
but their mac cheese was YUMMY !,extract opinion :,[{'opinion': 'YUMMY'}],[{'opinion': 'YUMMY'}],[{'opinion': 'YUMMY'}],[{'opinion': 'YUMMY'}],[{'opinion': 'YUMMY'}],( YUMMY )
The host ( owner ) and servers are personable and caring .,extract aste triplet :,"[{'aspect': 'host ( owner )', 'opinion': 'personable', 'sentiment': 'positive'}, {'aspect': 'host ( owner )', 'opinion': 'caring', 'sentiment': 'positive'}, {'aspect': 'servers', 'opinion': 'personable', 'sentiment': 'positive'}, {'aspect': 'servers', 'opinion': 'caring', 'sentiment': 'positive'}]","[{'aspect': 'owner', 'opinion': 'caring', 'sentiment': 'positive'}, {'aspect': 'servers', 'opinion': 'caring', 'sentiment': 'positive'}, {'aspect': 'host', 'opinion': 'personable', 'sentiment': 'positive'}, {'aspect': 'servers', 'opinion': 'personable', 'sentiment': 'positive'}]","[{'aspect': 'owner', 'opinion': 'caring', 'sentiment': 'positive'}, {'aspect': 'servers', 'opinion': 'caring', 'sentiment': 'positive'}, {'aspect': 'host', 'opinion': 'personable', 'sentiment': 'positive'}, {'aspect': 'servers', 'opinion': 'personable', 'sentiment': 'positive'}]","[{'aspect': 'owner', 'opinion': 'caring', 'sentiment': 'positive'}, {'aspect': 'servers', 'opinion': 'caring', 'sentiment': 'positive'}, {'aspect': 'host', 'opinion': 'personable', 'sentiment': 'positive'}, {'aspect': 'servers', 'opinion': 'personable', 'sentiment': 'positive'}]","[{'aspect': 'owner', 'opinion': 'caring', 'sentiment': 'positive'}, {'aspect': 'servers', 'opinion': 'caring', 'sentiment': 'positive'}, {'aspect': 'host', 'opinion': 'personable', 'sentiment': 'positive'}, {'aspect': 'servers', 'opinion': 'personable', 'sentiment': 'positive'}]","( host, personable, positive ) ; ( owner, caring, positive ) ; ( servers, personable, positive ) ; ( servers, caring, positive )"
"Good service , great food , good value , and never have to wait in line !",extract aope duplet :,"[{'aspect': 'service', 'opinion': 'Good'}, {'aspect': 'food', 'opinion': 'great'}, {'aspect': 'value', 'opinion': 'good'}, {'aspect': 'wait', 'opinion': 'never'}]","[{'aspect': 'value', 'opinion': 'good'}, {'aspect': 'service', 'opinion': 'Good'}, {'aspect': 'food', 'opinion': 'great'}]","[{'aspect': 'value', 'opinion': 'good'}, {'aspect': 'service', 'opinion': 'Good'}, {'aspect': 'food', 'opinion': 'great'}]","[{'aspect': 'value', 'opinion': 'good'}, {'aspect': 'service', 'opinion': 'Good'}, {'aspect': 'food', 'opinion': 'great'}]","[{'aspect': 'value', 'opinion': 'good'}, {'aspect': 'service', 'opinion': 'Good'}, {'aspect': 'food', 'opinion': 'great'}]","( service, Good ) ; ( food, great ) ; ( value, good )"
"The Sashimi portion are big enough to appease most people , but I did n't like the fact they used artifical lobster meat .",extract opinion :,"[{'opinion': 'big'}, {'opinion': ""did n't like""}, {'opinion': 'artifical'}]","[{'opinion': ""didn't like""}, {'opinion': 'big'}]","[{'opinion': ""n't like""}, {'opinion': 'big'}]","[{'opinion': 'like'}, {'opinion': 'big'}]",[{'opinion': 'big'}],( big ) ; ( didn't like )
My husband and I have been there at least 6 times and we 've always been given the highest service and often free desserts .,extract aspect :,"[{'aspect': 'service'}, {'aspect': 'desserts'}]","[{'aspect': 'service'}, {'aspect': 'desserts'}]","[{'aspect': 'service'}, {'aspect': 'desserts'}]","[{'aspect': 'service'}, {'aspect': 'desserts'}]","[{'aspect': 'service'}, {'aspect': 'desserts'}]",( service ) ; ( desserts )
The food was mediocre and the service was severely slow .,extract aope duplet :,"[{'aspect': 'service', 'opinion': 'severely slow'}, {'aspect': 'food', 'opinion': 'mediocre'}]","[{'aspect': 'service', 'opinion': 'slow'}, {'aspect': 'food', 'opinion': 'mediocre'}]","[{'aspect': 'service', 'opinion': 'slow'}, {'aspect': 'food', 'opinion': 'mediocre'}]","[{'aspect': 'service', 'opinion': 'slow'}, {'aspect': 'food', 'opinion': 'mediocre'}]","[{'aspect': 'service', 'opinion': 'slow'}, {'aspect': 'food', 'opinion': 'mediocre'}]","( food, mediocre ) ; ( service, slow )"
"The other times I 've gone it 's romantic date heaven , you can walk in get a booth by the windows , be treated like a VIP in a not-crowded place , with great food and service .",extract uabsa duplet :,"[{'aspect': 'place', 'sentiment': 'positive'}, {'aspect': 'food', 'sentiment': 'positive'}, {'aspect': 'service', 'sentiment': 'positive'}]","[{'aspect': 'service', 'sentiment': 'positive'}, {'aspect': 'food', 'sentiment': 'positive'}]","[{'aspect': 'service', 'sentiment': 'positive'}, {'aspect': 'food', 'sentiment': 'positive'}]","[{'aspect': 'service', 'sentiment': 'positive'}, {'aspect': 'food', 'sentiment': 'positive'}]","[{'aspect': 'service', 'sentiment': 'positive'}, {'aspect': 'food', 'sentiment': 'positive'}]","( food, positive ) ; ( service, positive )"
"The service is really fast and friendly , and the value is great .",extract uabsa duplet :,"[{'aspect': 'service', 'sentiment': 'positive'}, {'aspect': 'value', 'sentiment': 'positive'}]","[{'aspect': 'service', 'sentiment': 'positive'}, {'aspect': 'value', 'sentiment': 'positive'}]","[{'aspect': 'service', 'sentiment': 'positive'}, {'aspect': 'value', 'sentiment': 'positive'}]","[{'aspect': 'service', 'sentiment': 'positive'}, {'aspect': 'value', 'sentiment': 'positive'}]","[{'aspect': 'service', 'sentiment': 'positive'}, {'aspect': 'value', 'sentiment': 'positive'}]","( service, positive ) ; ( value, positive )"
"Food was decent , but not great .",extract aste triplet :,"[{'aspect': 'Food', 'opinion': 'decent', 'sentiment': 'positive'}, {'aspect': 'Food', 'opinion': 'not great', 'sentiment': 'positive'}]","[{'aspect': 'Food', 'opinion': 'decent', 'sentiment': 'neutral'}, {'aspect': 'Food', 'opinion': 'not great', 'sentiment': 'negative'}]","[{'aspect': 'Food', 'opinion': 'decent', 'sentiment': 'neutral'}, {'aspect': 'Food', 'opinion': 'not great', 'sentiment': 'negative'}]","[{'aspect': 'Food', 'opinion': 'decent', 'sentiment': 'neutral'}, {'aspect': 'Food', 'opinion': 'not great', 'sentiment': 'negative'}]","[{'aspect': 'Food', 'opinion': 'decent', 'sentiment': 'neutral'}, {'aspect': 'Food', 'opinion': 'not great', 'sentiment': 'negative'}]","( Food, decent, neutral ) ; ( Food, not great, negative )"
The food was mediocre and the service was severely slow .,extract aste triplet :,"[{'aspect': 'service', 'opinion': 'severely slow', 'sentiment': 'negative'}, {'aspect': 'food', 'opinion': 'mediocre', 'sentiment': 'neutral'}]","[{'aspect': 'food', 'opinion': 'mediocre', 'sentiment': 'neutral'}, {'aspect': 'service', 'opinion': 'slow', 'sentiment': 'negative'}]","[{'aspect': 'food', 'opinion': 'mediocre', 'sentiment': 'neutral'}, {'aspect': 'service', 'opinion': 'slow', 'sentiment': 'negative'}]","[{'aspect': 'food', 'opinion': 'mediocre', 'sentiment': 'neutral'}, {'aspect': 'service', 'opinion': 'slow', 'sentiment': 'negative'}]","[{'aspect': 'food', 'opinion': 'mediocre', 'sentiment': 'neutral'}, {'aspect': 'service', 'opinion': 'slow', 'sentiment': 'negative'}]","( food, mediocre, neutral ) ; ( service, slow, negative )"
"Great restaurant , and even greater food !",extract aste triplet :,"[{'aspect': 'food', 'opinion': 'greater', 'sentiment': 'positive'}]","[{'aspect': 'food', 'opinion': 'Great', 'sentiment': 'positive'}]","[{'aspect': 'food', 'opinion': 'Great', 'sentiment': 'positive'}]","[{'aspect': 'food', 'opinion': 'Great', 'sentiment': 'positive'}]","[{'aspect': 'food', 'opinion': 'Great', 'sentiment': 'positive'}]","( food, Great, positive )"
At night the atmoshere changes turning into this hidden jewel that is waiting to be discovered .,extract opinion :,[{'opinion': 'changes'}],[{'opinion': 'hidden'}],[{'opinion': 'hidden'}],[{'opinion': 'hidden'}],[{'opinion': 'hidden'}],( hidden )
Try the homemade breads .,extract opinion :,[{'opinion': 'Try'}],[{'opinion': 'Try'}],[{'opinion': 'Try'}],[{'opinion': 'Try'}],[{'opinion': 'Try'}],( Try )
their dinner specials are fantastic .,extract aope duplet :,"[{'aspect': 'dinner specials', 'opinion': 'fantastic'}]","[{'aspect': 'dinner specials', 'opinion': 'fantastic'}]","[{'aspect': 'dinner specials', 'opinion': 'fantastic'}]","[{'aspect': 'dinner specials', 'opinion': 'fantastic'}]","[{'aspect': 'dinner specials', 'opinion': 'fantastic'}]","( dinner specials, fantastic )"
Intimate but charming interior with extremely friendly and attentive service .,extract aope duplet :,"[{'aspect': 'interior', 'opinion': 'charming'}, {'aspect': 'service', 'opinion': 'friendly'}, {'aspect': 'service', 'opinion': 'attentive'}]","[{'aspect': 'interior', 'opinion': 'Intimate'}, {'aspect': 'service', 'opinion': 'friendly'}, {'aspect': 'service', 'opinion': 'attentive'}, {'aspect': 'interior', 'opinion': 'charming'}]","[{'aspect': 'interior', 'opinion': 'Intimate'}, {'aspect': 'service', 'opinion': 'friendly'}, {'aspect': 'service', 'opinion': 'attentive'}, {'aspect': 'interior', 'opinion': 'charming'}]","[{'aspect': 'interior', 'opinion': 'Intimate'}, {'aspect': 'service', 'opinion': 'friendly'}, {'aspect': 'service', 'opinion': 'attentive'}, {'aspect': 'interior', 'opinion': 'charming'}]","[{'aspect': 'interior', 'opinion': 'Intimate'}, {'aspect': 'service', 'opinion': 'friendly'}, {'aspect': 'service', 'opinion': 'attentive'}, {'aspect': 'interior', 'opinion': 'charming'}]","( interior, Intimate ) ; ( interior, charming ) ; ( service, friendly ) ; ( service, attentive )"
"The unattractive lighting made me want to gag , the food was overpriced , there was the most awful disco pop duo performing-and my escargot looked like it might crawl off the plate .",extract opinion :,"[{'opinion': 'unattractive'}, {'opinion': 'overpriced'}, {'opinion': 'awful'}]","[{'opinion': 'unattractive'}, {'opinion': 'overpriced'}, {'opinion': 'awful'}]","[{'opinion': 'unattractive'}, {'opinion': 'overpriced'}, {'opinion': 'awful'}]","[{'opinion': 'unattractive'}, {'opinion': 'overpriced'}, {'opinion': 'awful'}]","[{'opinion': 'unattractive'}, {'opinion': 'overpriced'}, {'opinion': 'awful'}]",( unattractive ) ; ( overpriced ) ; ( awful )
"Finally , I got sick of the bad service , obnoxious smirks , and snotty back talk .",extract aope duplet :,"[{'aspect': 'service', 'opinion': 'bad'}]","[{'aspect': 'service', 'opinion': 'bad'}, {'aspect': 'back talk', 'opinion': 'obnoxious'}, {'aspect': 'back talk', 'opinion': 'snotty'}]","[{'aspect': 'service', 'opinion': 'bad'}, {'aspect': 'back talk', 'opinion': 'obnoxious'}, {'aspect': 'back talk', 'opinion': 'snotty'}]","[{'aspect': 'service', 'opinion': 'bad'}, {'aspect': 'back talk', 'opinion': 'obnoxious'}, {'aspect': 'back talk', 'opinion': 'snotty'}]","[{'aspect': 'service', 'opinion': 'bad'}, {'aspect': 'back talk', 'opinion': 'obnoxious'}, {'aspect': 'back talk', 'opinion': 'snotty'}]","( service, bad ) ; ( back talk, obnoxious ) ; ( back talk, snotty )"
The place is absolutely adorable and the food is delicious .,extract uabsa duplet :,"[{'aspect': 'place', 'sentiment': 'positive'}, {'aspect': 'food', 'sentiment': 'positive'}]","[{'aspect': 'food', 'sentiment': 'positive'}, {'aspect': 'place', 'sentiment': 'positive'}]","[{'aspect': 'food', 'sentiment': 'positive'}, {'aspect': 'place', 'sentiment': 'positive'}]","[{'aspect': 'food', 'sentiment': 'positive'}, {'aspect': 'place', 'sentiment': 'positive'}]","[{'aspect': 'food', 'sentiment': 'positive'}, {'aspect': 'place', 'sentiment': 'positive'}]","( place, positive ) ; ( food, positive )"
Both a number of the appetizer and pasta specials were amazing .,extract opinion :,[{'opinion': 'amazing'}],[{'opinion': 'amazing'}],[{'opinion': 'amazing'}],[{'opinion': 'amazing'}],[{'opinion': 'amazing'}],( amazing )
Our waiter was friendly and it is a shame that he didnt have a supportive staff to work with .,extract aste triplet :,"[{'aspect': 'waiter', 'opinion': 'friendly', 'sentiment': 'positive'}]","[{'aspect': 'waiter', 'opinion': 'friendly', 'sentiment': 'positive'}, {'aspect': 'staff', 'opinion': 'supportive', 'sentiment': 'negative'}]","[{'aspect': 'waiter', 'opinion': 'friendly', 'sentiment': 'positive'}, {'aspect': 'staff', 'opinion': 'supportive', 'sentiment': 'negative'}]","[{'aspect': 'waiter', 'opinion': 'friendly', 'sentiment': 'positive'}, {'aspect': 'staff', 'opinion': 'supportive', 'sentiment': 'negative'}]","[{'aspect': 'waiter', 'opinion': 'friendly', 'sentiment': 'positive'}, {'aspect': 'staff', 'opinion': 'supportive', 'sentiment': 'negative'}]","( waiter, friendly, positive ) ; ( staff, supportive, negative )"
Meal was very expensive for what you get .,extract aste triplet :,"[{'aspect': 'Meal', 'opinion': 'expensive', 'sentiment': 'negative'}]","[{'aspect': 'Meal', 'opinion': 'expensive', 'sentiment': 'negative'}]","[{'aspect': 'Meal', 'opinion': 'expensive', 'sentiment': 'negative'}]","[{'aspect': 'Meal', 'opinion': 'expensive', 'sentiment': 'negative'}]","[{'aspect': 'Meal', 'opinion': 'expensive', 'sentiment': 'negative'}]","( Meal, expensive, negative )"
"the atmosphere is very nice , and a welcome escape from the rest of the SI mall .",extract uabsa duplet :,"[{'aspect': 'atmosphere', 'sentiment': 'positive'}]","[{'aspect': 'atmosphere', 'sentiment': 'positive'}]","[{'aspect': 'atmosphere', 'sentiment': 'positive'}]","[{'aspect': 'atmosphere', 'sentiment': 'positive'}]","[{'aspect': 'atmosphere', 'sentiment': 'positive'}]","( atmosphere, positive )"
"Well , it happened because of a graceless manager and a rude bartender who had us waiting 20 minutes for drinks , and then tells us to chill out .",extract uabsa duplet :,"[{'aspect': 'manager', 'sentiment': 'negative'}, {'aspect': 'bartender', 'sentiment': 'negative'}, {'aspect': 'drinks', 'sentiment': 'neutral'}, {'aspect': 'waiting', 'sentiment': 'negative'}]","[{'aspect': 'manager', 'sentiment': 'negative'}, {'aspect': 'bartender', 'sentiment': 'negative'}]","[{'aspect': 'manager', 'sentiment': 'negative'}, {'aspect': 'bartender', 'sentiment': 'negative'}]","[{'aspect': 'manager', 'sentiment': 'negative'}, {'aspect': 'bartender', 'sentiment': 'negative'}]","[{'aspect': 'manager', 'sentiment': 'negative'}, {'aspect': 'bartender', 'sentiment': 'negative'}]","( manager, negative ) ; ( bartender, negative )"
"The selection of food is excellent ( I 'm not used to having much choice at restaurants ) , and the atmosphere is great .",extract aspect :,"[{'aspect': 'selection of food'}, {'aspect': 'atmosphere'}]","[{'aspect': 'atmosphere'}, {'aspect': 'selection of food'}]","[{'aspect': 'atmosphere'}, {'aspect': 'selection of food'}]","[{'aspect': 'atmosphere'}, {'aspect': 'selection of food'}]","[{'aspect': 'atmosphere'}, {'aspect': 'selection of food'}]",( selection of food ) ; ( atmosphere )
And the food is fantastic .,extract aope duplet :,"[{'aspect': 'food', 'opinion': 'fantastic'}]","[{'aspect': 'food', 'opinion': 'fantastic'}]","[{'aspect': 'food', 'opinion': 'fantastic'}]","[{'aspect': 'food', 'opinion': 'fantastic'}]","[{'aspect': 'food', 'opinion': 'fantastic'}]","( food, fantastic )"
"My vegetable risotto was burnt , and infused totally in a burnt flavor .",extract uabsa duplet :,"[{'aspect': 'vegetable risotto', 'sentiment': 'negative'}, {'aspect': 'flavor', 'sentiment': 'negative'}]","[{'aspect': 'flavor', 'sentiment': 'negative'}, {'aspect': 'vegetable risotto', 'sentiment': 'negative'}]","[{'aspect': 'flavor', 'sentiment': 'negative'}, {'aspect': 'vegetable risotto', 'sentiment': 'negative'}]","[{'aspect': 'flavor', 'sentiment': 'negative'}, {'aspect': 'vegetable risotto', 'sentiment': 'negative'}]","[{'aspect': 'flavor', 'sentiment': 'negative'}, {'aspect': 'vegetable risotto', 'sentiment': 'negative'}]","( vegetable risotto, negative ) ; ( flavor, negative )"
"If you 're in the neighborhood , definitely stop by for a great meal .",extract aspect :,[{'aspect': 'meal'}],[{'aspect': 'meal'}],[{'aspect': 'meal'}],[{'aspect': 'meal'}],[{'aspect': 'meal'}],( meal )
"The happy hour is so cheap , but that does not reflect the service or the atmosphere .",extract opinion :,[{'opinion': 'cheap'}],[{'opinion': 'cheap'}],[{'opinion': 'cheap'}],[{'opinion': 'cheap'}],[{'opinion': 'cheap'}],( cheap )
"El Nidos one of the best restaurants in New York which I 've ever been to , has a great variety of tasty , mouth watering pizza 's .",extract aste triplet :,"[{'aspect': ""pizza 's"", 'opinion': 'great', 'sentiment': 'positive'}, {'aspect': ""pizza 's"", 'opinion': 'tasty', 'sentiment': 'positive'}, {'aspect': ""pizza 's"", 'opinion': 'mouth watering', 'sentiment': 'positive'}]",[],[],[],[],"( variety of tasty, positive ) ; ( mouth watering, positive )"
The food was excellent - authentic Italian cuisine made absolutely fresh .,extract opinion :,"[{'opinion': 'excellent'}, {'opinion': 'authentic'}, {'opinion': 'fresh'}]","[{'opinion': 'excellent'}, {'opinion': 'authentic'}]","[{'opinion': 'excellent'}, {'opinion': 'authentic'}]","[{'opinion': 'excellent'}, {'opinion': 'authentic'}]","[{'opinion': 'excellent'}, {'opinion': 'authentic'}]",( excellent ) ; ( authentic )
Food is excellent quality for a good restaurant price .,extract uabsa duplet :,"[{'aspect': 'Food', 'sentiment': 'positive'}, {'aspect': 'price', 'sentiment': 'positive'}]","[{'aspect': 'Quality', 'sentiment': 'positive'}, {'aspect': 'price', 'sentiment': 'positive'}]","[{'aspect': 'quality', 'sentiment': 'positive'}, {'aspect': 'price', 'sentiment': 'positive'}]","[{'aspect': 'Quality', 'sentiment': 'positive'}, {'aspect': 'price', 'sentiment': 'positive'}]","[{'aspect': 'price', 'sentiment': 'positive'}]","( Quality, positive ) ; ( price, positive )"
Harumi Sushi has the freshest and most delicious array of sushi in NYC .,extract aspect :,[{'aspect': 'array of sushi'}],[{'aspect': 'array of sushi'}],[{'aspect': 'array of sushi'}],[{'aspect': 'array of sushi'}],[{'aspect': 'array of sushi'}],( array of sushi )
"While it was large and a bit noisy , the drinks were fantastic , and the food was superb .",extract uabsa duplet :,"[{'aspect': 'drinks', 'sentiment': 'positive'}, {'aspect': 'food', 'sentiment': 'positive'}]","[{'aspect': 'drinks', 'sentiment': 'positive'}, {'aspect': 'food', 'sentiment': 'positive'}]","[{'aspect': 'drinks', 'sentiment': 'positive'}, {'aspect': 'food', 'sentiment': 'positive'}]","[{'aspect': 'drinks', 'sentiment': 'positive'}, {'aspect': 'food', 'sentiment': 'positive'}]","[{'aspect': 'drinks', 'sentiment': 'positive'}, {'aspect': 'food', 'sentiment': 'positive'}]","( drinks, positive ) ; ( food, positive )"
"I found the food to be just as good as its owner , Da Silvano , just much less expensive .",extract aope duplet :,"[{'aspect': 'food', 'opinion': 'good'}, {'aspect': 'food', 'opinion': 'much less expensive'}, {'aspect': 'owner', 'opinion': 'good'}]","[{'aspect': 'food', 'opinion': 'less expensive'}, {'aspect': 'food', 'opinion': 'good'}]","[{'aspect': 'food', 'opinion': 'less expensive'}, {'aspect': 'food', 'opinion': 'good'}]","[{'aspect': 'food', 'opinion': 'less expensive'}, {'aspect': 'food', 'opinion': 'good'}]","[{'aspect': 'food', 'opinion': 'less expensive'}, {'aspect': 'food', 'opinion': 'good'}]","( food, good ) ; ( food, less expensive )"
i had a delicious shrimp creole .,extract aspect :,[{'aspect': 'shrimp creole'}],[{'aspect': 'shrimp creole'}],[{'aspect': 'shrimp creole'}],[{'aspect': 'shrimp creole'}],[{'aspect': 'shrimp creole'}],( shrimp creole )
"I went to Swiftys with some friends of the family and we had a very nice dinner , but nothing amazing .",extract aste triplet :,"[{'aspect': 'dinner', 'opinion': 'nice', 'sentiment': 'positive'}]","[{'aspect': 'dinner', 'opinion': 'nice', 'sentiment': 'neutral'}]","[{'aspect': 'dinner', 'opinion': 'nice', 'sentiment': 'neutral'}]","[{'aspect': 'dinner', 'opinion': 'nice', 'sentiment': 'neutral'}]","[{'aspect': 'dinner', 'opinion': 'nice', 'sentiment': 'neutral'}]","( dinner, nice, neutral )"
Waiters are very friendly and the pasta is out of this world .,extract aspect :,"[{'aspect': 'Waiters'}, {'aspect': 'pasta'}]","[{'aspect': 'Waiters'}, {'aspect': 'pasta'}]","[{'aspect': 'Waiters'}, {'aspect': 'pasta'}]","[{'aspect': 'Waiters'}, {'aspect': 'pasta'}]","[{'aspect': 'Waiters'}, {'aspect': 'pasta'}]",( Waiters ) ; ( pasta )
"The new menu has a few creative items , they were smart enough to keep some of the old favorites ( but they raised the prices ) , the staff is friendly most of the time , but I must agree with the person that wrote about their favorite words : No , ca n't , sorry ... , boy , they wo n't bend the rules for anyone .",extract uabsa duplet :,"[{'aspect': 'prices', 'sentiment': 'negative'}, {'aspect': 'new menu', 'sentiment': 'positive'}]","[{'aspect': 'staff', 'sentiment': 'positive'}, {'aspect': 'menu', 'sentiment': 'positive'}]","[{'aspect': 'staff', 'sentiment': 'positive'}, {'aspect': 'menu', 'sentiment': 'positive'}]","[{'aspect': 'staff', 'sentiment': 'positive'}, {'aspect': 'menu', 'sentiment': 'positive'}]","[{'aspect': 'staff', 'sentiment': 'positive'}, {'aspect': 'menu', 'sentiment': 'positive'}]","( menu, positive ) ; ( staff, positive )"
