input,output,se_order,paradigm
Everything on the menu is great .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"It was well worth the wait .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> NULL <extra_id_1> worth,ao,extraction
What a great place !| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
"great toppings definitely a place you need to check out for late night munchies or a mid day boost !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> toppings <extra_id_1> positive ; <extra_id_2> place <extra_id_3> positive,as,extraction
$ 170 down the toilet . . .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"This tiny restaurant is as cozy as it gets , with that certain Parisian flair .| aspect : <extra_id_0>",<extra_id_0> restaurant,a,extraction
"The food was ok and fair nothing to go crazy .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> food <extra_id_1> ok,ao,extraction
"And it was quick which is very important .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service general <extra_id_1> positive,cs,extraction
"We were worried we would have trouble getting in , but somehow managed to have a short wait .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> wait <extra_id_1> positive,as,extraction
We waited at the bar and had martinis that were just right .| category : <extra_id_0>,<extra_id_0> drinks quality,c,extraction
Fresh ingredients and everything is made to order .| opinion : <extra_id_0>,<extra_id_0> Fresh,o,extraction
"This restaurant was way overhyped .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> restaurant <extra_id_1> restaurant general <extra_id_2> overhyped <extra_id_3> negative,acos,extraction
"The drinks are always welll made and wine selection is fairly priced .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> drinks <extra_id_1> positive ; <extra_id_2> wine selection <extra_id_3> positive,as,extraction
This place has got to be the best japanese restaurant in the new york area .| aspect : <extra_id_0>,<extra_id_0> place,a,extraction
"The prices are wonderfully low .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> NULL <extra_id_1> wonderfully low,ao,extraction
"Which of course is not real Kobe but Wagyu beef .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> negative,cs,extraction
"Great Indian food and the service is incredible .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Indian food <extra_id_1> positive ; <extra_id_2> service <extra_id_3> positive,as,extraction
"They have a huge selection of different cream cheeses and all of their salads are great .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> positive ; <extra_id_2> food style_options <extra_id_3> positive ; <extra_id_4> food style_options <extra_id_5> positive,cs,extraction
Ess - A - Bagel ( either by Sty - town or midtown ) is by far the best bagel in NY .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"My daughter ' s wedding reception at Water ' s Edge received the highest compliments from our guests .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant miscellaneous <extra_id_1> positive,cs,extraction
"We ate out in the back patio , which is worth it as it ' s cool and the music is hear well there .| category : <extra_id_0>",<extra_id_0> ambience general ; <extra_id_1> ambience general ; <extra_id_2> ambience general,c,extraction
"Over all the looks of the place exceeds the actual meals .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> looks <extra_id_1> exceeds,ao,extraction
"Everytime I decide to try another place on the UES , I get angry that I did n ' t just go to Zucchero Pomodori .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant general <extra_id_1> positive,cs,extraction
"We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> waiter <extra_id_1> service general <extra_id_2> asked for Hooka six times <extra_id_3> negative,acos,extraction
"Chennai Garden is my favorite Indian restaurant in the city .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> Chennai Garden <extra_id_1> favorite,ao,extraction
"Very , very nice| opinion : <extra_id_0>",<extra_id_0> nice,o,extraction
"I attended a holiday dinner at the restaurant , and the food was majorly disappointing .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> food <extra_id_1> disappointing,ao,extraction
The potato balls were not dry at all . . . in fact it was buttery .| aspect : <extra_id_0>,<extra_id_0> potato balls,a,extraction
Had an awful experience at Casa la Femme on a Saturday dinner .| aspect : <extra_id_0>,<extra_id_0> Casa la Femme,a,extraction
"The sushi seemed pretty fresh and was adequately proportioned .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> positive ; <extra_id_2> food style_options <extra_id_3> positive,cs,extraction
She just nodded and walked off .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
Quick and friendly service .| aspect : <extra_id_0>,<extra_id_0> service ; <extra_id_1> service,a,extraction
"Its location is good and the fact that Hutner College is near and their prices are very reasonable , makes students go back to Suan again and again .| aspect : <extra_id_0>",<extra_id_0> location ; <extra_id_1> Suan,a,extraction
"Pizza was a little soggy .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> Pizza <extra_id_1> soggy,ao,extraction
"Most of the servers are very attentive , friendly and quite attractive .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> servers <extra_id_1> service general <extra_id_2> attentive <extra_id_3> positive ; <extra_id_4> servers <extra_id_5> service general <extra_id_6> friendly <extra_id_7> positive ; <extra_id_8> servers <extra_id_9> service general <extra_id_10> attractive <extra_id_11> positive,acos,extraction
"I loved it and would go again .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> restaurant general <extra_id_2> loved <extra_id_3> positive,acos,extraction
"It is definitely a good spot for snacks and chat .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> spot <extra_id_1> good,ao,extraction
"The pizza is overpriced and soggy .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> pizza <extra_id_1> food quality <extra_id_2> soggy <extra_id_3> negative ; <extra_id_4> pizza <extra_id_5> food prices <extra_id_6> overpriced <extra_id_7> negative,acos,extraction
"Unhygienic| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> negative,cs,extraction
"In summer - eat outside on a terrace ( another great feature of Suan ) ! ! !| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> terrace <extra_id_1> ambience general <extra_id_2> great <extra_id_3> positive,acos,extraction
"A cool bar with great food , and tons of excellent beer .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> bar <extra_id_1> cool ; <extra_id_2> food <extra_id_3> great ; <extra_id_4> beer <extra_id_5> excellent ; <extra_id_6> beer <extra_id_7> excellent,ao,extraction
"Excellent spot for holiday get togethers with co - workers or friends that you have n ' t seen in a while .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> spot <extra_id_1> Excellent,ao,extraction
"Mazing interior .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> ambience general <extra_id_1> negative,cs,extraction
If you like spicy food get the chicken vindaloo .| opinion : <extra_id_0>,<extra_id_0> get,o,extraction
Save your money and your time and go somewhere else .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"The bibimbap was average , but the stone bowl was n ' t even close to sizzling .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> bibimbap <extra_id_1> food quality <extra_id_2> average <extra_id_3> neutral ; <extra_id_4> stone bowl <extra_id_5> food quality <extra_id_6> was n ' t even close to sizzling <extra_id_7> negative,acos,extraction
"The space is limited so be prepared to wait up to 45 minutes - 1 hour , but be richly rewarded when you savor the delicious indo - chinese food .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> space <extra_id_1> restaurant miscellaneous <extra_id_2> limited <extra_id_3> negative ; <extra_id_4> indo - chinese food <extra_id_5> food quality <extra_id_6> delicious <extra_id_7> positive,acos,extraction
"Again , I ' d be super upset if that were my employee .| category : <extra_id_0>",<extra_id_0> service general,c,extraction
"While their kitchen food is delicious , their Sushi is out of this world .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> kitchen food <extra_id_1> positive ; <extra_id_2> Sushi <extra_id_3> positive,as,extraction
The place is a lot of fun .| category : <extra_id_0>,<extra_id_0> ambience general,c,extraction
The menu is fairly simple without much descriptions .| category : <extra_id_0>,<extra_id_0> food style_options,c,extraction
"The food arrived 20 minutes after I called , cold and soggy .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food <extra_id_1> negative ; <extra_id_2> food <extra_id_3> negative ; <extra_id_4> NULL <extra_id_5> negative,as,extraction
Decor is nice though service can be spotty .| category : <extra_id_0>,<extra_id_0> ambience general ; <extra_id_1> service general,c,extraction
I started out with a Bombay beer which was big enough for two .| aspect : <extra_id_0>,<extra_id_0> Bombay beer,a,extraction
"A classic !| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> food quality <extra_id_2> classic <extra_id_3> positive,acos,extraction
"The service was the only thing good about this restaurant .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service general <extra_id_1> positive,cs,extraction
The food ' s as good as ever .| aspect : <extra_id_0>,<extra_id_0> food,a,extraction
Their pad penang is delicious and everything else is fantastic .| opinion : <extra_id_0>,<extra_id_0> delicious ; <extra_id_1> fantastic,o,extraction
"A guaranteeed delight !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"They ' re rude at times , and not very friendly .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
"Great , original taste .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive ; <extra_id_2> NULL <extra_id_3> positive,as,extraction
Our experience did not ever get any better .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Leon <extra_id_1> positive ; <extra_id_2> Leon <extra_id_3> positive ; <extra_id_4> specials <extra_id_5> positive ; <extra_id_6> atmosphere <extra_id_7> positive ; <extra_id_8> atmosphere <extra_id_9> positive ; <extra_id_10> French bistro fare <extra_id_11> positive,as,extraction
The food is tasty and portion sizes are appropriate .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> food style_options,c,extraction
The pizza was pretty good and huge .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> food style_options,c,extraction
"The food was amazing , and the service was prompt and helpful , but not over - bearing or rushed .| opinion : <extra_id_0>",<extra_id_0> amazing ; <extra_id_1> prompt ; <extra_id_2> helpful ; <extra_id_3> not over - bearing or rushed,o,extraction
Always great service !| aspect : <extra_id_0>,<extra_id_0> service,a,extraction
"On that scale , it ' s a world - beater .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> restaurant general <extra_id_2> world - beater <extra_id_3> negative,acos,extraction
"Also , specify if you like your food spicy - its rather bland if you do n ' t .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food <extra_id_1> negative,as,extraction
"Though it ' s been crowded most times I ' ve gone here , Bark always delivers on their food .| opinion : <extra_id_0>",<extra_id_0> delivers on their food ; <extra_id_1> crowded,o,extraction
Go hungry and enjoy .| opinion : <extra_id_0>,<extra_id_0> enjoy,o,extraction
"I have known about this secret for the last 13 years , Emilio ( the Godfather ) has continued to serve food and wine for the gods at mortal prices .| aspect : <extra_id_0>",<extra_id_0> food ; <extra_id_1> wine ; <extra_id_2> food ; <extra_id_3> wine,a,extraction
"It looked like shredded cheese partly done - still in strips .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> NULL <extra_id_1> shredded cheese partly done,ao,extraction
"everyone was cheerfully cooperative and helpful .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> NULL <extra_id_1> cheerfully cooperative ; <extra_id_2> NULL <extra_id_3> helpful,ao,extraction
"The place is so cool and the service is prompt and curtious .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> service <extra_id_1> service general <extra_id_2> prompt <extra_id_3> positive ; <extra_id_4> service <extra_id_5> service general <extra_id_6> curtious <extra_id_7> positive ; <extra_id_8> place <extra_id_9> ambience general <extra_id_10> cool <extra_id_11> positive,acos,extraction
This place survives on reputation alone .| aspect : <extra_id_0>,<extra_id_0> place,a,extraction
"Surprisingly nothing could be further from the truth .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"Yamato is an excellent place to go if youre not into sashimi , or if you have friends who doesnt like sushi much .| aspect : <extra_id_0>",<extra_id_0> Yamato,a,extraction
The wine list is extensive and impressive .| opinion : <extra_id_0>,<extra_id_0> extensive ; <extra_id_1> impressive,o,extraction
"After all that , they complained to me about the small tip .| category : <extra_id_0>",<extra_id_0> service general,c,extraction
"The service was attentive , yet discreet .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service <extra_id_1> positive ; <extra_id_2> service <extra_id_3> positive,as,extraction
"The place is small and cramped but the food is fantastic .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> ambience general <extra_id_1> negative ; <extra_id_2> ambience general <extra_id_3> negative ; <extra_id_4> food quality <extra_id_5> positive,cs,extraction
"Good drink .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> drink <extra_id_1> drinks quality <extra_id_2> Good <extra_id_3> positive,acos,extraction
"Good for dates or with friends .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"The veal and the mushrooms were cooked perfectly .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> veal <extra_id_1> food quality <extra_id_2> perfectly <extra_id_3> positive ; <extra_id_4> mushrooms <extra_id_5> food quality <extra_id_6> perfectly <extra_id_7> positive,acos,extraction
Atmosphere is nice and relaxed too . . .| aspect : <extra_id_0>,<extra_id_0> Atmosphere ; <extra_id_1> Atmosphere,a,extraction
"fine dining restaurant quality .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> dining <extra_id_1> fine,ao,extraction
"As a retired hipster , I can say with some degree of certainty that for the last year Lucky Strike has been the best laid - back late night in the city .| aspect : <extra_id_0>",<extra_id_0> Lucky Strike,a,extraction
"Save your money and your time and go somewhere else .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> NULL <extra_id_1> go somewhere else,ao,extraction
"This is the perfect spot for meeting friends , having lunch , dinner , pre - theatre or after - theatre drinks !| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant miscellaneous <extra_id_1> positive,cs,extraction
"Eating in , the atmosphere saves it , but at your desk , it ' s a very disappointing experience .| opinion : <extra_id_0>",<extra_id_0> saves ; <extra_id_1> disappointing,o,extraction
"delicious simple food in nice outdoor atmosphere .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> food <extra_id_1> delicious simple ; <extra_id_2> food <extra_id_3> delicious simple ; <extra_id_4> outdoor atmosphere <extra_id_5> nice,ao,extraction
Food is great .| aspect : <extra_id_0>,<extra_id_0> Food,a,extraction
The waitress was not attentive at all .| aspect : <extra_id_0>,<extra_id_0> waitress,a,extraction
Decor needs to be upgraded but the food is amazing !| category : <extra_id_0>,<extra_id_0> ambience general ; <extra_id_1> food quality,c,extraction
"If you are the type of person who likes being scared and entertained , this is a great place to go and eat .| category : <extra_id_0>",<extra_id_0> restaurant miscellaneous,c,extraction
Chennai Garden is my favorite Indian restaurant in the city .| opinion : <extra_id_0>,<extra_id_0> favorite,o,extraction
"There are no negatives to speak of .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> restaurant general <extra_id_2> no negatives <extra_id_3> positive,acos,extraction
"Everyone seemed generally happy with their food , except my brother who had the grilled Mahi Mahi , seemingly drenched in Grapfruit Juice !| opinion : <extra_id_0>",<extra_id_0> happy ; <extra_id_1> drenched ; <extra_id_2> drenched,o,extraction
"This place is always packed .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> ambience general <extra_id_1> neutral,cs,extraction
Over all the looks of the place exceeds the actual meals .| opinion : <extra_id_0>,<extra_id_0> exceeds,o,extraction
"I definitely wouldn ' t go back .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
"Service was good and food is wonderful .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> Service <extra_id_1> service general <extra_id_2> good <extra_id_3> positive ; <extra_id_4> food <extra_id_5> food quality <extra_id_6> wonderful <extra_id_7> positive,acos,extraction
We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order .| opinion : <extra_id_0>,<extra_id_0> through the bill,o,extraction
"The pizza is delicious - they use fresh mozzarella instead of the cheap , frozen , shredded cheese common to most pizzaria ' s .| aspect : <extra_id_0>",<extra_id_0> pizza ; <extra_id_1> fresh mozzarella,a,extraction
"Very pleased| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> NULL <extra_id_1> pleased,ao,extraction
We were very disappointed .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"My husbands was perfect , my was well done and dry .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> food quality ; <extra_id_2> food quality,c,extraction
"I highly recommend this beautiful place .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> place <extra_id_1> positive ; <extra_id_2> place <extra_id_3> positive,as,extraction
"I will be out with friends and all of a sudden I am hungry and I only crave one thing . . . their Pizza .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Pizza <extra_id_1> positive,as,extraction
"I tried a couple other dishes but was n ' t too impressed .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> dishes <extra_id_1> neutral,as,extraction
"MMMMMMMMMmmmmmm so delicious| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> food quality <extra_id_2> delicious <extra_id_3> positive,acos,extraction
"The only beverage we did receive was water in dirty glasses !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
"The decor however seems to be the distraction so you wo n ' t notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME ! ! ! !| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> decor <extra_id_1> ambience general <extra_id_2> distraction <extra_id_3> neutral ; <extra_id_4> eggplant <extra_id_5> food quality <extra_id_6> cold <extra_id_7> negative ; <extra_id_8> eggplant <extra_id_9> food prices <extra_id_10> 300 bucks <extra_id_11> negative ; <extra_id_12> NULL <extra_id_13> service general <extra_id_14> 2 FRICKIN HOURS <extra_id_15> negative,acos,extraction
"THE SERVICE IS AMAZING , i ' ve had different waiters and they were all nice , which is a rare thing in NYC .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> SERVICE <extra_id_1> service general <extra_id_2> AMAZING <extra_id_3> positive ; <extra_id_4> waiters <extra_id_5> service general <extra_id_6> nice <extra_id_7> positive,acos,extraction
"The food was delicious ( I had a halibut special , my husband had steak ) , and the service was top - notch .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> positive ; <extra_id_2> food quality <extra_id_3> positive ; <extra_id_4> food quality <extra_id_5> positive ; <extra_id_6> service general <extra_id_7> positive,cs,extraction
"The food is flavorful , plentiful and reasonably priced .| aspect : <extra_id_0>",<extra_id_0> food ; <extra_id_1> food ; <extra_id_2> food,a,extraction
"To sum it up : Service varies from good to mediorce , depending on which waiter you get ; generally it is just average Ok .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Service <extra_id_1> neutral,as,extraction
"For those that go once and do n ' t enjoy it , all I can say is that they just do n ' t get it .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant miscellaneous <extra_id_1> positive,cs,extraction
"The large selection of bruschettas , paninis , tramezzinis keep the palate from stagnating .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> bruschettas <extra_id_1> positive ; <extra_id_2> paninis <extra_id_3> positive ; <extra_id_4> tramezzinis <extra_id_5> positive,as,extraction
"We were charged full price .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
The Prix Fixe menu is worth every penny and you get more than enough ( both in quantity AND quality ) .| opinion : <extra_id_0>,<extra_id_0> worth ; <extra_id_1> worth ; <extra_id_2> worth,o,extraction
It is a lot of fun with live entertainment and all kinds of Disney type special effects .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"Also , specify if you like your food spicy - its rather bland if you do n ' t .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> food <extra_id_1> food quality <extra_id_2> bland <extra_id_3> negative,acos,extraction
"We were very pleasantly surprised .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> restaurant general <extra_id_2> pleasantly surprised <extra_id_3> positive,acos,extraction
"The rice was poor quality and was cooked so badly it was hard .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> rice <extra_id_1> food quality <extra_id_2> poor quality <extra_id_3> negative ; <extra_id_4> rice <extra_id_5> food quality <extra_id_6> cooked so badly <extra_id_7> negative ; <extra_id_8> rice <extra_id_9> food quality <extra_id_10> hard <extra_id_11> negative,acos,extraction
"The fish was really , really fresh .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> positive,cs,extraction
"I have been going back again and again .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"Wonderful at holiday time .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> restaurant miscellaneous <extra_id_2> Wonderful <extra_id_3> positive,acos,extraction
DO not try unless you ' re just going there to hang out like the rest of the hipsters who apparently have no sense of taste .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"Faan is sooo good .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> Faan <extra_id_1> restaurant general <extra_id_2> good <extra_id_3> positive,acos,extraction
"The menu looked great , and the waiter was very nice , but when the food came , it was average .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> menu <extra_id_1> great ; <extra_id_2> waiter <extra_id_3> nice ; <extra_id_4> food <extra_id_5> average,ao,extraction
"The atmosphere is relaxed and casual .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> atmosphere <extra_id_1> ambience general <extra_id_2> relaxed <extra_id_3> positive,acos,extraction
"The drinks are great , especially when made by Raymond .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> drinks <extra_id_1> drinks quality <extra_id_2> great <extra_id_3> positive ; <extra_id_4> Raymond <extra_id_5> service general <extra_id_6> great <extra_id_7> positive,acos,extraction
"Avoid this place !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> place <extra_id_1> negative,as,extraction
"they were dry and disgusting , i did n ' t even finish my first piece .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative ; <extra_id_2> NULL <extra_id_3> negative,as,extraction
"Eating in , the atmosphere saves it , but at your desk , it ' s a very disappointing experience .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> atmosphere <extra_id_1> ambience general <extra_id_2> saves <extra_id_3> positive ; <extra_id_4> NULL <extra_id_5> restaurant general <extra_id_6> disappointing <extra_id_7> negative,acos,extraction
"As many other reviewers noticed , your order is often slow to arrive - this is particularly true in the evening but is not a problem during lunch time .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> neutral,as,extraction
"To me it exemplifies Soho , cute , artsy , interesting .| category : <extra_id_0>",<extra_id_0> ambience general ; <extra_id_1> ambience general ; <extra_id_2> ambience general,c,extraction
"We left , never to return .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> restaurant general <extra_id_2> never to return <extra_id_3> negative,acos,extraction
"This is an amazing place to try some roti rolls .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> roti rolls <extra_id_1> positive,as,extraction
"We had half / half pizza , mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza !| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> half / half pizza <extra_id_1> huge,ao,extraction
I loved it and would HIGHLY RECOMMEND .| category : <extra_id_0>,<extra_id_0> restaurant general ; <extra_id_1> restaurant general,c,extraction
"Service was slow , but the people were friendly .| category : <extra_id_0>",<extra_id_0> service general ; <extra_id_1> service general,c,extraction
I ordered the smoked salmon and roe appetizer and it was off flavor .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"It was $ 14 not really bad for a pound of Pastrami - but it did n ' t have much taste - I ' ve had better for less elsewhere !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> neutral ; <extra_id_2> NULL <extra_id_3> negative,as,extraction
The food was bland oily .| opinion : <extra_id_0>,<extra_id_0> bland oily,o,extraction
"Do n ' t miss Bloom ' s on your next trip to Manhatten .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Bloom ' s <extra_id_1> positive,as,extraction
Highly recommended .| opinion : <extra_id_0>,<extra_id_0> Highly recommended,o,extraction
"Also , because it is so thin , it gets cold very quickly and its not that filling .| opinion : <extra_id_0>",<extra_id_0> gets cold very quickly ; <extra_id_1> not that filling,o,extraction
"We had half / half pizza , mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza !| aspect : <extra_id_0>",<extra_id_0> half / half pizza,a,extraction
"This is one of my favorite restaurants and it is not to be missed .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"MMMMMMMMMmmmmmm so delicious| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> positive,cs,extraction
