text,prompt,target,raw_prediction,editdistance_prediction,cut_predictions,remove_predictions,string_preds
"sangat memuaskan , penjaganya ramah . ac cukup dingin .",ekstraksi triplet aste :,"[{'aspect': 'penjaganya', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'ac', 'opinion': 'cukup dingin', 'sentiment': 'positive'}]","[{'aspect': 'penjaganya', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'ac', 'opinion': 'cukup dingin', 'sentiment': 'positive'}]","[{'aspect': 'penjaganya', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'ac', 'opinion': 'cukup dingin', 'sentiment': 'positive'}]","[{'aspect': 'penjaganya', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'ac', 'opinion': 'cukup dingin', 'sentiment': 'positive'}]","[{'aspect': 'penjaganya', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'ac', 'opinion': 'cukup dingin', 'sentiment': 'positive'}]","( penjaganya, ramah, positive ) ; ( ac, cukup dingin, positive )"
"hotel bagus dan pemandanganya juga bagus . tetapi kusus buat kamat airynya benarbenar berbeda sekali dengan kamar lainya , kamar airynya banyak sarang labalaba tempat tidur yang sudah tidak nyaman karena pernya berasa banget dibadan dan sudah miringmiring , ac dikamat juga tidak dingin apa lagi kamar tidak ada ventilasi sama sekali jadi semakin berasa pengap .",ekstraksi triplet aste :,"[{'aspect': 'hotel', 'opinion': 'bagus', 'sentiment': 'positive'}, {'aspect': 'pemandanganya', 'opinion': 'bagus', 'sentiment': 'positive'}, {'aspect': 'kamat airynya', 'opinion': 'benarbenar berbeda sekali dengan kamar lainya', 'sentiment': 'negative'}, {'aspect': 'kamar airynya', 'opinion': 'banyak sarang labalaba', 'sentiment': 'negative'}, {'aspect': 'tempat tidur', 'opinion': 'tidak nyaman', 'sentiment': 'negative'}, {'aspect': 'ac', 'opinion': 'tidak dingin', 'sentiment': 'negative'}, {'aspect': 'kamar', 'opinion': 'pengap', 'sentiment': 'negative'}, {'aspect': 'ventilasi', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","[{'aspect': 'tempat tidur', 'opinion': 'tidak nyaman', 'sentiment': 'negative'}, {'aspect': 'hotel', 'opinion': 'bagus', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'tidak ada ventilasi', 'sentiment': 'negative'}, {'aspect': 'ac', 'opinion': 'tidak dingin', 'sentiment': 'negative'}, {'aspect': 'kamar airynya', 'opinion': 'banyak sarang labalaba', 'sentiment': 'negative'}, {'aspect': 'pemandanganya', 'opinion': 'bagus', 'sentiment': 'positive'}]","[{'aspect': 'tempat tidur', 'opinion': 'tidak nyaman', 'sentiment': 'negative'}, {'aspect': 'hotel', 'opinion': 'bagus', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'tidak ada ventilasi', 'sentiment': 'negative'}, {'aspect': 'ac', 'opinion': 'tidak dingin', 'sentiment': 'negative'}, {'aspect': 'kamar airynya', 'opinion': 'banyak sarang labalaba', 'sentiment': 'negative'}, {'aspect': 'pemandanganya', 'opinion': 'bagus', 'sentiment': 'positive'}]","[{'aspect': 'tempat tidur', 'opinion': 'tidak nyaman', 'sentiment': 'negative'}, {'aspect': 'hotel', 'opinion': 'bagus', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'tidak ada ventilasi', 'sentiment': 'negative'}, {'aspect': 'ac', 'opinion': 'tidak dingin', 'sentiment': 'negative'}, {'aspect': 'kamar airynya', 'opinion': 'banyak sarang labalaba', 'sentiment': 'negative'}, {'aspect': 'pemandanganya', 'opinion': 'bagus', 'sentiment': 'positive'}]","[{'aspect': 'tempat tidur', 'opinion': 'tidak nyaman', 'sentiment': 'negative'}, {'aspect': 'hotel', 'opinion': 'bagus', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'tidak ada ventilasi', 'sentiment': 'negative'}, {'aspect': 'ac', 'opinion': 'tidak dingin', 'sentiment': 'negative'}, {'aspect': 'kamar airynya', 'opinion': 'banyak sarang labalaba', 'sentiment': 'negative'}, {'aspect': 'pemandanganya', 'opinion': 'bagus', 'sentiment': 'positive'}]","( hotel, bagus, positive ) ; ( pemandanganya, bagus, positive ) ; ( kamar airynya, banyak sarang labalaba, negative ) ; ( tempat tidur, tidak nyaman, negative ) ; ( ac, tidak dingin, negative ) ; ( kamar, tidak ada ventilasi, negative )"
"mantap , layanan sangat bagus , tempat nya bersih .",ekstraksi triplet aste :,"[{'aspect': 'layanan', 'opinion': 'sangat bagus', 'sentiment': 'positive'}, {'aspect': 'tempat nya', 'opinion': 'bersih', 'sentiment': 'positive'}]","[{'aspect': 'tempat nya', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'layanan', 'opinion': 'sangat bagus', 'sentiment': 'positive'}]","[{'aspect': 'tempat nya', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'layanan', 'opinion': 'sangat bagus', 'sentiment': 'positive'}]","[{'aspect': 'tempat nya', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'layanan', 'opinion': 'sangat bagus', 'sentiment': 'positive'}]","[{'aspect': 'tempat nya', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'layanan', 'opinion': 'sangat bagus', 'sentiment': 'positive'}]","( layanan, sangat bagus, positive ) ; ( tempat nya, bersih, positive )"
"overall semuanya baik , kecuali kebersihan kasurnya saja sih .",ekstraksi triplet aste :,"[{'aspect': 'overall semuanya', 'opinion': 'baik', 'sentiment': 'positive'}]","[{'aspect': 'kebersihan kasurnya', 'opinion': 'baik', 'sentiment': 'positive'}, {'aspect': 'overall semuanya', 'opinion': 'baik', 'sentiment': 'positive'}]","[{'aspect': 'kebersihan kasurnya', 'opinion': 'baik', 'sentiment': 'positive'}, {'aspect': 'overall semuanya', 'opinion': 'baik', 'sentiment': 'positive'}]","[{'aspect': 'kebersihan kasurnya', 'opinion': 'baik', 'sentiment': 'positive'}, {'aspect': 'overall semuanya', 'opinion': 'baik', 'sentiment': 'positive'}]","[{'aspect': 'kebersihan kasurnya', 'opinion': 'baik', 'sentiment': 'positive'}, {'aspect': 'overall semuanya', 'opinion': 'baik', 'sentiment': 'positive'}]","( overall semuanya, baik, positive ) ; ( kebersihan kasurnya, baik, positive )"
dengan harga murah bisa dapat kamar yang nyaman dan bagus .,ekstraksi triplet aste :,"[{'aspect': 'harga', 'opinion': 'murah', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'bagus', 'sentiment': 'positive'}]","[{'aspect': 'harga', 'opinion': 'murah', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'bagus', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'nyaman', 'sentiment': 'positive'}]","[{'aspect': 'harga', 'opinion': 'murah', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'bagus', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'nyaman', 'sentiment': 'positive'}]","[{'aspect': 'harga', 'opinion': 'murah', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'bagus', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'nyaman', 'sentiment': 'positive'}]","[{'aspect': 'harga', 'opinion': 'murah', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'bagus', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'nyaman', 'sentiment': 'positive'}]","( harga, murah, positive ) ; ( kamar, nyaman, positive ) ; ( kamar, bagus, positive )"
"nah ini tempat walaupun minimalis tetapi nyaman . ac nya dingin , staf ramah . sudah langganan juga he .",ekstraksi triplet aste :,"[{'aspect': 'tempat', 'opinion': 'minimalis', 'sentiment': 'neutral'}, {'aspect': 'tempat', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'ac nya', 'opinion': 'dingin', 'sentiment': 'positive'}, {'aspect': 'staf', 'opinion': 'ramah', 'sentiment': 'positive'}]","[{'aspect': 'tempat', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'staf', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'ac nya', 'opinion': 'dingin', 'sentiment': 'positive'}, {'aspect': 'tempat', 'opinion': 'minimalis', 'sentiment': 'neutral'}]","[{'aspect': 'tempat', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'staf', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'ac nya', 'opinion': 'dingin', 'sentiment': 'positive'}, {'aspect': 'tempat', 'opinion': 'minimalis', 'sentiment': 'neutral'}]","[{'aspect': 'tempat', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'staf', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'ac nya', 'opinion': 'dingin', 'sentiment': 'positive'}, {'aspect': 'tempat', 'opinion': 'minimalis', 'sentiment': 'neutral'}]","[{'aspect': 'tempat', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'staf', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'ac nya', 'opinion': 'dingin', 'sentiment': 'positive'}, {'aspect': 'tempat', 'opinion': 'minimalis', 'sentiment': 'neutral'}]","( tempat, minimalis, neutral ) ; ( tempat, nyaman, positive ) ; ( ac nya, dingin, positive ) ; ( staf, ramah, positive )"
bagus tempatnya .,ekstraksi triplet aste :,"[{'aspect': 'tempatnya', 'opinion': 'bagus', 'sentiment': 'positive'}]","[{'aspect': 'tempatnya', 'opinion': 'bagus', 'sentiment': 'positive'}]","[{'aspect': 'tempatnya', 'opinion': 'bagus', 'sentiment': 'positive'}]","[{'aspect': 'tempatnya', 'opinion': 'bagus', 'sentiment': 'positive'}]","[{'aspect': 'tempatnya', 'opinion': 'bagus', 'sentiment': 'positive'}]","( tempatnya, bagus, positive )"
"lantai kamar mandi kamar saya agak licin , mohon dibersihkan dengan baik . overall semua sangat baik . terima kasih .",ekstraksi triplet aste :,"[{'aspect': 'lantai kamar mandi', 'opinion': 'agak licin', 'sentiment': 'negative'}, {'aspect': 'overall', 'opinion': 'sangat baik', 'sentiment': 'positive'}]","[{'aspect': 'overall semua', 'opinion': 'sangat baik', 'sentiment': 'positive'}, {'aspect': 'lantai kamar mandi kamar', 'opinion': 'agak licin', 'sentiment': 'negative'}]","[{'aspect': 'overall semua', 'opinion': 'sangat baik', 'sentiment': 'positive'}, {'aspect': 'lantai kamar mandi kamar', 'opinion': 'agak licin', 'sentiment': 'negative'}]","[{'aspect': 'overall semua', 'opinion': 'sangat baik', 'sentiment': 'positive'}, {'aspect': 'lantai kamar mandi kamar', 'opinion': 'agak licin', 'sentiment': 'negative'}]","[{'aspect': 'overall semua', 'opinion': 'sangat baik', 'sentiment': 'positive'}, {'aspect': 'lantai kamar mandi kamar', 'opinion': 'agak licin', 'sentiment': 'negative'}]","( lantai kamar mandi kamar, agak licin, negative ) ; ( overall semua, sangat baik, positive )"
ac tidak dingin dan tidak ada lift kekamar atas !,ekstraksi triplet aste :,"[{'aspect': 'ac', 'opinion': 'tidak dingin', 'sentiment': 'negative'}, {'aspect': 'lift', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","[{'aspect': 'lift kekamar atas', 'opinion': 'tidak ada', 'sentiment': 'negative'}, {'aspect': 'ac', 'opinion': 'tidak dingin', 'sentiment': 'negative'}]","[{'aspect': 'lift kekamar atas', 'opinion': 'tidak ada', 'sentiment': 'negative'}, {'aspect': 'ac', 'opinion': 'tidak dingin', 'sentiment': 'negative'}]","[{'aspect': 'lift kekamar atas', 'opinion': 'tidak ada', 'sentiment': 'negative'}, {'aspect': 'ac', 'opinion': 'tidak dingin', 'sentiment': 'negative'}]","[{'aspect': 'lift kekamar atas', 'opinion': 'tidak ada', 'sentiment': 'negative'}, {'aspect': 'ac', 'opinion': 'tidak dingin', 'sentiment': 'negative'}]","( ac, tidak dingin, negative ) ; ( lift kekamar atas, tidak ada, negative )"
sesuai gambar . bersih . tetapi kalau malam gaboleh dudukduduk dilobi . prioritas buat yang bulanan .,ekstraksi triplet aste :,[],[],[],[],[],NONE
"kamar mandi kotor , hotel sering buat kegiatan anehaneh .",ekstraksi triplet aste :,"[{'aspect': 'kamar mandi', 'opinion': 'kotor', 'sentiment': 'negative'}]","[{'aspect': 'kamar mandi', 'opinion': 'kotor', 'sentiment': 'negative'}]","[{'aspect': 'kamar mandi', 'opinion': 'kotor', 'sentiment': 'negative'}]","[{'aspect': 'kamar mandi', 'opinion': 'kotor', 'sentiment': 'negative'}]","[{'aspect': 'kamar mandi', 'opinion': 'kotor', 'sentiment': 'negative'}]","( kamar mandi, kotor, negative )"
hotelnya nyaman dan makanannya lumayan enak .,ekstraksi triplet aste :,"[{'aspect': 'hotelnya', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'makanannya', 'opinion': 'lumayan enak', 'sentiment': 'positive'}]","[{'aspect': 'makanannya', 'opinion': 'lumayan enak', 'sentiment': 'positive'}, {'aspect': 'hotelnya', 'opinion': 'nyaman', 'sentiment': 'positive'}]","[{'aspect': 'makanannya', 'opinion': 'lumayan enak', 'sentiment': 'positive'}, {'aspect': 'hotelnya', 'opinion': 'nyaman', 'sentiment': 'positive'}]","[{'aspect': 'makanannya', 'opinion': 'lumayan enak', 'sentiment': 'positive'}, {'aspect': 'hotelnya', 'opinion': 'nyaman', 'sentiment': 'positive'}]","[{'aspect': 'makanannya', 'opinion': 'lumayan enak', 'sentiment': 'positive'}, {'aspect': 'hotelnya', 'opinion': 'nyaman', 'sentiment': 'positive'}]","( hotelnya, nyaman, positive ) ; ( makanannya, lumayan enak, positive )"
yang perlu diperbaiki channel tv nya gambarnya kurang bagus kalau bisa sih pakai tv kabel saja he .,ekstraksi triplet aste :,"[{'aspect': 'channel tv nya gambarnya', 'opinion': 'perlu diperbaiki', 'sentiment': 'negative'}, {'aspect': 'channel tv nya gambarnya', 'opinion': 'kurang bagus', 'sentiment': 'negative'}]","[{'aspect': 'channel tv nya gambarnya', 'opinion': 'kurang bagus', 'sentiment': 'negative'}]","[{'aspect': 'channel tv nya gambarnya', 'opinion': 'kurang bagus', 'sentiment': 'negative'}]","[{'aspect': 'channel tv nya gambarnya', 'opinion': 'kurang bagus', 'sentiment': 'negative'}]","[{'aspect': 'channel tv nya gambarnya', 'opinion': 'kurang bagus', 'sentiment': 'negative'}]","( channel tv nya gambarnya, kurang bagus, negative )"
"nyaman , tempat sarapan terlalu kecil .",ekstraksi triplet aste :,"[{'aspect': 'tempat sarapan', 'opinion': 'terlalu kecil', 'sentiment': 'negative'}]","[{'aspect': 'tempat sarapan', 'opinion': 'terlalu kecil', 'sentiment': 'negative'}]","[{'aspect': 'tempat sarapan', 'opinion': 'terlalu kecil', 'sentiment': 'negative'}]","[{'aspect': 'tempat sarapan', 'opinion': 'terlalu kecil', 'sentiment': 'negative'}]","[{'aspect': 'tempat sarapan', 'opinion': 'terlalu kecil', 'sentiment': 'negative'}]","( tempat sarapan, terlalu kecil, negative )"
"sarapan pagi enak . sayangnya kamar berbau asap rokok , kebersihan kamar dan kamar mandi perlu ditingkatkan . resepsionis ramah . tenkyu .",ekstraksi triplet aste :,"[{'aspect': 'sarapan pagi', 'opinion': 'enak', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'berbau asap rokok', 'sentiment': 'negative'}, {'aspect': 'kebersihan kamar', 'opinion': 'perlu ditingkatkan', 'sentiment': 'negative'}, {'aspect': 'kamar mandi', 'opinion': 'perlu ditingkatkan', 'sentiment': 'negative'}, {'aspect': 'resepsionis', 'opinion': 'ramah', 'sentiment': 'positive'}]","[{'aspect': 'kamar', 'opinion': 'berbau asap rokok', 'sentiment': 'negative'}, {'aspect': 'kebersihan kamar', 'opinion': 'perlu ditingkatkan', 'sentiment': 'negative'}, {'aspect': 'resepsionis', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'kamar mandi', 'opinion': 'perlu ditingkatkan', 'sentiment': 'negative'}, {'aspect': 'sarapan pagi', 'opinion': 'enak', 'sentiment': 'positive'}]","[{'aspect': 'kamar', 'opinion': 'berbau asap rokok', 'sentiment': 'negative'}, {'aspect': 'kebersihan kamar', 'opinion': 'perlu ditingkatkan', 'sentiment': 'negative'}, {'aspect': 'resepsionis', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'kamar mandi', 'opinion': 'perlu ditingkatkan', 'sentiment': 'negative'}, {'aspect': 'sarapan pagi', 'opinion': 'enak', 'sentiment': 'positive'}]","[{'aspect': 'kamar', 'opinion': 'berbau asap rokok', 'sentiment': 'negative'}, {'aspect': 'kebersihan kamar', 'opinion': 'perlu ditingkatkan', 'sentiment': 'negative'}, {'aspect': 'resepsionis', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'kamar mandi', 'opinion': 'perlu ditingkatkan', 'sentiment': 'negative'}, {'aspect': 'sarapan pagi', 'opinion': 'enak', 'sentiment': 'positive'}]","[{'aspect': 'kamar', 'opinion': 'berbau asap rokok', 'sentiment': 'negative'}, {'aspect': 'kebersihan kamar', 'opinion': 'perlu ditingkatkan', 'sentiment': 'negative'}, {'aspect': 'resepsionis', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'kamar mandi', 'opinion': 'perlu ditingkatkan', 'sentiment': 'negative'}, {'aspect': 'sarapan pagi', 'opinion': 'enak', 'sentiment': 'positive'}]","( sarapan pagi, enak, positive ) ; ( kamar, berbau asap rokok, negative ) ; ( kebersihan kamar, perlu ditingkatkan, negative ) ; ( kamar mandi, perlu ditingkatkan, negative ) ; ( resepsionis, ramah, positive )"
snack yang disediakan juga lumayan banyak .,ekstraksi triplet aste :,"[{'aspect': 'snack', 'opinion': 'lumayan banyak', 'sentiment': 'positive'}]","[{'aspect': 'snack', 'opinion': 'lumayan banyak', 'sentiment': 'positive'}]","[{'aspect': 'snack', 'opinion': 'lumayan banyak', 'sentiment': 'positive'}]","[{'aspect': 'snack', 'opinion': 'lumayan banyak', 'sentiment': 'positive'}]","[{'aspect': 'snack', 'opinion': 'lumayan banyak', 'sentiment': 'positive'}]","( snack, lumayan banyak, positive )"
"kurang bagus , kamar nya sempit , kamar mandi nya juga kurang bersih , menu breakfast nya juga standar az .",ekstraksi triplet aste :,"[{'aspect': 'kamar nya', 'opinion': 'sempit', 'sentiment': 'negative'}, {'aspect': 'kamar mandi nya', 'opinion': 'kurang bersih', 'sentiment': 'negative'}, {'aspect': 'menu breakfast nya', 'opinion': 'standar', 'sentiment': 'negative'}]","[{'aspect': 'kamar mandi nya', 'opinion': 'kurang bersih', 'sentiment': 'negative'}, {'aspect': 'menu breakfast nya', 'opinion': 'standar', 'sentiment': 'negative'}, {'aspect': 'kamar nya', 'opinion': 'sempit', 'sentiment': 'negative'}]","[{'aspect': 'kamar mandi nya', 'opinion': 'kurang bersih', 'sentiment': 'negative'}, {'aspect': 'menu breakfast nya', 'opinion': 'standar', 'sentiment': 'negative'}, {'aspect': 'kamar nya', 'opinion': 'sempit', 'sentiment': 'negative'}]","[{'aspect': 'kamar mandi nya', 'opinion': 'kurang bersih', 'sentiment': 'negative'}, {'aspect': 'menu breakfast nya', 'opinion': 'standar', 'sentiment': 'negative'}, {'aspect': 'kamar nya', 'opinion': 'sempit', 'sentiment': 'negative'}]","[{'aspect': 'kamar mandi nya', 'opinion': 'kurang bersih', 'sentiment': 'negative'}, {'aspect': 'menu breakfast nya', 'opinion': 'standar', 'sentiment': 'negative'}, {'aspect': 'kamar nya', 'opinion': 'sempit', 'sentiment': 'negative'}]","( kamar nya, sempit, negative ) ; ( kamar mandi nya, kurang bersih, negative ) ; ( menu breakfast nya, standar, negative )"
selimutnya tidak ada beda sama airy yang di jalan mappanyukki ada selimutnya : ( .,ekstraksi triplet aste :,"[{'aspect': 'selimutnya', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","[{'aspect': 'selimutnya', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","[{'aspect': 'selimutnya', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","[{'aspect': 'selimutnya', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","[{'aspect': 'selimutnya', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","( selimutnya, tidak ada, negative )"
"kamar bagus dan fasilitas komplit , pelayana . juga bagus . terimakasih airy sukses selalu .",ekstraksi triplet aste :,"[{'aspect': 'kamar', 'opinion': 'bagus', 'sentiment': 'positive'}, {'aspect': 'fasilitas', 'opinion': 'komplit', 'sentiment': 'positive'}, {'aspect': 'pelayana', 'opinion': 'bagus', 'sentiment': 'positive'}, {'aspect': 'airy', 'opinion': 'terimakasih', 'sentiment': 'positive'}]","[{'aspect': 'pelayana', 'opinion': 'bagus', 'sentiment': 'positive'}, {'aspect': 'fasilitas', 'opinion': 'komplit', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'bagus', 'sentiment': 'positive'}]","[{'aspect': 'pelayana', 'opinion': 'bagus', 'sentiment': 'positive'}, {'aspect': 'fasilitas', 'opinion': 'komplit', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'bagus', 'sentiment': 'positive'}]","[{'aspect': 'pelayana', 'opinion': 'bagus', 'sentiment': 'positive'}, {'aspect': 'fasilitas', 'opinion': 'komplit', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'bagus', 'sentiment': 'positive'}]","[{'aspect': 'pelayana', 'opinion': 'bagus', 'sentiment': 'positive'}, {'aspect': 'fasilitas', 'opinion': 'komplit', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'bagus', 'sentiment': 'positive'}]","( kamar, bagus, positive ) ; ( fasilitas, komplit, positive ) ; ( pelayana, bagus, positive )"
"harga bersahabat . cuma seperti biasanya , kamar airy itu pasti diberi room yang kurang strategis . kami diberi room basement . kebetulan wifi hotel error . karena room dibasement , hp cuma nangkap signal 3g . lambat lah ceritanya . intinya kamar airy selalu ditiriin .",ekstraksi triplet aste :,"[{'aspect': 'harga', 'opinion': 'bersahabat', 'sentiment': 'positive'}, {'aspect': 'room', 'opinion': 'kurang strategis', 'sentiment': 'negative'}, {'aspect': 'wifi hotel', 'opinion': 'error', 'sentiment': 'negative'}]","[{'aspect': 'wifi hotel', 'opinion': 'error', 'sentiment': 'negative'}, {'aspect': 'room', 'opinion': 'kurang strategis', 'sentiment': 'negative'}, {'aspect': 'harga', 'opinion': 'bersahabat', 'sentiment': 'positive'}]","[{'aspect': 'wifi hotel', 'opinion': 'error', 'sentiment': 'negative'}, {'aspect': 'room', 'opinion': 'kurang strategis', 'sentiment': 'negative'}, {'aspect': 'harga', 'opinion': 'bersahabat', 'sentiment': 'positive'}]","[{'aspect': 'wifi hotel', 'opinion': 'error', 'sentiment': 'negative'}, {'aspect': 'room', 'opinion': 'kurang strategis', 'sentiment': 'negative'}, {'aspect': 'harga', 'opinion': 'bersahabat', 'sentiment': 'positive'}]","[{'aspect': 'wifi hotel', 'opinion': 'error', 'sentiment': 'negative'}, {'aspect': 'room', 'opinion': 'kurang strategis', 'sentiment': 'negative'}, {'aspect': 'harga', 'opinion': 'bersahabat', 'sentiment': 'positive'}]","( harga, bersahabat, positive ) ; ( room, kurang strategis, negative ) ; ( wifi hotel, error, negative )"
ruangan berbau asap rokok . selimut banyak rambut rambut yang menempel . air panas tidak menyala . namu .,ekstraksi triplet aste :,"[{'aspect': 'ruangan', 'opinion': 'berbau asap rokok', 'sentiment': 'negative'}, {'aspect': 'selimut', 'opinion': 'banyak rambut rambut', 'sentiment': 'negative'}, {'aspect': 'air panas', 'opinion': 'tidak menyala', 'sentiment': 'negative'}]","[{'aspect': 'air panas', 'opinion': 'tidak menyala', 'sentiment': 'negative'}, {'aspect': 'ruangan', 'opinion': 'berbau asap rokok', 'sentiment': 'negative'}, {'aspect': 'selimut', 'opinion': 'banyak rambut rambut', 'sentiment': 'negative'}]","[{'aspect': 'air panas', 'opinion': 'tidak menyala', 'sentiment': 'negative'}, {'aspect': 'ruangan', 'opinion': 'berbau asap rokok', 'sentiment': 'negative'}, {'aspect': 'selimut', 'opinion': 'banyak rambut rambut', 'sentiment': 'negative'}]","[{'aspect': 'air panas', 'opinion': 'tidak menyala', 'sentiment': 'negative'}, {'aspect': 'ruangan', 'opinion': 'berbau asap rokok', 'sentiment': 'negative'}, {'aspect': 'selimut', 'opinion': 'banyak rambut rambut', 'sentiment': 'negative'}]","[{'aspect': 'air panas', 'opinion': 'tidak menyala', 'sentiment': 'negative'}, {'aspect': 'ruangan', 'opinion': 'berbau asap rokok', 'sentiment': 'negative'}, {'aspect': 'selimut', 'opinion': 'banyak rambut rambut', 'sentiment': 'negative'}]","( ruangan, berbau asap rokok, negative ) ; ( selimut, banyak rambut rambut, negative ) ; ( air panas, tidak menyala, negative )"
yah sebenarnya tidak berharap bagaimana juga . karena memang sesuai harga sih . tetapi yang agak buat kesel di kamar mandi jorok sekali . ada handuk bekas orang menginap dan masih bau pesing .,ekstraksi triplet aste :,"[{'aspect': 'kamar mandi', 'opinion': 'jorok sekali', 'sentiment': 'negative'}, {'aspect': 'kamar mandi', 'opinion': 'bau pesing', 'sentiment': 'negative'}]","[{'aspect': 'handuk', 'opinion': 'bau pesing', 'sentiment': 'negative'}, {'aspect': 'kamar mandi', 'opinion': 'jorok sekali', 'sentiment': 'negative'}]","[{'aspect': 'handuk', 'opinion': 'bau pesing', 'sentiment': 'negative'}, {'aspect': 'kamar mandi', 'opinion': 'jorok sekali', 'sentiment': 'negative'}]","[{'aspect': 'handuk', 'opinion': 'bau pesing', 'sentiment': 'negative'}, {'aspect': 'kamar mandi', 'opinion': 'jorok sekali', 'sentiment': 'negative'}]","[{'aspect': 'handuk', 'opinion': 'bau pesing', 'sentiment': 'negative'}, {'aspect': 'kamar mandi', 'opinion': 'jorok sekali', 'sentiment': 'negative'}]","( kamar mandi, jorok sekali, negative ) ; ( handuk, bau pesing, negative )"
hotel favorit langganan setiap kali ke bandung .,ekstraksi triplet aste :,"[{'aspect': 'hotel', 'opinion': 'favorit', 'sentiment': 'positive'}]",[],[],[],[],NONE
ada bencana tetapi pihak hotel tidak memeberikan toleransi untuk mengubah jadwal menyesal book lewat airy tidak ada kebijakan disaat force mejeur .,ekstraksi triplet aste :,"[{'aspect': 'toleransi', 'opinion': 'tidak', 'sentiment': 'negative'}, {'aspect': 'kebijakan disaat force mejeur', 'opinion': 'tidak ada', 'sentiment': 'negative'}]",[],[],[],[],NONE
cemilan tidak ada padahal inap sampai 4 hari berturutberturut .,ekstraksi triplet aste :,"[{'aspect': 'cemilan', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","[{'aspect': 'cemilan', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","[{'aspect': 'cemilan', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","[{'aspect': 'cemilan', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","[{'aspect': 'cemilan', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","( cemilan, tidak ada, negative )"
