text_a,text_b,label
"The food is yummy , especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries .",fries-crispy,1
"You can get a completely delish martini in a glass ( that 's about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .",martini-delish,1
"You can get a completely delish martini in a glass ( that 's about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .",martini-recommend,0
"You can get a completely delish martini in a glass ( that 's about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .",martini-homey,0
"You can get a completely delish martini in a glass ( that 's about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .",martini-great,0
"You can get a completely delish martini in a glass ( that 's about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .",vanilla shanty-delish,0
"You can get a completely delish martini in a glass ( that 's about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .",vanilla shanty-recommend,1
"You can get a completely delish martini in a glass ( that 's about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .",vanilla shanty-homey,0
"You can get a completely delish martini in a glass ( that 's about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .",vanilla shanty-great,0
"You can get a completely delish martini in a glass ( that 's about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .",setting-delish,0
"You can get a completely delish martini in a glass ( that 's about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .",setting-recommend,0
"You can get a completely delish martini in a glass ( that 's about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .",setting-homey,1
"You can get a completely delish martini in a glass ( that 's about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .",setting-great,0
"You can get a completely delish martini in a glass ( that 's about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .",music-delish,0
"You can get a completely delish martini in a glass ( that 's about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .",music-recommend,0
"You can get a completely delish martini in a glass ( that 's about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .",music-homey,0
"You can get a completely delish martini in a glass ( that 's about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .",music-great,1
"The in-house lady DJ on Saturday nights has outrageously good taste in music , and moreover , takes requests .",in-house lady dj-good taste,1
You ca n't go wrong with this place .,place-ca n't go wrong,1
"Its location is good and the fact that Hutner College is near and their prices are very reasonable , makes students go back to Suan again and again .",location-good,1
"Its location is good and the fact that Hutner College is near and their prices are very reasonable , makes students go back to Suan again and again .",location-reasonable,0
"Its location is good and the fact that Hutner College is near and their prices are very reasonable , makes students go back to Suan again and again .",suan-good,0
"Its location is good and the fact that Hutner College is near and their prices are very reasonable , makes students go back to Suan again and again .",suan-reasonable,1
I LOVE their Thai,thai-love,1
In summer-eat outside on a terrace ( another great feature of Suan ) ! ! !,terrace-great,1
"During the course of the past 3 months , the chef and staff changed and it was not for the better .",chef-changed,1
"During the course of the past 3 months , the chef and staff changed and it was not for the better .",staff-changed,1
The food now is inconsistent .,food-inconsistent,1
This is the kind of place you 'd like to take all your friends to and still keep a secret .,place-like,1
The setting is casual and romantic .,setting-casual,1
The setting is casual and romantic .,setting-romantic,1
The food is excellent !,food-excellent,1
"The wait here is long for dim sum , but if you do n't like sharing tables or if the typical raucous dim sum atmosphere is not your gig , this is a sleek ( for Chinatown ) alternative .",wait-long,1
"The wait here is long for dim sum , but if you do n't like sharing tables or if the typical raucous dim sum atmosphere is not your gig , this is a sleek ( for Chinatown ) alternative .",wait-sleek,0
"The wait here is long for dim sum , but if you do n't like sharing tables or if the typical raucous dim sum atmosphere is not your gig , this is a sleek ( for Chinatown ) alternative .",atmosphere-long,0
"The wait here is long for dim sum , but if you do n't like sharing tables or if the typical raucous dim sum atmosphere is not your gig , this is a sleek ( for Chinatown ) alternative .",atmosphere-sleek,1
"I choose to go with one of the special , the braised lamb shank in red wine , which was excellent .",braised lamb shank in red wine-excellent,1
The service was friendly and the atmosphere was casual .,service-friendly,1
The service was friendly and the atmosphere was casual .,service-casual,0
The service was friendly and the atmosphere was casual .,atmosphere-friendly,0
The service was friendly and the atmosphere was casual .,atmosphere-casual,1
The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,meal-enjoy,1
The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,meal-great,1
The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,meal-noisy,0
The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,restaurant-enjoy,0
The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,restaurant-great,0
The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,restaurant-noisy,1
this little place has a cute interior decor and affordable city prices .,interior decor-cute,1
this little place has a cute interior decor and affordable city prices .,interior decor-little,0
this little place has a cute interior decor and affordable city prices .,place-cute,0
this little place has a cute interior decor and affordable city prices .,place-little,1
"the pad se ew chicken was delicious , however the pad thai was far too oily .",pad se ew chicken-delicious,1
"the pad se ew chicken was delicious , however the pad thai was far too oily .",pad se ew chicken-oily,0
"the pad se ew chicken was delicious , however the pad thai was far too oily .",pad thai-delicious,0
"the pad se ew chicken was delicious , however the pad thai was far too oily .",pad thai-oily,1
"Have eaten at Ginger House several times , and it 's always good .",ginger house-good,1
The fried dumplings are GREAT !,fried dumplings-great,1
Finally a reliable Chinese restaurant !,chinese restaurant-reliable,1
"Terrible , terrible management - deserves to be shut-down .",management-terrible,1
"delicious bagels , especially when right out of the oven .",bagels-delicious,1
Spreads and toppings are great - though a bit pricey .,spreads-great,1
Spreads and toppings are great - though a bit pricey .,spreads-pricey,1
Spreads and toppings are great - though a bit pricey .,toppings-great,1
Spreads and toppings are great - though a bit pricey .,toppings-pricey,1
Service is fast and friendly .,service-fast,1
Service is fast and friendly .,service-friendly,1
"The food is decent at best , and the ambience , well , it 's a matter of opinion , some may consider it to be a sweet thing , I thought it was just annoying .",food-decent,1
"The food is decent at best , and the ambience , well , it 's a matter of opinion , some may consider it to be a sweet thing , I thought it was just annoying .",food-annoying,0
"The food is decent at best , and the ambience , well , it 's a matter of opinion , some may consider it to be a sweet thing , I thought it was just annoying .",ambience-decent,0
"The food is decent at best , and the ambience , well , it 's a matter of opinion , some may consider it to be a sweet thing , I thought it was just annoying .",ambience-annoying,1
"Rao is a good restaurant , but it 's nothing special .",rao-good,1
You must try the shrimp appetizers .,shrimp appetizers-try,1
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time .,ambience-correct,1
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time .,ambience-excellent,0
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time .,staff-correct,0
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time .,staff-excellent,1
"Great food , great prices , great service .",food-great,1
"Great food , great prices , great service .",service-great,1
"If you are looking for a good quality , cheap eats - this is the place .",eats-good quality,1
"If you are looking for a good quality , cheap eats - this is the place .",eats-cheap,1
I really loved the different and inovated touch that 's the cheff gives to the food .,cheff-loved,1
I really loved the different and inovated touch that 's the cheff gives to the food .,cheff-inovated,1
"also it 's great to have dinner in a very romantic and comfortable place , the service it 's just perfect ... they 're so frendly that we never want to live the place !",place-romantic,1
"also it 's great to have dinner in a very romantic and comfortable place , the service it 's just perfect ... they 're so frendly that we never want to live the place !",place-comfortable,1
"also it 's great to have dinner in a very romantic and comfortable place , the service it 's just perfect ... they 're so frendly that we never want to live the place !",place-perfect,0
"also it 's great to have dinner in a very romantic and comfortable place , the service it 's just perfect ... they 're so frendly that we never want to live the place !",service-romantic,0
"also it 's great to have dinner in a very romantic and comfortable place , the service it 's just perfect ... they 're so frendly that we never want to live the place !",service-comfortable,0
"also it 's great to have dinner in a very romantic and comfortable place , the service it 's just perfect ... they 're so frendly that we never want to live the place !",service-perfect,1
"Their bagels are fine , but they are a little overcooked , and not really a 'special ' bagel experience .",bagels-fine,1
"Their bagels are fine , but they are a little overcooked , and not really a 'special ' bagel experience .",bagels-overcooked,1
Great bagels made the old-fashioned way .,bagels-great,1
The food was absolutely amazing ! !,food-amazing,1
The baked clams octopus we shared as appetizers were the best we 've ever had ! !,baked clams octopus-best,1
"The lamb was tender so full of flavor , the dessert was divine ! !",lamb-tender,1
"The lamb was tender so full of flavor , the dessert was divine ! !",lamb-divine,0
"The lamb was tender so full of flavor , the dessert was divine ! !",dessert-tender,0
"The lamb was tender so full of flavor , the dessert was divine ! !",dessert-divine,1
The waiter was attentive .,waiter-attentive,1
The place itself is beautiful the bar scene seems to be happening .,place-beautiful,1
"Small servings for main entree , i had salmon ( wasnt impressed ) girlfriend had chicken , it was good .",salmon-wasnt impressed,1
"Small servings for main entree , i had salmon ( wasnt impressed ) girlfriend had chicken , it was good .",salmon-good,0
"Small servings for main entree , i had salmon ( wasnt impressed ) girlfriend had chicken , it was good .",salmon-small,0
"Small servings for main entree , i had salmon ( wasnt impressed ) girlfriend had chicken , it was good .",chicken-wasnt impressed,0
"Small servings for main entree , i had salmon ( wasnt impressed ) girlfriend had chicken , it was good .",chicken-good,1
"Small servings for main entree , i had salmon ( wasnt impressed ) girlfriend had chicken , it was good .",chicken-small,0
"Small servings for main entree , i had salmon ( wasnt impressed ) girlfriend had chicken , it was good .",servings for main entree-wasnt impressed,0
"Small servings for main entree , i had salmon ( wasnt impressed ) girlfriend had chicken , it was good .",servings for main entree-good,0
"Small servings for main entree , i had salmon ( wasnt impressed ) girlfriend had chicken , it was good .",servings for main entree-small,1
Dessert is a joke ... dont bother,dessert-joke,1
"Volare virgins or weekly regulars , everyone gets treated the same and you ca n't ask for more than that when the service is this friendly .",service-friendly,1
"The restaurant has a Family feel , not least with regard to the portions which are enormous ; the veal alone could have single-handedly solved third world famine .",portions-enormous,1
The wine list is extensive and can easily hike up an otherwise reasonably priced meal .,wine list-extensive,1
The wine list is extensive and can easily hike up an otherwise reasonably priced meal .,wine list-reasonably priced,0
The wine list is extensive and can easily hike up an otherwise reasonably priced meal .,meal-extensive,0
The wine list is extensive and can easily hike up an otherwise reasonably priced meal .,meal-reasonably priced,1
"Still , any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house ...",measures of liquers-pour-your-own,1
"Still , any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house ...",measures of liquers-courtesey,1
Fantastic place .,place-fantastic,1
Lucky Strike is a great casual place to just grab a bite to eat .,lucky strike-great casual,1
"This is the perfect spot for meeting friends , having lunch , dinner , pre-theatre or after-theatre drinks !",spot-perfect,1
Excellent spot for holiday get togethers with co-workers or friends that you have n't seen in a while .,spot-excellent,1
I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED !,heartland brewery-never been disappointed,1
What a great place !,place-great,1
"A cool bar with great food , and tons of excellent beer .",bar-cool,1
"A cool bar with great food , and tons of excellent beer .",bar-great,0
"A cool bar with great food , and tons of excellent beer .",bar-excellent,0
"A cool bar with great food , and tons of excellent beer .",food-cool,0
"A cool bar with great food , and tons of excellent beer .",food-great,1
"A cool bar with great food , and tons of excellent beer .",food-excellent,0
"A cool bar with great food , and tons of excellent beer .",beer-cool,0
"A cool bar with great food , and tons of excellent beer .",beer-great,0
"A cool bar with great food , and tons of excellent beer .",beer-excellent,1
The shrimp scampi was excellent and the antipasti were plentiful .,shrimp scampi-excellent,1
The shrimp scampi was excellent and the antipasti were plentiful .,shrimp scampi-plentiful,0
The shrimp scampi was excellent and the antipasti were plentiful .,antipasti-excellent,0
The shrimp scampi was excellent and the antipasti were plentiful .,antipasti-plentiful,1
The only thing more wonderful than the food ( which is exceptional ) is the service .,food-exceptional,1
The only thing more wonderful than the food ( which is exceptional ) is the service .,food-wonderful,0
The only thing more wonderful than the food ( which is exceptional ) is the service .,service-exceptional,0
The only thing more wonderful than the food ( which is exceptional ) is the service .,service-wonderful,1
Cozy romantic atomosphere with only around 15 tables at most .,atomosphere-cozy romantic,1
"Food was very good , but not what I would consider out of this world .",food-good,1
Too bad the food was n't of the same heritage .,food-bad,1
"The porcini mushroom pasta special was tasteless , so was the seafood tagliatelle .",porcini mushroom pasta special-tasteless,1
"The porcini mushroom pasta special was tasteless , so was the seafood tagliatelle .",seafood tagliatelle-tasteless,1
But that was n't the icing on the cake : a tiramisu that resembled nothing I have ever had .,tiramisu-nothing,1
I really liked this place .,place-liked,1
This place has the best Chinese style BBQ ribs in the city .,bbq ribs-best,1
I also recommend the rice dishes or the different varieties of congee ( rice porridge ) .,rice dishes-recommend,1
I also recommend the rice dishes or the different varieties of congee ( rice porridge ) .,congee ( rice porridge )-recommend,1
It 's definately not a place to go if you want to impress someone .,place-impress,1
"However , if you want great food at a great price and do n't mind the decor , you ca n't beat this place .",food-great,1
Quick and friendly service .,service-quick,1
Quick and friendly service .,service-friendly,1
"When you 're sitting in their main dining room ( which has a spectacular , hand-painted high ceiling ) you 'd never know there was a world outside .",main dining room-spectacular,1
"When you 're sitting in their main dining room ( which has a spectacular , hand-painted high ceiling ) you 'd never know there was a world outside .",main dining room-hand-painted high,0
"When you 're sitting in their main dining room ( which has a spectacular , hand-painted high ceiling ) you 'd never know there was a world outside .",ceiling-spectacular,1
"When you 're sitting in their main dining room ( which has a spectacular , hand-painted high ceiling ) you 'd never know there was a world outside .",ceiling-hand-painted high,1
"The food is wonderful , tasty and filling , and the service is professional and friendly .",food-wonderful,1
"The food is wonderful , tasty and filling , and the service is professional and friendly .",food-tasty,1
"The food is wonderful , tasty and filling , and the service is professional and friendly .",food-filling,1
"The food is wonderful , tasty and filling , and the service is professional and friendly .",food-professional,0
"The food is wonderful , tasty and filling , and the service is professional and friendly .",food-friendly,0
"The food is wonderful , tasty and filling , and the service is professional and friendly .",service-wonderful,0
"The food is wonderful , tasty and filling , and the service is professional and friendly .",service-tasty,0
"The food is wonderful , tasty and filling , and the service is professional and friendly .",service-filling,0
"The food is wonderful , tasty and filling , and the service is professional and friendly .",service-professional,1
"The food is wonderful , tasty and filling , and the service is professional and friendly .",service-friendly,1
I recently tried Suan and I thought that it was great .,suan-great,1
This little place definitely exceeded my expectations and you sure get a lot of food for your money .,food-lot,1
This little place definitely exceeded my expectations and you sure get a lot of food for your money .,food-exceeded my expectations,0
This little place definitely exceeded my expectations and you sure get a lot of food for your money .,place-lot,0
This little place definitely exceeded my expectations and you sure get a lot of food for your money .,place-exceeded my expectations,1
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .,service-fast,1
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .,service-friendly,1
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .,service-tasty,0
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .,service-best,0
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .,food-fast,0
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .,food-friendly,0
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .,food-tasty,1
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .,food-best,0
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .,hot sauce-fast,0
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .,hot sauce-friendly,0
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .,hot sauce-tasty,0
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .,hot sauce-best,1
Good food .,food-good,1
"Great spot , whether looking for a couple of drinks or quiet dinner .",spot-great,1
Warm and friendly in the winter and terrific outdoor seating in the warmer months .,outdoor seating-terrific,1
The food is great and they have a good selection of wines at reasonable prices .,food-great,1
"While the ambiance and atmosphere were great , the food and service could have been a lot better .",ambiance-great,1
"While the ambiance and atmosphere were great , the food and service could have been a lot better .",ambiance-could have been a lot better,0
"While the ambiance and atmosphere were great , the food and service could have been a lot better .",atmosphere-great,1
"While the ambiance and atmosphere were great , the food and service could have been a lot better .",atmosphere-could have been a lot better,0
"While the ambiance and atmosphere were great , the food and service could have been a lot better .",food-great,0
"While the ambiance and atmosphere were great , the food and service could have been a lot better .",food-could have been a lot better,1
"While the ambiance and atmosphere were great , the food and service could have been a lot better .",service-great,0
"While the ambiance and atmosphere were great , the food and service could have been a lot better .",service-could have been a lot better,1
Best Reuben sandwich ever !,reuben sandwich-best,1
Do n't miss Bloom 's on your next trip to Manhatten .,bloom 's-miss,1
Thanks Bloom 's for a lovely trip .,bloom 's-thanks,1
Thanks Bloom 's for a lovely trip .,bloom 's-lovely,1
"The food was not fresh , the sauces were bland and very oily .",food-not fresh,1
"The food was not fresh , the sauces were bland and very oily .",food-bland,0
"The food was not fresh , the sauces were bland and very oily .",food-oily,0
"The food was not fresh , the sauces were bland and very oily .",sauces-not fresh,0
"The food was not fresh , the sauces were bland and very oily .",sauces-bland,1
"The food was not fresh , the sauces were bland and very oily .",sauces-oily,1
Ravioli was good ... but I have to say that I found everything a bit overpriced .,ravioli-good,1
Ravioli was good ... but I have to say that I found everything a bit overpriced .,ravioli-overpriced,1
Not enough wines by the glass either .,wines by the glass-not enough,1
"Service , however , was excellent ... and I liked the setting/atmosphere a lot .",service-excellent,1
"Service , however , was excellent ... and I liked the setting/atmosphere a lot .",service-liked,0
"Service , however , was excellent ... and I liked the setting/atmosphere a lot .",setting/atmosphere-excellent,0
"Service , however , was excellent ... and I liked the setting/atmosphere a lot .",setting/atmosphere-liked,1
"Food was just average ... if they lowered the prices just a bit , it would be a bigger draw .",food-average,1
Authentic Pakistani food .,pakistani food-authentic,1
People are always friendly .,people-friendly,1
"Just straight up cheap , good food .",food-cheap,1
"Just straight up cheap , good food .",food-good,1
Faan is sooo good .,faan-good,1
The best pad thai i 've ever had .,pad thai-best,1
bottles of wine are cheap and good .,bottles of wine-cheap,1
bottles of wine are cheap and good .,bottles of wine-good,1
The food was actually aweful .,food-aweful,1
"The mussles were the fishiest things I 've ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w/ chicken had bones in it ... It was disgusting .",mussles-fishiest,1
"The mussles were the fishiest things I 've ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w/ chicken had bones in it ... It was disgusting .",mussles-bland,0
"The mussles were the fishiest things I 've ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w/ chicken had bones in it ... It was disgusting .",mussles-missing,0
"The mussles were the fishiest things I 've ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w/ chicken had bones in it ... It was disgusting .",mussles-disgusting,0
"The mussles were the fishiest things I 've ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w/ chicken had bones in it ... It was disgusting .",seabass-fishiest,0
"The mussles were the fishiest things I 've ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w/ chicken had bones in it ... It was disgusting .",seabass-bland,1
"The mussles were the fishiest things I 've ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w/ chicken had bones in it ... It was disgusting .",seabass-missing,0
"The mussles were the fishiest things I 've ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w/ chicken had bones in it ... It was disgusting .",seabass-disgusting,0
"The mussles were the fishiest things I 've ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w/ chicken had bones in it ... It was disgusting .",goat cheese salad-fishiest,0
"The mussles were the fishiest things I 've ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w/ chicken had bones in it ... It was disgusting .",goat cheese salad-bland,0
"The mussles were the fishiest things I 've ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w/ chicken had bones in it ... It was disgusting .",goat cheese salad-missing,1
"The mussles were the fishiest things I 've ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w/ chicken had bones in it ... It was disgusting .",goat cheese salad-disgusting,0
"The mussles were the fishiest things I 've ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w/ chicken had bones in it ... It was disgusting .",penne w/ chicken-fishiest,0
"The mussles were the fishiest things I 've ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w/ chicken had bones in it ... It was disgusting .",penne w/ chicken-bland,0
"The mussles were the fishiest things I 've ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w/ chicken had bones in it ... It was disgusting .",penne w/ chicken-missing,0
"The mussles were the fishiest things I 've ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w/ chicken had bones in it ... It was disgusting .",penne w/ chicken-disgusting,1
"Nice atmosphere , the service was very pleasant and the desert was good .",atmosphere-nice,1
"Nice atmosphere , the service was very pleasant and the desert was good .",atmosphere-pleasant,0
"Nice atmosphere , the service was very pleasant and the desert was good .",atmosphere-good,0
"Nice atmosphere , the service was very pleasant and the desert was good .",service-nice,0
"Nice atmosphere , the service was very pleasant and the desert was good .",service-pleasant,1
"Nice atmosphere , the service was very pleasant and the desert was good .",service-good,0
"Nice atmosphere , the service was very pleasant and the desert was good .",desert-nice,0
"Nice atmosphere , the service was very pleasant and the desert was good .",desert-pleasant,0
"Nice atmosphere , the service was very pleasant and the desert was good .",desert-good,1
"The food is amazing , rich pastas and fresh doughy pizza .",food-amazing,1
"The food is amazing , rich pastas and fresh doughy pizza .",food-rich,0
"The food is amazing , rich pastas and fresh doughy pizza .",food-fresh doughy,0
"The food is amazing , rich pastas and fresh doughy pizza .",pastas-amazing,0
"The food is amazing , rich pastas and fresh doughy pizza .",pastas-rich,1
"The food is amazing , rich pastas and fresh doughy pizza .",pastas-fresh doughy,0
"The food is amazing , rich pastas and fresh doughy pizza .",pizza-amazing,0
"The food is amazing , rich pastas and fresh doughy pizza .",pizza-rich,0
"The food is amazing , rich pastas and fresh doughy pizza .",pizza-fresh doughy,1
"Best of all is the warm vibe , the owner is super friendly and service is fast .",vibe-warm,1
"Best of all is the warm vibe , the owner is super friendly and service is fast .",vibe-friendly,0
"Best of all is the warm vibe , the owner is super friendly and service is fast .",vibe-fast,0
"Best of all is the warm vibe , the owner is super friendly and service is fast .",owner-warm,0
"Best of all is the warm vibe , the owner is super friendly and service is fast .",owner-friendly,1
"Best of all is the warm vibe , the owner is super friendly and service is fast .",owner-fast,0
"Best of all is the warm vibe , the owner is super friendly and service is fast .",service-warm,0
"Best of all is the warm vibe , the owner is super friendly and service is fast .",service-friendly,0
"Best of all is the warm vibe , the owner is super friendly and service is fast .",service-fast,1
"Ask for Usha , the nicest bartender in manhattan .",usha-nicest,1
My fav was the sassy lassi ...,sassy lassi-fav,1
I really recommend the very simple Unda ( Egg ) rolls .,unda ( egg ) rolls-recommend,1
I really recommend the very simple Unda ( Egg ) rolls .,unda ( egg ) rolls-simple,1
"Delicate spices , onions , eggs and a kick-ass roti .",spices-delicate,1
"Delicate spices , onions , eggs and a kick-ass roti .",spices-kick-ass,0
"Delicate spices , onions , eggs and a kick-ass roti .",onions-delicate,1
"Delicate spices , onions , eggs and a kick-ass roti .",onions-kick-ass,0
"Delicate spices , onions , eggs and a kick-ass roti .",eggs-delicate,1
"Delicate spices , onions , eggs and a kick-ass roti .",eggs-kick-ass,0
"Delicate spices , onions , eggs and a kick-ass roti .",roti-delicate,0
"Delicate spices , onions , eggs and a kick-ass roti .",roti-kick-ass,1
"Toons has recently been redone , so it 's now a very attractive space .",toons-attractive,1
"In an area sadly lacking in decent Thai food , this is one of the best spots .",thai food-decent,1
"Went here last night - nice decor , good service , but the food was surprisingly excellent .",decor-nice,1
"Went here last night - nice decor , good service , but the food was surprisingly excellent .",decor-good,0
"Went here last night - nice decor , good service , but the food was surprisingly excellent .",decor-excellent,0
"Went here last night - nice decor , good service , but the food was surprisingly excellent .",service-nice,0
"Went here last night - nice decor , good service , but the food was surprisingly excellent .",service-good,1
"Went here last night - nice decor , good service , but the food was surprisingly excellent .",service-excellent,0
"Went here last night - nice decor , good service , but the food was surprisingly excellent .",food-nice,0
"Went here last night - nice decor , good service , but the food was surprisingly excellent .",food-good,0
"Went here last night - nice decor , good service , but the food was surprisingly excellent .",food-excellent,1
"The portions are HUGE , so it might be good to order three things to split ( rather than one appetizer and entree per person ) for two people .",portions-huge,1
Beef noodle soup is good as well .,beef noodle soup-good,1
Best Taiwanese food in NY !,taiwanese food-best,1
I have been to Rao 's probably 15 times the past 3 years and it keeps getting better .,rao 's-better,1
Rao 's has the best service and atmosphere in NYC .,service-best,1
Rao 's has the best service and atmosphere in NYC .,atmosphere-best,1
My roommate and I LOVE this place .,place-love,1
Indoor was very cozy and cute .,indoor-cozy,1
Indoor was very cozy and cute .,indoor-cute,1
"The portion sizes here are huge , and the sushi is good .",sushi-good,1
Staff is very accomodating .,staff-accomodating,1
"Excellent dumplings served amid clean , chic decor .",dumplings-excellent,1
"Excellent dumplings served amid clean , chic decor .",dumplings-clean,0
"Excellent dumplings served amid clean , chic decor .",dumplings-chic,0
"Excellent dumplings served amid clean , chic decor .",decor-excellent,0
"Excellent dumplings served amid clean , chic decor .",decor-clean,1
"Excellent dumplings served amid clean , chic decor .",decor-chic,1
The decor is very simple but comfortable .,decor-simple,1
The decor is very simple but comfortable .,decor-comfortable,1
The food was delicious but do not come here on a empty stomach .,food-delicious,1
The portions are small but being that the food was so good makes up for that .,portions-small,1
The portions are small but being that the food was so good makes up for that .,portions-good,0
The portions are small but being that the food was so good makes up for that .,food-small,0
The portions are small but being that the food was so good makes up for that .,food-good,1
You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert .,crabmeat lasagna-out of this world,1
The staff there is very attentive and down to earth .,staff-attentive,1
The staff there is very attentive and down to earth .,staff-down to earth,1
Great food and the prices are very reasonable .,food-great,1
I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork .,egg noodles in the beef broth with shrimp dumplings and slices of bbq roast pork-love,1
This dish is my favorite and I always get it when I go there and never get tired of it .,dish-favorite,1
"Try the congee and the donut like deep fried dough they call Ow Ley Soh , a delicious and sweet tasting bread .",ow ley soh-delicious,1
"Try the congee and the donut like deep fried dough they call Ow Ley Soh , a delicious and sweet tasting bread .",ow ley soh-sweet,1
Simply some good tasting Chinese food at incredible prices ...,chinese food-good tasting,1
Big Wong is a great place to eat and fill your stomach .,big wong-great,1
"whoever the jazz duo was , they were on POINT .",jazz duo-on point,1
even the wine by the glass was good .,wine by the glass-good,1
Consistently good Japanese Tapas .,japanese tapas-good,1
Always good drinks and service is pretty good ;,drinks-good,1
Always good drinks and service is pretty good ;,service-good,1
A great place to meet up for some food and drinks ...,place-great,1
Yakitori ( bbq meats ) is tasty too .,yakitori ( bbq meats )-tasty,1
"Fabulous decor - makes you feel like you 're in a trendy Manhattan restaurant , very very good food , cheaply-priced , generally friendly staff , and if you 're a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home ... ..very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele ... ..all on Roosevelt Avenue !",decor-fabulous,1
