text,prompt,target,raw_prediction,editdistance_prediction,cut_predictions,remove_predictions,string_preds
The durability of the laptop will make it worth the money .,extract aste triplet :,"[{'aspect': 'durability', 'opinion': 'worth', 'sentiment': 'positive'}]","[{'aspect': 'durability', 'opinion': 'worth', 'sentiment': 'positive'}]","[{'aspect': 'durability', 'opinion': 'worth', 'sentiment': 'positive'}]","[{'aspect': 'durability', 'opinion': 'worth', 'sentiment': 'positive'}]","[{'aspect': 'durability', 'opinion': 'worth', 'sentiment': 'positive'}]","( durability, worth, positive )"
"fast , great screen , beautiful apps for a laptop ; priced at 1100 on the apple website ; amazon had it for 1098+ tax - plus i had a 10 % off coupon from amazon-cost me 998 plus tax- 1070- OTD !",extract aste triplet :,"[{'aspect': 'screen', 'opinion': 'fast', 'sentiment': 'positive'}, {'aspect': 'screen', 'opinion': 'great', 'sentiment': 'positive'}, {'aspect': 'apps', 'opinion': 'beautiful', 'sentiment': 'positive'}]","[{'aspect': 'screen', 'opinion': 'great', 'sentiment': 'positive'}, {'aspect': 'apps', 'opinion': 'beautiful', 'sentiment': 'positive'}]","[{'aspect': 'screen', 'opinion': 'great', 'sentiment': 'positive'}, {'aspect': 'apps', 'opinion': 'beautiful', 'sentiment': 'positive'}]","[{'aspect': 'screen', 'opinion': 'great', 'sentiment': 'positive'}, {'aspect': 'apps', 'opinion': 'beautiful', 'sentiment': 'positive'}]","[{'aspect': 'screen', 'opinion': 'great', 'sentiment': 'positive'}, {'aspect': 'apps', 'opinion': 'beautiful', 'sentiment': 'positive'}]","( screen, great, positive ) ; ( apps, beautiful, positive )"
And the fact that it comes with an i5 processor definitely speeds things up,extract aste triplet :,"[{'aspect': 'i5 processor', 'opinion': 'speeds things up', 'sentiment': 'positive'}]","[{'aspect': 'i5 processor', 'opinion': 'speeds things up', 'sentiment': 'positive'}]","[{'aspect': 'i5 processor', 'opinion': 'speeds things up', 'sentiment': 'positive'}]","[{'aspect': 'i5 processor', 'opinion': 'speeds things up', 'sentiment': 'positive'}]","[{'aspect': 'i5 processor', 'opinion': 'speeds things up', 'sentiment': 'positive'}]","( i5 processor, speeds things up, positive )"
Set up was a breeze .,extract aste triplet :,"[{'aspect': 'Set up', 'opinion': 'breeze', 'sentiment': 'positive'}]","[{'aspect': 'Set up', 'opinion': 'breeze', 'sentiment': 'positive'}]","[{'aspect': 'Set up', 'opinion': 'breeze', 'sentiment': 'positive'}]","[{'aspect': 'Set up', 'opinion': 'breeze', 'sentiment': 'positive'}]","[{'aspect': 'Set up', 'opinion': 'breeze', 'sentiment': 'positive'}]","( Set up, breeze, positive )"
Built-in apps are purely amazing .,extract aste triplet :,"[{'aspect': 'Built-in apps', 'opinion': 'amazing', 'sentiment': 'positive'}]","[{'aspect': 'Built-in apps', 'opinion': 'amazing', 'sentiment': 'positive'}]","[{'aspect': 'Built-in apps', 'opinion': 'amazing', 'sentiment': 'positive'}]","[{'aspect': 'Built-in apps', 'opinion': 'amazing', 'sentiment': 'positive'}]","[{'aspect': 'Built-in apps', 'opinion': 'amazing', 'sentiment': 'positive'}]","( Built-in apps, amazing, positive )"
"I like the Mini Mac it was easy to setup and install , but I am learning as I go and could use a tutorial to learn how to use some of the features I was use to on the PC especially the right mouse click menu .",extract aste triplet :,"[{'aspect': 'setup', 'opinion': 'like', 'sentiment': 'positive'}, {'aspect': 'setup', 'opinion': 'easy', 'sentiment': 'positive'}, {'aspect': 'install', 'opinion': 'like', 'sentiment': 'positive'}, {'aspect': 'install', 'opinion': 'easy', 'sentiment': 'positive'}]","[{'aspect': 'right mouse click menu', 'opinion': 'easy', 'sentiment': 'positive'}, {'aspect': 'features', 'opinion': 'like', 'sentiment': 'positive'}]","[{'aspect': 'right mouse click menu', 'opinion': 'easy', 'sentiment': 'positive'}, {'aspect': 'features', 'opinion': 'like', 'sentiment': 'positive'}]","[{'aspect': 'right mouse click menu', 'opinion': 'easy', 'sentiment': 'positive'}, {'aspect': 'features', 'opinion': 'like', 'sentiment': 'positive'}]","[{'aspect': 'right mouse click menu', 'opinion': 'easy', 'sentiment': 'positive'}, {'aspect': 'features', 'opinion': 'like', 'sentiment': 'positive'}]","( features, like, positive ) ; ( right mouse click menu, easy, positive )"
"Apple is unmatched in product quality , aesthetics , craftmanship , and customer service .",extract aste triplet :,"[{'aspect': 'product quality', 'opinion': 'unmatched', 'sentiment': 'positive'}, {'aspect': 'aesthetics', 'opinion': 'unmatched', 'sentiment': 'positive'}, {'aspect': 'craftmanship', 'opinion': 'unmatched', 'sentiment': 'positive'}, {'aspect': 'customer service', 'opinion': 'unmatched', 'sentiment': 'positive'}]","[{'aspect': 'craftmanship', 'opinion': 'unmatched', 'sentiment': 'positive'}, {'aspect': 'quality', 'opinion': 'unmatched', 'sentiment': 'positive'}, {'aspect': 'customer service', 'opinion': 'unmatched', 'sentiment': 'positive'}, {'aspect': 'aesthetics', 'opinion': 'unmatched', 'sentiment': 'positive'}]","[{'aspect': 'craftmanship', 'opinion': 'unmatched', 'sentiment': 'positive'}, {'aspect': 'quality', 'opinion': 'unmatched', 'sentiment': 'positive'}, {'aspect': 'customer service', 'opinion': 'unmatched', 'sentiment': 'positive'}, {'aspect': 'aesthetics', 'opinion': 'unmatched', 'sentiment': 'positive'}]","[{'aspect': 'craftmanship', 'opinion': 'unmatched', 'sentiment': 'positive'}, {'aspect': 'quality', 'opinion': 'unmatched', 'sentiment': 'positive'}, {'aspect': 'customer service', 'opinion': 'unmatched', 'sentiment': 'positive'}, {'aspect': 'aesthetics', 'opinion': 'unmatched', 'sentiment': 'positive'}]","[{'aspect': 'craftmanship', 'opinion': 'unmatched', 'sentiment': 'positive'}, {'aspect': 'quality', 'opinion': 'unmatched', 'sentiment': 'positive'}, {'aspect': 'customer service', 'opinion': 'unmatched', 'sentiment': 'positive'}, {'aspect': 'aesthetics', 'opinion': 'unmatched', 'sentiment': 'positive'}]","( quality, unmatched, positive ) ; ( aesthetics, unmatched, positive ) ; ( craftmanship, unmatched, positive ) ; ( customer service, unmatched, positive )"
It 's so nice that the battery last so long and that this machine has the snow lion !,extract aste triplet :,"[{'aspect': 'battery', 'opinion': 'nice', 'sentiment': 'positive'}, {'aspect': 'battery', 'opinion': 'long', 'sentiment': 'positive'}]","[{'aspect': 'snow lion', 'opinion': 'nice', 'sentiment': 'positive'}, {'aspect': 'battery', 'opinion': 'long', 'sentiment': 'positive'}]","[{'aspect': 'snow lion', 'opinion': 'nice', 'sentiment': 'positive'}, {'aspect': 'battery', 'opinion': 'long', 'sentiment': 'positive'}]","[{'aspect': 'snow lion', 'opinion': 'nice', 'sentiment': 'positive'}, {'aspect': 'battery', 'opinion': 'long', 'sentiment': 'positive'}]","[{'aspect': 'snow lion', 'opinion': 'nice', 'sentiment': 'positive'}, {'aspect': 'battery', 'opinion': 'long', 'sentiment': 'positive'}]","( battery, long, positive ) ; ( snow lion, nice, positive )"
They are simpler to use .,extract aste triplet :,"[{'aspect': 'use', 'opinion': 'simpler', 'sentiment': 'positive'}]","[{'aspect': 'use', 'opinion': 'simpler', 'sentiment': 'positive'}]","[{'aspect': 'use', 'opinion': 'simpler', 'sentiment': 'positive'}]","[{'aspect': 'use', 'opinion': 'simpler', 'sentiment': 'positive'}]","[{'aspect': 'use', 'opinion': 'simpler', 'sentiment': 'positive'}]","( use, simpler, positive )"
No Cd Rom in the new version there 's no way I 'm spending that kind of money on something has less features than the older version .,extract aste triplet :,"[{'aspect': 'Cd Rom', 'opinion': 'No', 'sentiment': 'neutral'}, {'aspect': 'features', 'opinion': 'less', 'sentiment': 'negative'}]","[{'aspect': 'Cd Rom', 'opinion': 'No', 'sentiment': 'negative'}, {'aspect': 'features', 'opinion': 'less', 'sentiment': 'negative'}]","[{'aspect': 'Cd Rom', 'opinion': 'No', 'sentiment': 'negative'}, {'aspect': 'features', 'opinion': 'less', 'sentiment': 'negative'}]","[{'aspect': 'Cd Rom', 'opinion': 'No', 'sentiment': 'negative'}, {'aspect': 'features', 'opinion': 'less', 'sentiment': 'negative'}]","[{'aspect': 'Cd Rom', 'opinion': 'No', 'sentiment': 'negative'}, {'aspect': 'features', 'opinion': 'less', 'sentiment': 'negative'}]","( Cd Rom, No, negative ) ; ( features, less, negative )"
I ordered my 2012 mac mini after being disappointed with spec of the new 27 '' Imacs .,extract aste triplet :,"[{'aspect': 'spec', 'opinion': 'disappointed', 'sentiment': 'negative'}]","[{'aspect': 'spec', 'opinion': 'disappointed', 'sentiment': 'negative'}]","[{'aspect': 'spec', 'opinion': 'disappointed', 'sentiment': 'negative'}]","[{'aspect': 'spec', 'opinion': 'disappointed', 'sentiment': 'negative'}]","[{'aspect': 'spec', 'opinion': 'disappointed', 'sentiment': 'negative'}]","( spec, disappointed, negative )"
"It works fine , and all the software seems to run pretty well .",extract aste triplet :,"[{'aspect': 'works', 'opinion': 'fine', 'sentiment': 'positive'}, {'aspect': 'software', 'opinion': 'well', 'sentiment': 'positive'}]","[{'aspect': 'software', 'opinion': 'well', 'sentiment': 'positive'}, {'aspect': 'works', 'opinion': 'fine', 'sentiment': 'positive'}, {'aspect': 'software', 'opinion': 'fine', 'sentiment': 'positive'}]","[{'aspect': 'software', 'opinion': 'well', 'sentiment': 'positive'}, {'aspect': 'works', 'opinion': 'fine', 'sentiment': 'positive'}, {'aspect': 'software', 'opinion': 'fine', 'sentiment': 'positive'}]","[{'aspect': 'software', 'opinion': 'well', 'sentiment': 'positive'}, {'aspect': 'works', 'opinion': 'fine', 'sentiment': 'positive'}, {'aspect': 'software', 'opinion': 'fine', 'sentiment': 'positive'}]","[{'aspect': 'software', 'opinion': 'well', 'sentiment': 'positive'}, {'aspect': 'works', 'opinion': 'fine', 'sentiment': 'positive'}, {'aspect': 'software', 'opinion': 'fine', 'sentiment': 'positive'}]","( software, fine, positive ) ; ( software, well, positive ) ; ( works, fine, positive )"
"However , I can refute that OSX is `` FAST '' .",extract aste triplet :,"[{'aspect': 'OSX', 'opinion': 'FAST', 'sentiment': 'negative'}]","[{'aspect': 'OSX', 'opinion': 'FAST', 'sentiment': 'negative'}]","[{'aspect': 'OSX', 'opinion': 'FAST', 'sentiment': 'negative'}]","[{'aspect': 'OSX', 'opinion': 'FAST', 'sentiment': 'negative'}]","[{'aspect': 'OSX', 'opinion': 'FAST', 'sentiment': 'negative'}]","( OSX, FAST, negative )"
It works great and I am so happy I bought it .,extract aste triplet :,"[{'aspect': 'works', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'works', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'works', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'works', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'works', 'opinion': 'great', 'sentiment': 'positive'}]","( works, great, positive )"
I got the new adapter and there was no change .,extract aste triplet :,"[{'aspect': 'adapter', 'opinion': 'new', 'sentiment': 'neutral'}, {'aspect': 'adapter', 'opinion': 'no change', 'sentiment': 'neutral'}]","[{'aspect': 'adapter', 'opinion': 'no change', 'sentiment': 'positive'}]","[{'aspect': 'adapter', 'opinion': 'no change', 'sentiment': 'positive'}]","[{'aspect': 'adapter', 'opinion': 'no change', 'sentiment': 'positive'}]","[{'aspect': 'adapter', 'opinion': 'no change', 'sentiment': 'positive'}]","( adapter, no change, positive )"
"It is very easy to integrate bluetooth devices , and USB devices are recognized almost instantly .",extract aste triplet :,"[{'aspect': 'integrate bluetooth devices', 'opinion': 'easy', 'sentiment': 'positive'}, {'aspect': 'USB devices', 'opinion': 'instantly', 'sentiment': 'positive'}]","[{'aspect': 'bluetooth devices', 'opinion': 'easy', 'sentiment': 'positive'}, {'aspect': 'USB devices', 'opinion': 'instantly', 'sentiment': 'positive'}]","[{'aspect': 'bluetooth devices', 'opinion': 'easy', 'sentiment': 'positive'}, {'aspect': 'USB devices', 'opinion': 'instantly', 'sentiment': 'positive'}]","[{'aspect': 'bluetooth devices', 'opinion': 'easy', 'sentiment': 'positive'}, {'aspect': 'USB devices', 'opinion': 'instantly', 'sentiment': 'positive'}]","[{'aspect': 'bluetooth devices', 'opinion': 'easy', 'sentiment': 'positive'}, {'aspect': 'USB devices', 'opinion': 'instantly', 'sentiment': 'positive'}]","( bluetooth devices, easy, positive ) ; ( USB devices, instantly, positive )"
And windows 7 works like a charm .,extract aste triplet :,"[{'aspect': 'windows 7', 'opinion': 'charm', 'sentiment': 'positive'}]","[{'aspect': 'windows 7', 'opinion': 'charm', 'sentiment': 'positive'}]","[{'aspect': 'windows 7', 'opinion': 'charm', 'sentiment': 'positive'}]","[{'aspect': 'windows 7', 'opinion': 'charm', 'sentiment': 'positive'}]","[{'aspect': 'windows 7', 'opinion': 'charm', 'sentiment': 'positive'}]","( windows 7, charm, positive )"
"Its fast , easy to use and it looks great .",extract aste triplet :,"[{'aspect': 'use', 'opinion': 'easy', 'sentiment': 'positive'}, {'aspect': 'looks', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'use', 'opinion': 'easy', 'sentiment': 'positive'}, {'aspect': 'use', 'opinion': 'fast', 'sentiment': 'positive'}]","[{'aspect': 'use', 'opinion': 'easy', 'sentiment': 'positive'}, {'aspect': 'use', 'opinion': 'fast', 'sentiment': 'positive'}]","[{'aspect': 'use', 'opinion': 'easy', 'sentiment': 'positive'}, {'aspect': 'use', 'opinion': 'fast', 'sentiment': 'positive'}]","[{'aspect': 'use', 'opinion': 'easy', 'sentiment': 'positive'}, {'aspect': 'use', 'opinion': 'fast', 'sentiment': 'positive'}]","( use, fast, positive ) ; ( use, easy, positive )"
The smaller size was a bonus because of space restrictions .,extract aste triplet :,"[{'aspect': 'size', 'opinion': 'smaller', 'sentiment': 'positive'}, {'aspect': 'size', 'opinion': 'bonus', 'sentiment': 'positive'}]","[{'aspect': 'size', 'opinion': 'smaller', 'sentiment': 'positive'}]","[{'aspect': 'size', 'opinion': 'smaller', 'sentiment': 'positive'}]","[{'aspect': 'size', 'opinion': 'smaller', 'sentiment': 'positive'}]","[{'aspect': 'size', 'opinion': 'smaller', 'sentiment': 'positive'}]","( size, smaller, positive )"
USB3 Peripherals are noticably less expensive than the ThunderBolt ones .,extract aste triplet :,"[{'aspect': 'USB3 Peripherals', 'opinion': 'less expensive', 'sentiment': 'positive'}]","[{'aspect': 'USB3 Peripherals', 'opinion': 'noticably less expensive', 'sentiment': 'positive'}]","[{'aspect': 'USB3 Peripherals', 'opinion': 'noticably less expensive', 'sentiment': 'positive'}]","[{'aspect': 'USB3 Peripherals', 'opinion': 'noticably less expensive', 'sentiment': 'positive'}]","[{'aspect': 'USB3 Peripherals', 'opinion': 'noticably less expensive', 'sentiment': 'positive'}]","( USB3 Peripherals, noticably less expensive, positive )"
Thank goodness for OpenOffice !,extract aste triplet :,"[{'aspect': 'OpenOffice', 'opinion': 'goodness', 'sentiment': 'positive'}]","[{'aspect': 'OpenOffice', 'opinion': 'Thank goodness', 'sentiment': 'positive'}]","[{'aspect': 'OpenOffice', 'opinion': 'Thank goodness', 'sentiment': 'positive'}]","[{'aspect': 'OpenOffice', 'opinion': 'Thank goodness', 'sentiment': 'positive'}]","[{'aspect': 'OpenOffice', 'opinion': 'Thank goodness', 'sentiment': 'positive'}]","( OpenOffice, Thank goodness, positive )"
The new operating system makes this computer into a super iPad .,extract aste triplet :,"[{'aspect': 'operating system', 'opinion': 'new', 'sentiment': 'positive'}]","[{'aspect': 'operating system', 'opinion': 'new', 'sentiment': 'positive'}]","[{'aspect': 'operating system', 'opinion': 'new', 'sentiment': 'positive'}]","[{'aspect': 'operating system', 'opinion': 'new', 'sentiment': 'positive'}]","[{'aspect': 'operating system', 'opinion': 'new', 'sentiment': 'positive'}]","( operating system, new, positive )"
The exterior is absolutely gorgeous .,extract aste triplet :,"[{'aspect': 'exterior', 'opinion': 'gorgeous', 'sentiment': 'positive'}]","[{'aspect': 'exterior', 'opinion': 'gorgeous', 'sentiment': 'positive'}]","[{'aspect': 'exterior', 'opinion': 'gorgeous', 'sentiment': 'positive'}]","[{'aspect': 'exterior', 'opinion': 'gorgeous', 'sentiment': 'positive'}]","[{'aspect': 'exterior', 'opinion': 'gorgeous', 'sentiment': 'positive'}]","( exterior, gorgeous, positive )"
"Which it did not have , only 3 USB 2 ports .",extract aste triplet :,"[{'aspect': 'USB 2 ports', 'opinion': 'not have', 'sentiment': 'neutral'}]","[{'aspect': 'USB 2 ports', 'opinion': 'not have', 'sentiment': 'negative'}]","[{'aspect': 'USB 2 ports', 'opinion': 'not have', 'sentiment': 'negative'}]","[{'aspect': 'USB 2 ports', 'opinion': 'not have', 'sentiment': 'negative'}]","[{'aspect': 'USB 2 ports', 'opinion': 'not have', 'sentiment': 'negative'}]","( USB 2 ports, not have, negative )"
"Further , this Mac Mini has a sloppy Bluetooth interface ( courtesy of the Mac OS ) and the range is poor .",extract aste triplet :,"[{'aspect': 'Bluetooth interface', 'opinion': 'sloppy', 'sentiment': 'negative'}, {'aspect': 'Mac OS', 'opinion': 'courtesy', 'sentiment': 'negative'}, {'aspect': 'range', 'opinion': 'poor', 'sentiment': 'negative'}]","[{'aspect': 'Bluetooth interface', 'opinion': 'sloppy', 'sentiment': 'negative'}, {'aspect': 'range', 'opinion': 'poor', 'sentiment': 'negative'}]","[{'aspect': 'Bluetooth interface', 'opinion': 'sloppy', 'sentiment': 'negative'}, {'aspect': 'range', 'opinion': 'poor', 'sentiment': 'negative'}]","[{'aspect': 'Bluetooth interface', 'opinion': 'sloppy', 'sentiment': 'negative'}, {'aspect': 'range', 'opinion': 'poor', 'sentiment': 'negative'}]","[{'aspect': 'Bluetooth interface', 'opinion': 'sloppy', 'sentiment': 'negative'}, {'aspect': 'range', 'opinion': 'poor', 'sentiment': 'negative'}]","( Bluetooth interface, sloppy, negative ) ; ( range, poor, negative )"
"Does everything I need it to , has a wonderful battery life and I could n't be happier .",extract aste triplet :,"[{'aspect': 'battery life', 'opinion': 'wonderful', 'sentiment': 'positive'}]","[{'aspect': 'battery life', 'opinion': 'wonderful', 'sentiment': 'positive'}]","[{'aspect': 'battery life', 'opinion': 'wonderful', 'sentiment': 'positive'}]","[{'aspect': 'battery life', 'opinion': 'wonderful', 'sentiment': 'positive'}]","[{'aspect': 'battery life', 'opinion': 'wonderful', 'sentiment': 'positive'}]","( battery life, wonderful, positive )"
System is running great .,extract aste triplet :,"[{'aspect': 'System', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'System', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'System', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'System', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'System', 'opinion': 'great', 'sentiment': 'positive'}]","( System, great, positive )"
"I had the same reasons as most PC users : the price , the overbearing restrictions of OSX and lack of support for games .",extract aste triplet :,"[{'aspect': 'OSX', 'opinion': 'overbearing', 'sentiment': 'negative'}, {'aspect': 'support for games', 'opinion': 'lack', 'sentiment': 'negative'}]","[{'aspect': 'games', 'opinion': 'lack', 'sentiment': 'negative'}, {'aspect': 'price', 'opinion': 'overbearing', 'sentiment': 'negative'}, {'aspect': 'OSX', 'opinion': 'overbearing', 'sentiment': 'negative'}]","[{'aspect': 'games', 'opinion': 'lack', 'sentiment': 'negative'}, {'aspect': 'price', 'opinion': 'overbearing', 'sentiment': 'negative'}, {'aspect': 'OSX', 'opinion': 'overbearing', 'sentiment': 'negative'}]","[{'aspect': 'games', 'opinion': 'lack', 'sentiment': 'negative'}, {'aspect': 'price', 'opinion': 'overbearing', 'sentiment': 'negative'}, {'aspect': 'OSX', 'opinion': 'overbearing', 'sentiment': 'negative'}]","[{'aspect': 'games', 'opinion': 'lack', 'sentiment': 'negative'}, {'aspect': 'price', 'opinion': 'overbearing', 'sentiment': 'negative'}, {'aspect': 'OSX', 'opinion': 'overbearing', 'sentiment': 'negative'}]","( price, overbearing, negative ) ; ( OSX, overbearing, negative ) ; ( games, lack, negative )"
"I thought that it will be fine , if i do some settings .",extract aste triplet :,"[{'aspect': 'settings', 'opinion': 'fine', 'sentiment': 'neutral'}]","[{'aspect': 'settings', 'opinion': 'fine', 'sentiment': 'neutral'}]","[{'aspect': 'settings', 'opinion': 'fine', 'sentiment': 'neutral'}]","[{'aspect': 'settings', 'opinion': 'fine', 'sentiment': 'neutral'}]","[{'aspect': 'settings', 'opinion': 'fine', 'sentiment': 'neutral'}]","( settings, fine, neutral )"
"The battery life is excellent , the display is excellent , and downloading apps is a breeze .",extract aste triplet :,"[{'aspect': 'battery life', 'opinion': 'excellent', 'sentiment': 'positive'}, {'aspect': 'display', 'opinion': 'excellent', 'sentiment': 'positive'}, {'aspect': 'downloading apps', 'opinion': 'breeze', 'sentiment': 'positive'}]","[{'aspect': 'battery life', 'opinion': 'excellent', 'sentiment': 'positive'}, {'aspect': 'display', 'opinion': 'excellent', 'sentiment': 'positive'}, {'aspect': 'downloading apps', 'opinion': 'breeze', 'sentiment': 'positive'}]","[{'aspect': 'battery life', 'opinion': 'excellent', 'sentiment': 'positive'}, {'aspect': 'display', 'opinion': 'excellent', 'sentiment': 'positive'}, {'aspect': 'downloading apps', 'opinion': 'breeze', 'sentiment': 'positive'}]","[{'aspect': 'battery life', 'opinion': 'excellent', 'sentiment': 'positive'}, {'aspect': 'display', 'opinion': 'excellent', 'sentiment': 'positive'}, {'aspect': 'downloading apps', 'opinion': 'breeze', 'sentiment': 'positive'}]","[{'aspect': 'battery life', 'opinion': 'excellent', 'sentiment': 'positive'}, {'aspect': 'display', 'opinion': 'excellent', 'sentiment': 'positive'}, {'aspect': 'downloading apps', 'opinion': 'breeze', 'sentiment': 'positive'}]","( battery life, excellent, positive ) ; ( display, excellent, positive ) ; ( downloading apps, breeze, positive )"
"WiFi capability , disk drive and multiple USB ports to connect scale and printers was all that was required .",extract aste triplet :,"[{'aspect': 'disk drive', 'opinion': 'required', 'sentiment': 'positive'}, {'aspect': 'USB ports', 'opinion': 'required', 'sentiment': 'positive'}, {'aspect': 'WiFi capability', 'opinion': 'required', 'sentiment': 'positive'}]","[{'aspect': 'USB ports', 'opinion': 'multiple', 'sentiment': 'positive'}, {'aspect': 'WiFi capability', 'opinion': 'required', 'sentiment': 'positive'}, {'aspect': 'disk drive', 'opinion': 'required', 'sentiment': 'positive'}]","[{'aspect': 'USB ports', 'opinion': 'multiple', 'sentiment': 'positive'}, {'aspect': 'WiFi capability', 'opinion': 'required', 'sentiment': 'positive'}, {'aspect': 'disk drive', 'opinion': 'required', 'sentiment': 'positive'}]","[{'aspect': 'USB ports', 'opinion': 'multiple', 'sentiment': 'positive'}, {'aspect': 'WiFi capability', 'opinion': 'required', 'sentiment': 'positive'}, {'aspect': 'disk drive', 'opinion': 'required', 'sentiment': 'positive'}]","[{'aspect': 'USB ports', 'opinion': 'multiple', 'sentiment': 'positive'}, {'aspect': 'WiFi capability', 'opinion': 'required', 'sentiment': 'positive'}, {'aspect': 'disk drive', 'opinion': 'required', 'sentiment': 'positive'}]","( WiFi capability, required, positive ) ; ( disk drive, required, positive ) ; ( USB ports, multiple, positive )"
The Mac Mini is probably the simplest example of compact computing out there .,extract aste triplet :,"[{'aspect': 'compact computing', 'opinion': 'simplest', 'sentiment': 'positive'}]","[{'aspect': 'Mac Mini', 'opinion': 'compact', 'sentiment': 'positive'}]","[{'aspect': 'Mac Mini', 'opinion': 'compact', 'sentiment': 'positive'}]","[{'aspect': 'Mac Mini', 'opinion': 'compact', 'sentiment': 'positive'}]","[{'aspect': 'Mac Mini', 'opinion': 'compact', 'sentiment': 'positive'}]","( Mac Mini, compact, positive )"
"The built quality is really good , I was so Happy and excited about this Product .",extract aste triplet :,"[{'aspect': 'built quality', 'opinion': 'good', 'sentiment': 'positive'}, {'aspect': 'built quality', 'opinion': 'Happy', 'sentiment': 'positive'}, {'aspect': 'built quality', 'opinion': 'excited', 'sentiment': 'positive'}]","[{'aspect': 'built quality', 'opinion': 'good', 'sentiment': 'positive'}]","[{'aspect': 'built quality', 'opinion': 'good', 'sentiment': 'positive'}]","[{'aspect': 'built quality', 'opinion': 'good', 'sentiment': 'positive'}]","[{'aspect': 'built quality', 'opinion': 'good', 'sentiment': 'positive'}]","( built quality, good, positive )"
Screen is bright and gorgeous .,extract aste triplet :,"[{'aspect': 'Screen', 'opinion': 'bright', 'sentiment': 'positive'}, {'aspect': 'Screen', 'opinion': 'gorgeous', 'sentiment': 'positive'}]","[{'aspect': 'Screen', 'opinion': 'bright', 'sentiment': 'positive'}, {'aspect': 'Screen', 'opinion': 'gorgeous', 'sentiment': 'positive'}]","[{'aspect': 'Screen', 'opinion': 'bright', 'sentiment': 'positive'}, {'aspect': 'Screen', 'opinion': 'gorgeous', 'sentiment': 'positive'}]","[{'aspect': 'Screen', 'opinion': 'bright', 'sentiment': 'positive'}, {'aspect': 'Screen', 'opinion': 'gorgeous', 'sentiment': 'positive'}]","[{'aspect': 'Screen', 'opinion': 'bright', 'sentiment': 'positive'}, {'aspect': 'Screen', 'opinion': 'gorgeous', 'sentiment': 'positive'}]","( Screen, bright, positive ) ; ( Screen, gorgeous, positive )"
No startup disk was not included but that may be my fault .,extract aste triplet :,"[{'aspect': 'startup disk', 'opinion': 'No', 'sentiment': 'neutral'}, {'aspect': 'startup disk', 'opinion': 'not included', 'sentiment': 'neutral'}, {'aspect': 'startup disk', 'opinion': 'fault', 'sentiment': 'neutral'}]","[{'aspect': 'startup disk', 'opinion': 'No', 'sentiment': 'negative'}]","[{'aspect': 'startup disk', 'opinion': 'No', 'sentiment': 'negative'}]","[{'aspect': 'startup disk', 'opinion': 'No', 'sentiment': 'negative'}]","[{'aspect': 'startup disk', 'opinion': 'No', 'sentiment': 'negative'}]","( startup disk, No, negative )"
tried windows 8 and hated it ! ! !,extract aste triplet :,"[{'aspect': 'windows 8', 'opinion': 'hated', 'sentiment': 'negative'}]","[{'aspect': 'windows 8', 'opinion': 'hated', 'sentiment': 'negative'}]","[{'aspect': 'windows 8', 'opinion': 'hated', 'sentiment': 'negative'}]","[{'aspect': 'windows 8', 'opinion': 'hated', 'sentiment': 'negative'}]","[{'aspect': 'windows 8', 'opinion': 'hated', 'sentiment': 'negative'}]","( windows 8, hated, negative )"
"It feels cheap , the keyboard is not very sensitive .",extract aste triplet :,"[{'aspect': 'keyboard', 'opinion': 'cheap', 'sentiment': 'negative'}, {'aspect': 'keyboard', 'opinion': 'not very sensitive', 'sentiment': 'negative'}]","[{'aspect': 'keyboard', 'opinion': 'not very sensitive', 'sentiment': 'negative'}]","[{'aspect': 'keyboard', 'opinion': 'not very sensitive', 'sentiment': 'negative'}]","[{'aspect': 'keyboard', 'opinion': 'not very sensitive', 'sentiment': 'negative'}]","[{'aspect': 'keyboard', 'opinion': 'not very sensitive', 'sentiment': 'negative'}]","( keyboard, not very sensitive, negative )"
The receiver was full of superlatives for the quality and performance .,extract aste triplet :,"[{'aspect': 'quality', 'opinion': 'superlatives', 'sentiment': 'positive'}, {'aspect': 'performance', 'opinion': 'superlatives', 'sentiment': 'positive'}]","[{'aspect': 'quality', 'opinion': 'superlatives', 'sentiment': 'positive'}, {'aspect': 'performance', 'opinion': 'superlatives', 'sentiment': 'positive'}]","[{'aspect': 'quality', 'opinion': 'superlatives', 'sentiment': 'positive'}, {'aspect': 'performance', 'opinion': 'superlatives', 'sentiment': 'positive'}]","[{'aspect': 'quality', 'opinion': 'superlatives', 'sentiment': 'positive'}, {'aspect': 'performance', 'opinion': 'superlatives', 'sentiment': 'positive'}]","[{'aspect': 'quality', 'opinion': 'superlatives', 'sentiment': 'positive'}, {'aspect': 'performance', 'opinion': 'superlatives', 'sentiment': 'positive'}]","( quality, superlatives, positive ) ; ( performance, superlatives, positive )"
