input,output,se_order,paradigm
"THe Pizza and wine were excellent - - the service too - - but what really MADE this place was the backyard dining area .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> excellent <extra_id_1> Pizza ; <extra_id_2> excellent <extra_id_3> wine ; <extra_id_4> excellent <extra_id_5> service,oa,extraction
"The service is good and ambience is good for a date or group outing .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> good <extra_id_1> service <extra_id_2> positive <extra_id_3> service general ; <extra_id_4> good <extra_id_5> ambience <extra_id_6> positive <extra_id_7> ambience general,oasc,extraction
"The restaurant has a Family feel , not least with regard to the portions which are enormous ; the veal alone could have single - handedly solved third world famine .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant <extra_id_1> positive ; <extra_id_2> portions <extra_id_3> positive ; <extra_id_4> veal <extra_id_5> positive,as,extraction
"also it ' s great to have dinner in a very romantic and comfortable place , the service it ' s just perfect . . . they ' re so frendly that we never want to live the place !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> romantic <extra_id_1> place <extra_id_2> positive <extra_id_3> ambience general ; <extra_id_4> comfortable <extra_id_5> place <extra_id_6> positive <extra_id_7> ambience general ; <extra_id_8> perfect <extra_id_9> service <extra_id_10> positive <extra_id_11> service general,oasc,extraction
"Everytime I decide to try another place on the UES , I get angry that I did n ' t just go to Zucchero Pomodori .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> did n ' t just go to <extra_id_1> Zucchero Pomodori,oa,extraction
"DO not try unless you ' re just going there to hang out like the rest of the hipsters who apparently have no sense of taste .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> restaurant miscellaneous,sc,extraction
"He offers subpar service and has no personality .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service <extra_id_1> negative,as,extraction
"A little crowded but they move that line really fast !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive ; <extra_id_2> NULL <extra_id_3> negative,as,extraction
"For authentic Thai food , look no further than Toons .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"The waitress was not attentive at all .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> service general,sc,extraction
"Warm and friendly in the winter and terrific outdoor seating in the warmer months .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> Warm <extra_id_1> NULL ; <extra_id_2> friendly <extra_id_3> NULL ; <extra_id_4> terrific <extra_id_5> outdoor seating,oa,extraction
"It is definitely a good spot for snacks and chat .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> good <extra_id_1> spot,oa,extraction
"The food was exceptional .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> exceptional <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"The service leaves much to be desired , from feeling like you are rushed the place your order , to being ignored the rest of the night .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> leaves much to be desired <extra_id_1> service <extra_id_2> negative <extra_id_3> service general,oasc,extraction
"To me it exemplifies Soho , cute , artsy , interesting .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> cute <extra_id_1> NULL ; <extra_id_2> artsy <extra_id_3> NULL ; <extra_id_4> interesting <extra_id_5> NULL,oa,extraction
"Luckily we saved room for the BBQ Salmon , Sea Bass and Crispy Duck .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> positive <extra_id_5> food quality,sc,extraction
"We ordered the chicken casserole , but what we got were a few small pieces of chicken , all dark meat and on the bone .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food quality ; <extra_id_2> negative <extra_id_3> food style_options,sc,extraction
"Amazing !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> Amazing <extra_id_1> NULL,oa,extraction
"If you are going for the food , it will not be worth it .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> worth <extra_id_1> food <extra_id_2> negative <extra_id_3> food quality,oasc,extraction
"Seriously , this place kicks ass .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> kicks ass <extra_id_1> place <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"Mine tasted like the bartender had forgotten to add the tequila .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> forgotten <extra_id_1> NULL <extra_id_2> negative <extra_id_3> drinks quality,oasc,extraction
"Thanks Bloom ' s for a lovely trip .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> Thanks <extra_id_1> Bloom ' s ; <extra_id_2> lovely <extra_id_3> Bloom ' s,oa,extraction
"Love YUKA .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Love <extra_id_1> YUKA <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"A great choice at any cost and a great deal .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general ; <extra_id_2> positive <extra_id_3> restaurant prices,sc,extraction
"The food was lousy - too sweet or too salty and the portions tiny .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> lousy <extra_id_1> food <extra_id_2> negative <extra_id_3> food quality ; <extra_id_4> too sweet <extra_id_5> food <extra_id_6> negative <extra_id_7> food quality ; <extra_id_8> too salty <extra_id_9> food <extra_id_10> negative <extra_id_11> food quality ; <extra_id_12> tiny <extra_id_13> portions <extra_id_14> negative <extra_id_15> food style_options,oasc,extraction
"amazing fresh dogs but best of all endless toppings ! ! !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> food style_options ; <extra_id_4> positive <extra_id_5> food style_options,sc,extraction
"Great service , great food .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> Great <extra_id_1> service ; <extra_id_2> great <extra_id_3> food,oa,extraction
"The food they serve is not comforting , not appetizing and uncooked .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food <extra_id_1> negative ; <extra_id_2> food <extra_id_3> negative,as,extraction
"I ' ve lived in NY for 5 years and this place has it all .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> has it all <extra_id_1> place,oa,extraction
"My fav was the sassy lassi . . .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> drinks quality,sc,extraction
"Nobody at this restaurant will give firm answers about anything and in the end , not one person takes responsibility for anything .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> not one person takes responsibility for anything <extra_id_1> NULL,oa,extraction
"What really makes it shine is the food , which is aggressively seasoned with Cyrpriot spices , and all made in - house ( even the gyro meat and sausages ) , and made of much higher quality ingredients that might otherwise be expected .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> shine <extra_id_1> food ; <extra_id_2> in - house <extra_id_3> gyro meat ; <extra_id_4> in - house <extra_id_5> sausages ; <extra_id_6> higher quality <extra_id_7> ingredients,oa,extraction
"Eating in , the atmosphere saves it , but at your desk , it ' s a very disappointing experience .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> atmosphere <extra_id_1> positive ; <extra_id_2> NULL <extra_id_3> negative,as,extraction
"Service is top notch .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> service general,sc,extraction
"The waiter was attentive .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> attentive <extra_id_1> waiter,oa,extraction
"Consequently , their burgers fell apart in their hands and made such a mess that they did ' nt feel like finishing them .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> fell apart <extra_id_1> burgers <extra_id_2> negative <extra_id_3> food style_options,oasc,extraction
"The manager was rude and handled the situation extremely poorly .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> rude <extra_id_1> manager <extra_id_2> negative <extra_id_3> service general,oasc,extraction
"Have frequented ' ino for several years and the food remains excellent .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"But the pizza is way to expensive .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food prices,sc,extraction
"Okay - i do n ' t mind the oily part ( cause most are cooked that way ) but it was way too bland .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food quality ; <extra_id_2> negative <extra_id_3> food quality,sc,extraction
"The food was exceptional .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food <extra_id_1> positive,as,extraction
"In the end you end up with a fair tab and NOTHING BUT A GREAT TIME ! ! !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> fair <extra_id_1> NULL <extra_id_2> positive <extra_id_3> restaurant prices ; <extra_id_4> GREAT <extra_id_5> NULL <extra_id_6> positive <extra_id_7> restaurant general,oasc,extraction
"Overall the food quality was pretty good , though I hear the salmon is much better when it has n ' t sat cooling in front of the guest .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> good <extra_id_1> food,oa,extraction
"I am so coming back here again , as much as I can .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> coming back <extra_id_1> NULL,oa,extraction
"This is by far my favorite place in the neighborhood .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"I agree that dining at Casa La Femme is like no other dining experience !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> like no other dining experience <extra_id_1> Casa La Femme,oa,extraction
"So rushing us out was absolutely unnecessary !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> service general,sc,extraction
"Not the typical NYC gimmick theme restaurant .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant <extra_id_1> positive,as,extraction
"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> casual <extra_id_1> Leon ; <extra_id_2> hip <extra_id_3> Leon ; <extra_id_4> good <extra_id_5> specials ; <extra_id_6> warm <extra_id_7> atmosphere ; <extra_id_8> lively <extra_id_9> atmosphere ; <extra_id_10> well prepared <extra_id_11> French bistro fare,oa,extraction
"The portions are small but being that the food was so good makes up for that .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food style_options ; <extra_id_2> positive <extra_id_3> food quality,sc,extraction
"They smell like they stuff them with old canned vegetables like the spinach mushroom calzone .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> old canned vegetables <extra_id_1> NULL,oa,extraction
"This was my frist time at Cafe St . Bart ' s and I must say how delicious the food and the service was .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> delicious <extra_id_1> food,oa,extraction
"I took one look at the chicken and I was appalled .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> appalled <extra_id_1> chicken,oa,extraction
"Rao ' s has the best service and atmosphere in NYC .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> service general ; <extra_id_2> positive <extra_id_3> ambience general,sc,extraction
"With so many good restaurants on the UWS , I do n ' t need overpriced food , absurdly arrogant wait - staff who do n ' t recognize they work at a glorified diner , clumsy service , and management that does n ' t care .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> overpriced <extra_id_1> food <extra_id_2> negative <extra_id_3> food prices ; <extra_id_4> arrogant <extra_id_5> wait - staff <extra_id_6> negative <extra_id_7> service general ; <extra_id_8> clumsy <extra_id_9> service <extra_id_10> negative <extra_id_11> service general ; <extra_id_12> does n ' t care <extra_id_13> management <extra_id_14> negative <extra_id_15> service general,oasc,extraction
"I highly recommend visiting this restaurant and having dinner and drinks !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> recommend <extra_id_1> restaurant <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"It ' s a great place to order from or sit - in .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> great <extra_id_1> place,oa,extraction
"Once we finally got a table , despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> service general,sc,extraction
"The service was friendly and the atmosphere was casual .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> friendly <extra_id_1> service <extra_id_2> positive <extra_id_3> service general ; <extra_id_4> casual <extra_id_5> atmosphere <extra_id_6> neutral <extra_id_7> ambience general,oasc,extraction
"A beautifully designed dreamy Egyptian restaurant that gets sceney at night .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> dreamy <extra_id_1> Egyptian restaurant <extra_id_2> positive <extra_id_3> ambience general,oasc,extraction
"The place was nice and calm .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> nice <extra_id_1> place ; <extra_id_2> calm <extra_id_3> place,oa,extraction
"Bukhara Grill , the tagline says it all . . `` INDIAN SPICE RAVE ``| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> RAVE <extra_id_1> Bukhara Grill,oa,extraction
"A little overpriced but worth it once you take a bite .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> overpriced <extra_id_1> NULL <extra_id_2> negative <extra_id_3> food prices ; <extra_id_4> worth <extra_id_5> NULL <extra_id_6> positive <extra_id_7> food quality,oasc,extraction
"Wonderful strawberry daiquiries as well !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Wonderful <extra_id_1> strawberry daiquiries <extra_id_2> positive <extra_id_3> drinks quality,oasc,extraction
"I was here a few weeks back and we had the worst customer service experience at a restaurant ever .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> worst <extra_id_1> customer service,oa,extraction
"The service was excellent - friendly and attentive .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> excellent <extra_id_1> service <extra_id_2> positive <extra_id_3> service general ; <extra_id_4> friendly <extra_id_5> service <extra_id_6> positive <extra_id_7> service general ; <extra_id_8> attentive <extra_id_9> service <extra_id_10> positive <extra_id_11> service general,oasc,extraction
"It ’ s just you and your date and an occasional cute ‘ excuse me ’ before the waiter opens the little curtain to your booth !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> cute <extra_id_1> waiter,oa,extraction
"I had the best ravioli ever .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"Hands down the best pizza on the planet .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"I like the ambience , it ' s very dark and original .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> like <extra_id_1> ambience ; <extra_id_2> dark <extra_id_3> ambience ; <extra_id_4> original <extra_id_5> ambience,oa,extraction
"Great bagels made the old - fashioned way .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> bagels <extra_id_1> positive ; <extra_id_2> bagels <extra_id_3> positive,as,extraction
"Saul is the best restaurant on Smith Street and in Brooklyn .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> best <extra_id_1> Saul <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"I was very disappointed with this restaurant .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> disappointed <extra_id_1> restaurant <extra_id_2> negative <extra_id_3> restaurant general,oasc,extraction
"Just because it ' s cheap does NOT mean the portions are small or the food is nasty , IT IS GREAT !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> GREAT <extra_id_1> food ; <extra_id_2> cheap <extra_id_3> NULL,oa,extraction
"We paid a fixed pricce but got nothing ! !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> got nothing <extra_id_1> NULL <extra_id_2> negative <extra_id_3> service general,oasc,extraction
"It ' s boring on the inside , and our sushi was pretty below average . . . the tuna was soggy and the other rolls had no flavor .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> boring <extra_id_1> NULL <extra_id_2> negative <extra_id_3> ambience general ; <extra_id_4> below average <extra_id_5> sushi <extra_id_6> negative <extra_id_7> food quality ; <extra_id_8> soggy <extra_id_9> tuna <extra_id_10> negative <extra_id_11> food quality ; <extra_id_12> no flavor <extra_id_13> rolls <extra_id_14> negative <extra_id_15> food quality,oasc,extraction
"amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out ! ! ! !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> place <extra_id_1> positive ; <extra_id_2> hot dog <extra_id_3> positive,as,extraction
"The menu has so many fish items and oysters .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food style_options,sc,extraction
"honestly the worst sushi my husband and i had in our entire lives .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> worst <extra_id_1> sushi <extra_id_2> negative <extra_id_3> food quality,oasc,extraction
"However , once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair , ( sometimes you have to settle when it ' s your only option ) , I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting , slimy , clearly bad piece of fish skin .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food quality ; <extra_id_2> negative <extra_id_3> food quality,sc,extraction
"Even if the food was n ' t this good , the garden is a great place to sit outside and relax .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> great <extra_id_1> garden <extra_id_2> positive <extra_id_3> ambience general ; <extra_id_4> was n ' t this good <extra_id_5> food <extra_id_6> positive <extra_id_7> food quality,oasc,extraction
"The only problem is that the manager is a complete incompetent .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> incompetent <extra_id_1> manager,oa,extraction
"The pizza is delicious - they use fresh mozzarella instead of the cheap , frozen , shredded cheese common to most pizzaria ' s .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> delicious <extra_id_1> pizza ; <extra_id_2> fresh <extra_id_3> fresh mozzarella,oa,extraction
"Cute and decorative .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> ambience general ; <extra_id_2> positive <extra_id_3> ambience general,sc,extraction
"I ate here a week ago and found most dishes average at best and too expensive .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> dishes <extra_id_1> negative ; <extra_id_2> dishes <extra_id_3> negative,as,extraction
"I have been going there since it opened and I ca n ' t get enough .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"service is friendly , and never had a problem walking in and getting a table .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> friendly <extra_id_1> service <extra_id_2> positive <extra_id_3> service general,oasc,extraction
"The food was not fresh , the sauces were bland and very oily .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food <extra_id_1> negative ; <extra_id_2> sauces <extra_id_3> negative ; <extra_id_4> sauces <extra_id_5> negative,as,extraction
"The food here does a great service to the name ( Cantonese that is . . . ) .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food <extra_id_1> positive,as,extraction
"An awesome organic dog , and a conscious eco friendly establishment .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> organic <extra_id_1> dog <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> eco friendly <extra_id_5> establishment <extra_id_6> positive <extra_id_7> restaurant miscellaneous,oasc,extraction
"This place has great indian chinese food .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"im not necessarily fanatical about this place , but it was a fun time for low pirces .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> fanatical <extra_id_1> place <extra_id_2> positive <extra_id_3> restaurant general ; <extra_id_4> fanatical <extra_id_5> place <extra_id_6> positive <extra_id_7> restaurant prices,oasc,extraction
"The staff was the friendliest that have seen in New York .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> friendliest <extra_id_1> staff,oa,extraction
"There ' s another girl who I ca n ' t describe , she is about 5 ' 6 `` with brown hair , who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said , so her uninvited opinions are often out of context and nothing to do with what you ' re *really * talking about .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> uninvited <extra_id_1> girl <extra_id_2> negative <extra_id_3> service general,oasc,extraction
"Look , the appetizers were really good .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> appetizers <extra_id_1> positive,as,extraction
"The food they serve is not comforting , not appetizing and uncooked .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> not comforting <extra_id_1> food ; <extra_id_2> not appetizing <extra_id_3> food,oa,extraction
"Big Wong is a great place to eat and fill your stomach .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Big Wong <extra_id_1> positive,as,extraction
"Both times I was extremely dissappointed by the service , which was boarderline rude .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> dissappointed <extra_id_1> service ; <extra_id_2> rude <extra_id_3> service,oa,extraction
"As a retired hipster , I can say with some degree of certainty that for the last year Lucky Strike has been the best laid - back late night in the city .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> best <extra_id_1> Lucky Strike <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"The shrimp scampi was excellent and the antipasti were plentiful .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> excellent <extra_id_1> shrimp scampi ; <extra_id_2> plentiful <extra_id_3> antipasti,oa,extraction
"I found it on a cold night , the perfect spot to warm up .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> perfect <extra_id_1> spot,oa,extraction
"The wine list is interesting and has many good values .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> drinks style_options ; <extra_id_2> positive <extra_id_3> drinks prices,sc,extraction
"Interesting selection , good wines , service fine , fun decor .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> wines <extra_id_1> positive ; <extra_id_2> service <extra_id_3> positive ; <extra_id_4> decor <extra_id_5> positive ; <extra_id_6> selection <extra_id_7> positive,as,extraction
"One of us actually liked the expresso - that ' s it .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> liked <extra_id_1> expresso <extra_id_2> positive <extra_id_3> drinks quality,oasc,extraction
"it ' s a perfect place to have a amazing indian food .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> indian food <extra_id_1> positive,as,extraction
"The food is tasty and portion sizes are appropriate .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> tasty <extra_id_1> food ; <extra_id_2> appropriate <extra_id_3> portion sizes,oa,extraction
"Try sushimi cucumber roll .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"The bagels always warm , soft on the inside , crispy on the outside and enormous in size .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> bagels <extra_id_1> positive ; <extra_id_2> bagels <extra_id_3> positive ; <extra_id_4> bagels <extra_id_5> positive ; <extra_id_6> bagels <extra_id_7> positive,as,extraction
"The hostess is rude to the point of being offensive .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> rude <extra_id_1> hostess <extra_id_2> negative <extra_id_3> service general ; <extra_id_4> offensive <extra_id_5> hostess <extra_id_6> negative <extra_id_7> service general,oasc,extraction
"The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food style_options ; <extra_id_2> positive <extra_id_3> food style_options ; <extra_id_4> positive <extra_id_5> food quality,sc,extraction
"Patroon features a nice cigar bar and has great staff .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> ambience general ; <extra_id_2> positive <extra_id_3> service general,sc,extraction
"The food is amazing , rich pastas and fresh doughy pizza .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> amazing <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> rich <extra_id_5> pastas <extra_id_6> positive <extra_id_7> food style_options ; <extra_id_8> fresh doughy <extra_id_9> pizza <extra_id_10> positive <extra_id_11> food quality,oasc,extraction
"Stay away| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Stay away <extra_id_1> NULL <extra_id_2> negative <extra_id_3> restaurant general,oasc,extraction
"Our teenage kids love it , too .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> love <extra_id_1> NULL,oa,extraction
"Delicate spices , onions , eggs and a kick - ass roti .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> Delicate <extra_id_1> spices ; <extra_id_2> Delicate <extra_id_3> onions ; <extra_id_4> Delicate <extra_id_5> eggs ; <extra_id_6> kick - ass <extra_id_7> roti,oa,extraction
"The place is a bit hidden away , but once you get there , it ' s all worth it .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> place <extra_id_1> neutral ; <extra_id_2> place <extra_id_3> positive,as,extraction
"Big thumbs up !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
